Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R1_L15.07,1,11459,2,258.3,215.08,8.2094,1176.7,1.35E+07,1619.2,1.86E+07,261.93,3.00E+06,106.62,1.22E+06,324.37,3.72E+06,
1,R1_L15.07,2,8037,2,174.22,244.44,8.7014,1737,1.40E+07,1443.2,1.16E+07,323.24,2.60E+06,60.274,4.84E+05,322.41,2.59E+06,
1,R1_L15.07,3,21257,2,230,296,7,2114.038,,,,442.169,,61.501,,377.773,,
1,R1_L15.07,4,13633,2,300.68,241.23,9.6668,1188.2,1.62E+07,1731.8,2.36E+07,249.26,3.40E+06,34.956,4.77E+05,210.13,2.86E+06,
1,R1_L15.07,5,6733,1,256.94,264.71,12.983,1406.4,9.47E+06,1719.1,1.16E+07,482.13,3.25E+06,687.82,4.63E+06,180.98,1.22E+06,
1,R1_L15.07,6,12161,1,231.79,245.26,16.159,1444.9,1.76E+07,1601.8,1.95E+07,357.99,4.35E+06,595.85,7.25E+06,227.63,2.77E+06,
1,R1_L15.07,7,8070,3,188.42,251.94,14.58,1699.8,1.37E+07,1549.9,1.25E+07,326.59,2.64E+06,160.81,1.30E+06,498.24,4.02E+06,
1,R1_L15.07,8,6115,2,268.62,305.96,12.378,1691.3,1.03E+07,1787.6,1.09E+07,328.33,2.01E+06,35.581,2.18E+05,333.63,2.04E+06,
1,R1_L15.07,9,7707,2,168.59,201.29,16.723,1487.5,1.15E+07,1315.4,1.01E+07,260.72,2.01E+06,65.337,5.04E+05,312.05,2.41E+06,
1,R1_L15.07,10,7369,2,297.05,188.26,16.382,1111.2,8.19E+06,1673.8,1.23E+07,252.8,1.86E+06,34.485,2.54E+05,276.15,2.04E+06,
1,R1_L15.07,11,6697,1,207.5,198.74,18.319,1352.8,9.06E+06,1535.8,1.03E+07,221.04,1.48E+06,320.13,2.14E+06,235.32,1.58E+06,
1,R1_L15.07,12,8231,1,240.88,178.75,18.408,1191.9,9.81E+06,1637.1,1.35E+07,370.5,3.05E+06,409.45,3.37E+06,163.59,1.35E+06,
1,R1_L15.07,13,4475,2,198.67,330.22,20.202,2615.4,1.17E+07,1488.7,6.66E+06,260.68,1.17E+06,53.539,2.40E+05,353.08,1.58E+06,div
,R1_L15.07,14,4349,1,256.73,204.96,19.3035,1054.765,,1626.45,,432.775,,642.47,,166.69,,
1,R1_L15.07,15,11752,2,364.26,231.03,19.767,859.93,1.01E+07,1698.3,2.00E+07,171.27,2.01E+06,33.257,3.91E+05,274.28,3.22E+06,
1,R1_L15.07,16,7840,2,336.16,313.49,19.949,1386.1,1.09E+07,1769.1,1.39E+07,247.43,1.94E+06,35.446,2.78E+05,337.47,2.65E+06,
1,R1_L15.07,17,11201,1,193.17,226.15,21.219,1335.3,1.50E+07,1442.8,1.62E+07,211,2.36E+06,394.5,4.42E+06,178.7,2.00E+06,
1,R1_L15.07,18,11908,2,136.23,285.68,22.973,1712,2.04E+07,1556.2,1.85E+07,321.75,3.83E+06,80.761,9.62E+05,318.58,3.79E+06,
1,R1_L15.07,20,9782,2,260.18,343.23,21.599,1637.1,1.60E+07,1829.9,1.79E+07,250.32,2.45E+06,33.313,3.26E+05,276.97,2.71E+06,
1,R1_L15.07,21,6803,2,246.89,142.86,27.638,969.9,6.60E+06,1676.1,1.14E+07,268.48,1.83E+06,49.127,3.34E+05,343.41,2.34E+06,
1,R1_L15.07,22,7638,2,120.32,226.6,28.398,1516.3,1.16E+07,1582.3,1.21E+07,233.18,1.78E+06,110.11,8.41E+05,180.23,1.38E+06,
1,R1_L15.07,23,4314,1,190.85,273.07,24.299,1048.4,4.52E+06,1395.2,6.02E+06,162.63,7.02E+05,281.64,1.22E+06,128.04,5.52E+05,
1,R1_L15.07,24,10141,1,157.47,304.69,27.355,1387.3,1.41E+07,1441.8,1.46E+07,273.61,2.77E+06,477.24,4.84E+06,146.26,1.48E+06,
1,R1_L15.07,25,8701,3,223.78,171.96,28.029,1044.8,9.09E+06,1504.4,1.31E+07,712.78,6.20E+06,72.544,6.31E+05,299.99,2.61E+06,
1,R1_L15.07,26,15552,1,162.96,189.64,29.133,992.62,1.54E+07,1459.5,2.27E+07,292.81,4.55E+06,415.3,6.46E+06,105.14,1.64E+06,
,R1_L15.07,27,8121,3,218.735,298.965,28.74,1147.45,,1557.35,,520.815,,98.305,,498.05,,
1,R1_L15.07,28,5897,2,364.43,332.62,29.286,1707,1.01E+07,1726.8,1.02E+07,289.01,1.70E+06,47.536,2.80E+05,339.32,2.00E+06,
1,R1_L15.07,29,5281,1,153.7,266.52,29.127,1015.5,5.36E+06,1346.6,7.11E+06,444.61,2.35E+06,485.61,2.56E+06,106.72,5.64E+05,
1,R1_L15.07,31,6355,2,207.29,137.9,35.754,932.57,5.93E+06,1586.6,1.01E+07,129.6,8.24E+05,28.502,1.81E+05,208.62,1.33E+06,
1,R1_L15.07,32,6056,2,398.49,208.74,33.992,1309.4,7.93E+06,1558.1,9.44E+06,231.27,1.40E+06,42.688,2.59E+05,348.14,2.11E+06,
1,R1_L15.07,33,10565,1,182.62,247.59,34.043,815.25,8.61E+06,1481.6,1.57E+07,221.09,2.34E+06,275.68,2.91E+06,103.19,1.09E+06,
1,R1_L15.07,34,7546,2,303.2,128.61,36.701,912.11,6.88E+06,1605.9,1.21E+07,167.35,1.26E+06,34.157,2.58E+05,265.1,2.00E+06,
1,R1_L15.07,35,8133,1,183.3,327.69,33.353,934.25,7.60E+06,1459.2,1.19E+07,231.97,1.89E+06,470.24,3.82E+06,104.79,8.52E+05,
1,R1_L15.07,36,6772,2,184.79,365,36.474,1392.4,9.43E+06,1792.8,1.21E+07,230.35,1.56E+06,31.021,2.10E+05,194.92,1.32E+06,
1,R1_L15.07,37,10936,1,196.44,205.95,35.147,732.16,8.01E+06,1501.6,1.64E+07,132.98,1.45E+06,318.55,3.48E+06,88.387,9.67E+05,
1,R1_L15.07,38,14586,3,210.55,249.61,36.73,605.7,8.83E+06,1484.3,2.16E+07,389.47,5.68E+06,66.785,9.74E+05,211.99,3.09E+06,
1,R1_L15.07,39,9257,1,128.51,240.38,36.293,983.16,9.10E+06,1621.8,1.50E+07,173.53,1.61E+06,322.27,2.98E+06,112.5,1.04E+06,
1,R1_L15.07,40,8008,2,258.19,388.86,37.533,1141.3,9.14E+06,1760.7,1.41E+07,198.43,1.59E+06,28.934,2.32E+05,187.86,1.50E+06,
1,R1_L15.07,41,6846,2,416.61,269.15,39.085,1190.7,8.15E+06,1492.6,1.02E+07,215.85,1.48E+06,39.181,2.68E+05,261.46,1.79E+06,
1,R1_L15.07,42,4493,2,221.43,373.78,35.651,1803.3,8.10E+06,1657.9,7.45E+06,199.91,8.98E+05,32.25,1.45E+05,197.08,8.85E+05,
1,R1_L15.07,43,7653,2,150.46,165.09,40.73,840.94,6.44E+06,1564.5,1.20E+07,191.01,1.46E+06,62.442,4.78E+05,198.63,1.52E+06,
1,R1_L15.07,44,7222,1,188.85,169.14,37.225,698.22,5.04E+06,1459.6,1.05E+07,191.02,1.38E+06,332.83,2.40E+06,77.99,5.63E+05,
1,R1_L15.07,45,7205,2,388.03,166.98,43.24,957.47,6.90E+06,1609.1,1.16E+07,175.56,1.26E+06,30.506,2.20E+05,277.77,2.00E+06,
1,R1_L15.07,46,10257,1,132.35,288.81,40.795,930.34,9.54E+06,1548.8,1.59E+07,250.9,2.57E+06,246.05,2.52E+06,83.985,8.61E+05,
1,R1_L15.07,47,11682,1,158.04,329.33,42.981,871.93,1.02E+07,1502.2,1.75E+07,148.52,1.74E+06,222.96,2.60E+06,83.628,9.77E+05,
1,R1_L15.07,48,12362,2,380.06,368.4,44.969,1286.7,1.59E+07,1755.7,2.17E+07,226.58,2.80E+06,28.395,3.51E+05,178.99,2.21E+06,
1,R1_L15.07,49,1960,1,154.89,231.05,38.205,667.84,1.31E+06,1394.3,2.73E+06,379.45,7.44E+05,197.06,3.86E+05,66.566,1.30E+05,
1,R1_L15.07,50,7534,2,258.87,115.03,45.662,731.43,5.51E+06,1562.7,1.18E+07,132.86,1.00E+06,28.255,2.13E+05,198.13,1.49E+06,
1,R1_L15.07,51,12078,1,153.64,193.01,44.456,685.22,8.28E+06,1452.3,1.75E+07,199.42,2.41E+06,228.46,2.76E+06,81.818,9.88E+05,
1,R1_L15.07,53,6336,2,415.18,308.67,46.787,1206.5,7.64E+06,1624.9,1.03E+07,177.05,1.12E+06,33.97,2.15E+05,213.1,1.35E+06,
1,R1_L15.07,54,8549,2,109.63,243.52,48.757,622.36,5.32E+06,1357.2,1.16E+07,127.19,1.09E+06,41.358,3.54E+05,128.68,1.10E+06,
1,R1_L15.07,56,3734,3,131.78,241.71,47.918,573.24,2.14E+06,1571,5.87E+06,205.62,7.68E+05,119.08,4.45E+05,235.4,8.79E+05,
1,R1_L15.07,57,11549,1,139.34,316.71,51.939,596.13,6.88E+06,1520.3,1.76E+07,127.61,1.47E+06,250.23,2.89E+06,79.353,9.16E+05,
1,R1_L15.07,58,8776,3,187.44,356.43,51.712,676.13,5.93E+06,1392.9,1.22E+07,580.69,5.10E+06,39.098,3.43E+05,152.74,1.34E+06,div
1,R1_L15.07,59,8745,2,430.24,232.14,55.018,693.61,6.07E+06,1494.1,1.31E+07,138.46,1.21E+06,33.597,2.94E+05,220.41,1.93E+06,
1,R1_L15.07,60,15530,3,180.9,268.57,53.761,343.21,5.33E+06,1306.4,2.03E+07,211.01,3.28E+06,33.399,5.19E+05,120.67,1.87E+06,div
1,R1_L15.07,61,7391,2,166.58,153.81,54.646,548.66,4.06E+06,1370.2,1.01E+07,145.09,1.07E+06,37.08,2.74E+05,154.53,1.14E+06,
1,R1_L15.07,62,17051,1,142.29,210.84,55.692,464.46,7.92E+06,1353.7,2.31E+07,182.99,3.12E+06,131.01,2.23E+06,88.066,1.50E+06,
1,R1_L15.07,64,11660,1,137,266.8,59.214,354.8,4.14E+06,1465.2,1.71E+07,95.655,1.12E+06,145.77,1.70E+06,68.759,8.02E+05,
1,R1_L15.07,65,12102,2,171.93,375.74,62.883,618.37,7.48E+06,1658.2,2.01E+07,135.67,1.64E+06,24.224,2.93E+05,116.6,1.41E+06,
1,R1_L15.07,66,12671,2,289.37,414.43,63.174,683.99,8.67E+06,1814.7,2.30E+07,114.2,1.45E+06,23.237,2.94E+05,123.35,1.56E+06,
1,R1_L15.07,67,8849,2,190.01,133.35,62.979,390.01,3.45E+06,1240.9,1.10E+07,68.485,6.06E+05,21.661,1.92E+05,102.32,9.05E+05,
