Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,F4_K14.06,1,13939,2,234.24,234.6,8.5828,1271.3,1.77E+07,1413.1,1.97E+07,526.48,7.34E+06,172.51,2.40E+06,1421.4,1.98E+07,
1,F4_K14.06,2,14094,2,266.41,268.39,8.6352,1454.3,2.05E+07,1615,2.28E+07,507.13,7.15E+06,201.36,2.84E+06,1143.7,1.61E+07,
1,F4_K14.06,3,14069,2,222.45,321.23,9.8768,1604.8,2.26E+07,1433.1,2.02E+07,559.09,7.87E+06,134.31,1.89E+06,1305.7,1.84E+07,
1,F4_K14.06,4,11485,4,191.76,278.77,13.453,1203.2,1.38E+07,1342,1.54E+07,1027.5,1.18E+07,640.74,7.36E+06,2569.7,2.95E+07,
1,F4_K14.06,5,13973,2,157.77,308.2,12.48,1527.2,2.13E+07,1567.4,2.19E+07,578.37,8.08E+06,152.64,2.13E+06,1275.1,1.78E+07,
1,F4_K14.06,6,10904,2,258.48,329.72,12.955,1459.3,1.59E+07,1649,1.80E+07,613.01,6.68E+06,281.17,3.07E+06,1671.3,1.82E+07,
1,F4_K14.06,7,16673,2,308.92,209.26,11.581,948.42,1.58E+07,1676.3,2.79E+07,366.34,6.11E+06,130.65,2.18E+06,1045.2,1.74E+07,
1,F4_K14.06,8,14751,2,160.39,189.04,17.342,1294.1,1.91E+07,1413.7,2.09E+07,463.53,6.84E+06,106.21,1.57E+06,1110.7,1.64E+07,
1,F4_K14.06,9,15173,1,204.06,219.51,16.528,844.56,1.28E+07,1442,2.19E+07,501.09,7.60E+06,1272.6,1.93E+07,636.21,9.65E+06,
1,F4_K14.06,10,17547,2,369.36,257.28,14.947,1153.5,2.02E+07,1667.4,2.93E+07,424.2,7.44E+06,615.43,1.08E+07,735.71,1.29E+07,
1,F4_K14.06,11,14566,2,352.64,331.3,16.768,1469.2,2.14E+07,1594.7,2.32E+07,460.09,6.70E+06,284.13,4.14E+06,1011.6,1.47E+07,
1,F4_K14.06,12,10793,2,251.26,157.01,17.901,1540.8,1.66E+07,1446.8,1.56E+07,211.07,2.28E+06,76.685,8.28E+05,610.18,6.59E+06,
1,F4_K14.06,13,11229,1,231.23,276.06,20.447,869.11,9.76E+06,1403.6,1.58E+07,1207.2,1.36E+07,1250.5,1.40E+07,610.08,6.85E+06,
1,F4_K14.06,14,6386,4,151.1,228.26,20.783,806.44,5.15E+06,1395.5,8.91E+06,606.12,3.87E+06,720.99,4.60E+06,1219.8,7.79E+06,
1,F4_K14.06,15,9992,4,146.16,273.62,23.852,853.03,8.52E+06,1452.6,1.45E+07,537.32,5.37E+06,854.34,8.54E+06,940.02,9.39E+06,
1,F4_K14.06,16,6700,4,163.46,346.08,23.807,1426.3,9.56E+06,1491.8,9.99E+06,506.86,3.40E+06,574.29,3.85E+06,1775.4,1.19E+07,
1,F4_K14.06,17,7852,4,251.74,370.68,23.734,1223.9,9.61E+06,1621.6,1.27E+07,403.29,3.17E+06,498.84,3.92E+06,1444.6,1.13E+07,
1,F4_K14.06,18,8740,4,189.81,254.5,25.693,709.75,6.20E+06,1230.5,1.08E+07,975.49,8.53E+06,449.81,3.93E+06,1112.2,9.72E+06,
1,F4_K14.06,19,12292,2,115.06,259.03,29.158,1187.2,1.46E+07,1666.4,2.05E+07,341.9,4.20E+06,81.219,9.98E+05,1112,1.37E+07,
1,F4_K14.06,20,12802,1,218.98,322.35,27.17,800.1,1.02E+07,1309.2,1.68E+07,491.76,6.30E+06,1046.2,1.34E+07,340.11,4.35E+06,
1,F4_K14.06,21,10912,4,227.2,181.05,26.51,648.41,7.08E+06,1502.6,1.64E+07,206.55,2.25E+06,491.4,5.36E+06,1009.7,1.10E+07,
1,F4_K14.06,22,6563,4,184.35,306.23,27.537,731.69,4.80E+06,1432.6,9.40E+06,635.11,4.17E+06,716.49,4.70E+06,855.76,5.62E+06,
1,F4_K14.06,23,11564,4,184.38,170.36,31.049,694.84,8.04E+06,1470.6,1.70E+07,239.16,2.77E+06,256.61,2.97E+06,835.31,9.66E+06,
1,F4_K14.06,24,12386,1,234.1,223.25,32.494,435.81,5.40E+06,1330.9,1.65E+07,165.05,2.04E+06,790.62,9.79E+06,200.1,2.48E+06,
1,F4_K14.06,25,9584,2,226.1,384.69,33.171,1302.8,1.25E+07,1653.1,1.58E+07,458.38,4.39E+06,168.72,1.62E+06,1073.6,1.03E+07,
1,F4_K14.06,26,12320,1,199.22,214.33,31.96,582.45,7.18E+06,1441.6,1.78E+07,735.74,9.06E+06,634.93,7.82E+06,262.47,3.23E+06,
1,F4_K14.06,27,10933,3,158.28,235.92,32.525,717.48,7.84E+06,1388.3,1.52E+07,791,8.65E+06,246.97,2.70E+06,1197.5,1.31E+07,
1,F4_K14.06,29,19095,2,330.4,144.19,37.042,701.26,1.34E+07,1494,2.85E+07,292.24,5.58E+06,100.59,1.92E+06,889.46,1.70E+07,
1,F4_K14.06,30,14827,2,213.3,141.63,37.48,635.22,9.42E+06,1465,2.17E+07,226.99,3.37E+06,64.346,9.54E+05,812.4,1.20E+07,
1,F4_K14.06,31,11355,1,197.25,352.46,35.534,689.13,7.83E+06,1525.1,1.73E+07,298.83,3.39E+06,593.58,6.74E+06,394.23,4.48E+06,
1,F4_K14.06,32,12966,4,153.62,311.36,36.651,718.52,9.32E+06,1513.3,1.96E+07,667.94,8.66E+06,256.47,3.33E+06,1384.6,1.80E+07,
1,F4_K14.06,33,22811,2,397.24,186.67,42.116,599.27,1.37E+07,1543.5,3.52E+07,251.56,5.74E+06,154.81,3.53E+06,1048.4,2.39E+07,
1,F4_K14.06,34,13808,2,318.43,389.17,39.714,1174.3,1.62E+07,1536.6,2.12E+07,330.73,4.57E+06,204.28,2.82E+06,747.76,1.03E+07,
1,F4_K14.06,35,12713,4,202.55,279.86,38.74,419.78,5.34E+06,1312.7,1.67E+07,376.65,4.79E+06,277.14,3.52E+06,690.39,8.78E+06,
1,F4_K14.06,36,11343,1,149.17,197.46,39.111,461.81,5.24E+06,1333.5,1.51E+07,600.23,6.81E+06,752.02,8.53E+06,354.81,4.02E+06,
1,F4_K14.06,37,6387,1,142.59,267.35,37.99,632.54,4.04E+06,1445.2,9.23E+06,696.08,4.45E+06,805.8,5.15E+06,295.42,1.89E+06,
1,F4_K14.06,38,11084,2,178.86,369.91,42.009,948.82,1.05E+07,1635.2,1.81E+07,380.07,4.21E+06,224.87,2.49E+06,1075.2,1.19E+07,
1,F4_K14.06,39,21054,2,400.81,312.46,44.656,668.61,1.41E+07,1540.4,3.24E+07,254.48,5.36E+06,347.53,7.32E+06,914.48,1.93E+07,
1,F4_K14.06,40,11979,1,175.35,241.11,44.442,462.18,5.54E+06,1369.5,1.64E+07,252.79,3.03E+06,611.37,7.32E+06,205.98,2.47E+06,
1,F4_K14.06,41,18177,2,282.41,146.47,48.762,494.37,8.99E+06,1534.8,2.79E+07,168.93,3.07E+06,52.685,9.58E+05,550.54,1.00E+07,
1,F4_K14.06,42,13256,2,121.15,275.43,45.377,613.97,8.14E+06,1504.9,1.99E+07,289.94,3.84E+06,142.29,1.89E+06,648.27,8.59E+06,
1,F4_K14.06,43,13875,1,193.54,192.18,47.455,366.14,5.08E+06,1469.3,2.04E+07,245.87,3.41E+06,636.1,8.83E+06,202.3,2.81E+06,
1,F4_K14.06,44,10202,2,230.94,374.57,46.56,536.67,5.48E+06,1534.8,1.57E+07,203.12,2.07E+06,142.69,1.46E+06,706.45,7.21E+06,
1,F4_K14.06,45,15387,1,213.52,249.56,51.349,269.18,4.14E+06,1316.5,2.03E+07,126.24,1.94E+06,465.06,7.16E+06,150.6,2.32E+06,
1,F4_K14.06,46,5300,1,195.97,326.18,48.766,304.61,1.61E+06,1370.4,7.26E+06,153.93,8.16E+05,447.9,2.37E+06,177.98,9.43E+05,
1,F4_K14.06,47,10354,2,347.13,371.48,50.536,569.36,5.90E+06,1407.8,1.46E+07,167.12,1.73E+06,214.7,2.22E+06,544.61,5.64E+06,
1,F4_K14.06,48,12739,2,232.13,185.57,53.252,350.03,4.46E+06,1380.9,1.76E+07,113.63,1.45E+06,77.842,9.92E+05,365.49,4.66E+06,
1,F4_K14.06,49,9646,4,163.2,311.17,50.128,349.86,3.37E+06,1458.8,1.41E+07,288.5,2.78E+06,319.01,3.08E+06,383.29,3.70E+06,
