Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,F4_H13.07,1,18191,2,300.08,246.6,8.6827,1104.6,2.01E+07,1702.8,3.10E+07,319.95,5.82E+06,158.73,2.89E+06,183.6,3.34E+06,
1,F4_H13.07,2,9979,3,211.88,268.66,8.7393,1502.1,1.50E+07,1330.7,1.33E+07,344.44,3.44E+06,77.122,7.70E+05,363.89,3.63E+06,
1,F4_H13.07,3,8070,4,214.85,221.38,10.322,1904.8,1.54E+07,1334.4,1.08E+07,421.18,3.40E+06,158.49,1.28E+06,379.57,3.06E+06,
1,F4_H13.07,4,9084,4,251.24,252.51,10.871,1848,1.68E+07,1552.8,1.41E+07,388.43,3.53E+06,196.83,1.79E+06,250.1,2.27E+06,
1,F4_H13.07,5,10940,2,177.55,303.73,11.621,1694.1,1.85E+07,1523.5,1.67E+07,268.31,2.94E+06,45.628,4.99E+05,294.25,3.22E+06,
1,F4_H13.07,6,9581,3,264.97,300.87,12.507,1545.4,1.48E+07,1573,1.51E+07,337.51,3.23E+06,120.7,1.16E+06,240.95,2.31E+06,
1,F4_H13.07,7,12289,2,256.22,331.56,14.204,1648,2.03E+07,1455.3,1.79E+07,284.43,3.50E+06,235.34,2.89E+06,239.39,2.94E+06,
1,F4_H13.07,9,13032,2,325.87,310.58,12.462,1137.3,1.48E+07,1706.6,2.22E+07,280.38,3.65E+06,236.27,3.08E+06,196.08,2.56E+06,
1,F4_H13.07,10,10152,3,243.03,212.2,15.404,1869.2,1.90E+07,1754.6,1.78E+07,409.86,4.16E+06,62.491,6.34E+05,350.71,3.56E+06,
1,F4_H13.07,11,14032,2,156.66,221.85,14.641,1884.5,2.64E+07,1557.2,2.19E+07,320.49,4.50E+06,127,1.78E+06,338.72,4.75E+06,
1,F4_H13.07,12,8146,4,193.51,191.03,14.395,1221.6,9.95E+06,1742.2,1.42E+07,222.76,1.81E+06,210.33,1.71E+06,313.25,2.55E+06,
1,F4_H13.07,13,13971,2,378.49,265.5,17.301,998.75,1.40E+07,1648,2.30E+07,337.37,4.71E+06,78.141,1.09E+06,228.61,3.19E+06,
1,F4_H13.07,14,3359,2,257.94,175.97,17.057,2762.7,9.28E+06,1579.3,5.30E+06,317.8,1.07E+06,214.42,7.20E+05,303.99,1.02E+06,div
1,F4_H13.07,15,10114,1,152.16,272.76,18.012,1642.7,1.66E+07,1495.3,1.51E+07,549.87,5.56E+06,440.37,4.45E+06,139.71,1.41E+06,
1,F4_H13.07,17,12269,1,208.5,304.26,20.184,1019.5,1.25E+07,1505.1,1.85E+07,319.5,3.92E+06,536.61,6.58E+06,132.4,1.62E+06,
1,F4_H13.07,18,8703,2,358.84,202.15,20.657,1310.7,1.14E+07,1522.6,1.33E+07,404.25,3.52E+06,143.52,1.25E+06,251.74,2.19E+06,
1,F4_H13.07,19,8358,3,124.35,243.33,23.419,1456,1.22E+07,1852.7,1.55E+07,289.48,2.42E+06,66.642,5.57E+05,317.25,2.65E+06,
1,F4_H13.07,20,11801,4,175.47,224.61,23.555,1242.9,1.47E+07,1417.1,1.67E+07,620.92,7.33E+06,322.81,3.81E+06,360.95,4.26E+06,
1,F4_H13.07,21,11807,1,233.04,275.01,23.654,928.7,1.10E+07,1395.3,1.65E+07,593.71,7.01E+06,48.851,5.77E+05,500.38,5.91E+06,
1,F4_H13.07,22,3496,2,197.27,166.73,25.306,2485.6,8.69E+06,1247.9,4.36E+06,260.12,9.09E+05,185.79,6.50E+05,260.49,9.11E+05,div
1,F4_H13.07,23,6243,2,174.46,164.72,27.903,1481.6,9.25E+06,1657.7,1.03E+07,245.89,1.54E+06,131.2,8.19E+05,310.56,1.94E+06,div
1,F4_H13.07,24,10828,2,225.52,351.46,28.196,1110.2,1.20E+07,1590.9,1.72E+07,186.13,2.02E+06,41.567,4.50E+05,182.55,1.98E+06,
