Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R1_K09.04,2,9660,2,339.83,245.99,6.1726,1105.3,1.07E+07,1848.7,1.79E+07,284.89,2.75E+06,171.09,1.65E+06,409.24,3.95E+06,
1,R1_K09.04,3,4581,2,277.19,346.15,6.4294,2026.4,9.28E+06,1850.7,8.48E+06,179.42,8.22E+05,34.712,1.59E+05,323.26,1.48E+06,div
1,R1_K09.04,4,14555,2,247.16,195,9.6552,916.48,1.33E+07,1918.7,2.79E+07,159.22,2.32E+06,42.376,6.17E+05,261.35,3.80E+06,
1,R1_K09.04,5,5360,2,329.8,295.13,9.4688,1587.3,8.51E+06,1850.2,9.92E+06,148.54,7.96E+05,32.343,1.73E+05,276.32,1.48E+06,div
1,R1_K09.04,6,10284,2,201.49,337.68,8.8986,1075.7,1.11E+07,1544.7,1.59E+07,345.95,3.56E+06,106,1.09E+06,507.25,5.22E+06,
1,R1_K09.04,7,18141,2,344.22,180.72,11.979,1196.9,2.17E+07,1826,3.31E+07,184.15,3.34E+06,72.541,1.32E+06,241.48,4.38E+06,
1,R1_K09.04,8,20944,2,208.43,251.37,9.5305,1163.4,2.44E+07,1588.3,3.33E+07,184.25,3.86E+06,51.257,1.07E+06,232.74,4.87E+06,
1,R1_K09.04,9,7293,2,175.23,283.48,14.609,1607.5,1.17E+07,1508.4,1.10E+07,206.94,1.51E+06,85.549,6.24E+05,331,2.41E+06,
1,R1_K09.04,10,4895,2,310.54,363.59,15.102,1513.7,7.41E+06,1689.2,8.27E+06,494.48,2.42E+06,63.647,3.12E+05,505.9,2.48E+06,
1,R1_K09.04,11,7132,2,219.55,372.48,17.545,1121.6,8.00E+06,1766.7,1.26E+07,234.89,1.68E+06,31.436,2.24E+05,285.55,2.04E+06,
1,R1_K09.04,12,4890,2,364.87,313.41,17.844,1546.9,7.56E+06,1735.6,8.49E+06,230.76,1.13E+06,159.47,7.80E+05,300.78,1.47E+06,
1,R1_K09.04,13,11474,2,154.99,339.3,20.66,1289.5,1.48E+07,1569.4,1.80E+07,358.53,4.11E+06,112.92,1.30E+06,370.27,4.25E+06,
1,R1_K09.04,14,14563,2,191.79,181.46,25.094,1470.9,2.14E+07,1543.3,2.25E+07,176.89,2.58E+06,55.139,8.03E+05,269.8,3.93E+06,
1,R1_K09.04,15,15307,1,169.14,237.98,24.031,1129.8,1.73E+07,1426.5,2.18E+07,271.05,4.15E+06,344.23,5.27E+06,124.02,1.90E+06,
1,R1_K09.04,16,12068,1,152.35,294.36,23.97,1345.3,1.62E+07,1470.5,1.77E+07,384.34,4.64E+06,411.16,4.96E+06,113.65,1.37E+06,
1,R1_K09.04,17,6864,2,286.88,395.07,24.193,965.23,6.63E+06,1562,1.07E+07,188.96,1.30E+06,47.566,3.27E+05,210.78,1.45E+06,
1,R1_K09.04,18,6685,2,390.72,172.94,28.053,1246.7,8.33E+06,1672.5,1.12E+07,309.36,2.07E+06,160.72,1.07E+06,332.46,2.22E+06,
1,R1_K09.04,19,7862,2,325.45,119.99,29.882,1236.8,9.72E+06,1725.3,1.36E+07,202.57,1.59E+06,117.87,9.27E+05,216.27,1.70E+06,
,R1_K09.04,20,7632,1,159.525,340.86,31.139,879.155,,1485,,309.81,,329.64,,113.35,,
1,R1_K09.04,21,7921,2,269.29,112.75,30.116,1372,1.09E+07,1840.2,1.46E+07,171.35,1.36E+06,64.88,5.14E+05,291.54,2.31E+06,
1,R1_K09.04,22,8274,2,180.51,384.78,31.235,826.54,6.84E+06,1554.1,1.29E+07,168.45,1.39E+06,44.168,3.65E+05,190.02,1.57E+06,
1,R1_K09.04,23,7396,2,387.9,330.1,30.727,737.18,5.45E+06,1614.9,1.19E+07,133.12,9.85E+05,22.005,1.63E+05,177.5,1.31E+06,
1,R1_K09.04,24,13891,3,193.53,246.54,33.647,798.38,1.11E+07,1480.1,2.06E+07,216.85,3.01E+06,47.991,6.67E+05,353.54,4.91E+06,
1,R1_K09.04,25,11826,2,116.33,277.82,35.443,1529.2,1.81E+07,1651.6,1.95E+07,179.91,2.13E+06,31.276,3.70E+05,174.4,2.06E+06,
1,R1_K09.04,29,7399,2,332.64,398.2,38.348,710.91,5.26E+06,1692.9,1.25E+07,288.42,2.13E+06,50.706,3.75E+05,344.05,2.55E+06,
1,R1_K09.04,30,8388,1,180.28,194.38,36.787,856.08,7.18E+06,1497.9,1.26E+07,192.62,1.62E+06,401.6,3.37E+06,105.83,8.88E+05,
1,R1_K09.04,31,15042,2,427.22,238.16,42.13,869.98,1.31E+07,1706.8,2.57E+07,210.72,3.17E+06,90.767,1.37E+06,308.16,4.64E+06,
1,R1_K09.04,32,12874,1,170.93,287.55,40.745,579.8,7.46E+06,1375.9,1.77E+07,196.6,2.53E+06,177.08,2.28E+06,92.105,1.19E+06,
1,R1_K09.04,33,7558,2,415.93,297.25,40.401,734.86,5.55E+06,1796,1.36E+07,111.66,8.44E+05,187.41,1.42E+06,163.62,1.24E+06,
1,R1_K09.04,34,19932,3,194.83,317.79,43.459,545.49,1.09E+07,1477.3,2.94E+07,396.51,7.90E+06,50.657,1.01E+06,401.11,8.00E+06,
1,R1_K09.04,35,9197,2,259.37,416.8,41.646,1257.3,1.16E+07,1482.3,1.36E+07,291.9,2.68E+06,45.613,4.20E+05,251.95,2.32E+06,div
1,R1_K09.04,36,9842,2,364.97,135.52,42.483,747.28,7.35E+06,1769.7,1.74E+07,104.77,1.03E+06,58.097,5.72E+05,182.53,1.80E+06,
1,R1_K09.04,37,12911,4,148.41,211.88,41.608,755.36,9.75E+06,1605.8,2.07E+07,164.78,2.13E+06,170.92,2.21E+06,187.06,2.42E+06,
1,R1_K09.04,38,11527,2,202.22,134.97,43.955,1104.3,1.27E+07,1912.3,2.20E+07,123.66,1.43E+06,35.969,4.15E+05,199.96,2.30E+06,
1,R1_K09.04,39,13373,1,129.13,308.11,45.319,614.83,8.22E+06,1442.7,1.93E+07,136.12,1.82E+06,234.39,3.13E+06,78.977,1.06E+06,
1,R1_K09.04,40,13088,2,283.24,99.412,47.695,1018.3,1.33E+07,1727.5,2.26E+07,108.48,1.42E+06,34.361,4.50E+05,148.49,1.94E+06,
1,R1_K09.04,41,3870,3,196.52,214.97,46.264,753.65,2.92E+06,1341.1,5.19E+06,188.15,7.28E+05,38.652,1.50E+05,242.68,9.39E+05,div
1,R1_K09.04,42,5439,4,147.8,253.44,41.768,595.68,3.24E+06,1303.1,7.09E+06,189.58,1.03E+06,164.77,8.96E+05,142.78,7.77E+05,
1,R1_K09.04,43,6718,2,160.96,383.18,48.139,726.87,4.88E+06,1443.7,9.70E+06,118.44,7.96E+05,30.242,2.03E+05,143.5,9.64E+05,
1,R1_K09.04,44,4116,3,197.11,269.13,48.61,749.91,3.09E+06,1288.1,5.30E+06,195.1,8.03E+05,28.191,1.16E+05,260.71,1.07E+06,div
1,R1_K09.04,45,13984,1,153.02,348.7,47.505,476.36,6.66E+06,1371.6,1.92E+07,117.69,1.65E+06,211.73,2.96E+06,65.77,9.20E+05,
1,R1_K09.04,46,14123,1,119.53,237.57,51.535,550.29,7.77E+06,1678.6,2.37E+07,95.182,1.34E+06,191.59,2.71E+06,85.304,1.20E+06,
1,R1_K09.04,47,13592,2,369.6,379.97,53.824,615.58,8.37E+06,1460.6,1.99E+07,101.1,1.37E+06,20.152,2.74E+05,96.391,1.31E+06,
1,R1_K09.04,48,9469,2,397.99,351.58,53.458,454.03,4.30E+06,1480.7,1.40E+07,174.35,1.65E+06,144.66,1.37E+06,266.49,2.52E+06,
1,R1_K09.04,49,15752,2,316.62,409.43,56.993,544.09,8.57E+06,1321.5,2.08E+07,181.26,2.86E+06,38.806,6.11E+05,259.42,4.09E+06,
1,R1_K09.04,50,9505,3,153.16,276.99,54.241,334.97,3.18E+06,1467.7,1.40E+07,152.79,1.45E+06,51.917,4.93E+05,191.5,1.82E+06,
1,R1_K09.04,51,12397,2,420.28,218.04,57.669,463.23,5.74E+06,1421.8,1.76E+07,130.04,1.61E+06,52.812,6.55E+05,187.92,2.33E+06,
1,R1_K09.04,53,8291,2,237.66,418.51,58.647,584.69,4.85E+06,1362.2,1.13E+07,106.87,8.86E+05,19.777,1.64E+05,113.29,9.39E+05,
1,R1_K09.04,54,11611,2,413.5,296.28,59.966,363.5,4.22E+06,1413,1.64E+07,65.207,7.57E+05,32.212,3.74E+05,96.808,1.12E+06,
1,R1_K09.04,55,9529,2,137.38,362.65,60.772,340.77,3.25E+06,1342.5,1.28E+07,82.545,7.87E+05,33.887,3.23E+05,84.852,8.09E+05,
1,R1_K09.04,56,12372,1,170.87,198.17,60.873,263.82,3.26E+06,1309.3,1.62E+07,83.439,1.03E+06,142.14,1.76E+06,53.022,6.56E+05,
1,R1_K09.04,57,8954,2,104.9,287.06,61.983,343.03,3.07E+06,1539.3,1.38E+07,62.616,5.61E+05,22.907,2.05E+05,67.795,6.07E+05,
1,R1_K09.04,58,956,1,150.87,224.71,58.886,355.761,,,,84.401,,166.278,,88.109,,
1,R1_K09.04,59,15759,2,364.69,147.88,62.673,308.81,4.87E+06,1529.4,2.41E+07,72.921,1.15E+06,28.21,4.45E+05,106.54,1.68E+06,
1,R1_K09.04,60,7227,1,169.73,334.89,60.319,320.96,2.32E+06,1379.6,9.97E+06,112.12,8.10E+05,150.69,1.09E+06,55,3.97E+05,
1,R1_K09.04,61,9207,2,181.5,390.06,64.325,342.11,3.15E+06,1421.8,1.31E+07,80.976,7.46E+05,20.689,1.90E+05,90.665,8.35E+05,
1,R1_K09.04,62,17803,3,178.5,252.81,66.682,248.2,4.42E+06,1333.7,2.37E+07,117.27,2.09E+06,30.396,5.41E+05,137.34,2.45E+06,
1,R1_K09.04,64,12027,3,136.02,318.66,66.15,248.11,2.98E+06,1311.9,1.58E+07,120.38,1.45E+06,42.167,5.07E+05,142.35,1.71E+06,
1,R1_K09.04,65,14098,2,116.17,213.76,70.578,390.82,5.51E+06,1680.4,2.37E+07,57.759,8.14E+05,31.34,4.42E+05,64.982,9.16E+05,
1,R1_K09.04,67,7795,2,405.88,220.14,69.863,463.64,3.61E+06,1601.3,1.25E+07,78.724,6.14E+05,65.342,5.09E+05,108.29,8.44E+05,
1,R1_K09.04,68,18275,2,189.7,140.49,74.065,307.01,5.61E+06,1596.3,2.92E+07,49.395,9.03E+05,19.61,3.58E+05,76.389,1.40E+06,
1,R1_K09.04,69,8191,2,388,185.63,73.781,379.67,3.11E+06,1799.7,1.47E+07,74.589,6.11E+05,35.575,2.91E+05,122.87,1.01E+06,
1,R1_K09.04,70,10561,2,390.34,322.23,72.014,272.53,2.88E+06,1530.3,1.62E+07,52.184,5.51E+05,51.219,5.41E+05,76.299,8.06E+05,
1,R1_K09.04,71,12116,2,276.55,147.81,75.189,372.91,4.52E+06,1993.5,2.42E+07,43.147,5.23E+05,25.399,3.08E+05,70.972,8.60E+05,
1,R1_K09.04,72,8936,3,168.53,293.56,75.342,188.41,1.68E+06,1330.1,1.19E+07,77.257,6.90E+05,56.287,5.03E+05,95.285,8.51E+05,
1,R1_K09.04,73,27162,1,159,334,71,255.408,,,,81.615,,119.736,,60.552,,
1,R1_K09.04,74,11445,2,329.84,384.12,76.285,240.6,2.75E+06,1534.7,1.76E+07,79.017,9.04E+05,45.796,5.24E+05,114.76,1.31E+06,
1,R1_K09.04,75,11251,1,144.27,214.43,73.527,261.17,2.94E+06,1423.3,1.60E+07,74.364,8.37E+05,123.27,1.39E+06,55.28,6.22E+05,
1,R1_K09.04,76,24935,2,228.18,391.15,79.073,218.63,5.45E+06,1735.5,4.33E+07,45.126,1.13E+06,15.327,3.82E+05,61.185,1.53E+06,
1,R1_K09.04,77,7092,2,389.08,290.34,79.509,375.28,2.66E+06,1761.2,1.25E+07,85.15,6.04E+05,60.273,4.27E+05,121.68,8.63E+05,
1,R1_K09.04,78,10159,1,160.89,249.34,83.081,174.58,1.77E+06,1302.4,1.32E+07,66.315,6.74E+05,102.04,1.04E+06,48.037,4.88E+05,
1,R1_K09.04,79,12679,2,368.82,214.5,87.842,245.29,3.11E+06,2073.2,2.63E+07,35.188,4.46E+05,17.511,2.22E+05,47.252,5.99E+05,
1,R1_K09.04,80,7055,2,135.31,270.04,89.487,105.41,7.44E+05,1305.3,9.21E+06,37.599,2.65E+05,23.617,1.67E+05,43.225,3.05E+05,
1,R1_K09.04,81,4738,2,345.27,327.72,87.33,487.97,2.31E+06,1856.2,8.79E+06,50.776,2.41E+05,17.134,81182,62.916,2.98E+05,
