Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R2_A14.08,1,10070,2,246.64,230.64,6.8187,1097.1,1.10E+07,1456.3,1.47E+07,381.14,3.84E+06,94.82,9.55E+05,796.34,8.02E+06,
1,R2_A14.08,2,1385,2,320.57,300.1,5.8462,1819.5,2.52E+06,1586.3,2.20E+06,120.03,1.66E+05,60.97,84444,123.26,1.71E+05,
1,R2_A14.08,3,8892,2,324.18,254.14,8.1922,1160.6,1.03E+07,1735.3,1.54E+07,353.8,3.15E+06,77.478,6.89E+05,731.86,6.51E+06,
1,R2_A14.08,4,12515,2,242.53,339.86,11.361,997.88,1.25E+07,1497.7,1.87E+07,344.15,4.31E+06,84.498,1.06E+06,635.51,7.95E+06,
1,R2_A14.08,5,17186,1,234.17,279.87,11.202,691.23,1.19E+07,1574.2,2.71E+07,312.24,5.37E+06,1409.4,2.42E+07,430.11,7.39E+06,
1,R2_A14.08,6,14269,1,289.82,290.18,13.252,882.63,1.26E+07,1633.2,2.33E+07,355.6,5.07E+06,1826.9,2.61E+07,429.39,6.13E+06,
1,R2_A14.08,7,11036,2,299.49,334.81,15.227,1044.6,1.15E+07,1664.4,1.84E+07,344.62,3.80E+06,94.394,1.04E+06,582.31,6.43E+06,
1,R2_A14.08,8,9525,4,296.96,224.06,16.347,644.27,6.14E+06,1525.1,1.45E+07,248.31,2.37E+06,1225.5,1.17E+07,490.04,4.67E+06,
1,R2_A14.08,9,7542,4,204.99,243.92,16.537,803.39,6.06E+06,1380.9,1.04E+07,293.72,2.22E+06,1044.7,7.88E+06,497.53,3.75E+06,
1,R2_A14.08,10,9739,2,262.52,168.22,17.985,1148.6,1.12E+07,1614.4,1.57E+07,289.01,2.81E+06,85.971,8.37E+05,553.69,5.39E+06,
1,R2_A14.08,11,8328,2,360.33,198.4,19.664,1997.1,1.66E+07,1573.3,1.31E+07,288.94,2.41E+06,60.262,5.02E+05,712.28,5.93E+06,
1,R2_A14.08,12,6862,4,241.73,205.51,19.057,756.99,5.19E+06,1660.1,1.14E+07,283.66,1.95E+06,1055.3,7.24E+06,624.41,4.28E+06,
1,R2_A14.08,13,9539,2,351.03,289.73,20.095,991.28,9.46E+06,1649.5,1.57E+07,307,2.93E+06,51.028,4.87E+05,492.44,4.70E+06,
1,R2_A14.08,14,13215,2,169.98,221.74,21.693,1007.8,1.33E+07,1409.7,1.86E+07,280.35,3.70E+06,65.245,8.62E+05,491.21,6.49E+06,
1,R2_A14.08,15,7197,4,269.19,255.16,22.131,459.92,3.31E+06,1589.3,1.14E+07,217.91,1.57E+06,785.29,5.65E+06,555.61,4.00E+06,
1,R2_A14.08,16,7112,4,216.28,309.15,20.836,577.31,4.11E+06,1392,9.90E+06,259.51,1.85E+06,1227.7,8.73E+06,532.82,3.79E+06,
