Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,F4_D13.11,1,5389,2,260.15,222.51,7.0019,2663.5,1.44E+07,1638.7,8.83E+06,1435.8,7.74E+06,649.2,3.50E+06,573.38,3.09E+06,
1,F4_D13.11,2,7664,2,175.44,257.55,5.4654,2113.4,1.62E+07,1556.6,1.19E+07,1291.2,9.90E+06,338.29,2.59E+06,728.6,5.58E+06,
1,F4_D13.11,3,13627,2,242.14,283.83,6.7435,1009.6,1.38E+07,1576,2.15E+07,894.96,1.22E+07,412.11,5.62E+06,782.88,1.07E+07,
1,F4_D13.11,4,12083,2,323.25,218.72,9.2424,1226.6,1.48E+07,1717.1,2.07E+07,835.72,1.01E+07,346.55,4.19E+06,570.72,6.90E+06,
1,F4_D13.11,5,16501,2,331.83,279.88,8.9366,842.37,1.39E+07,1745.1,2.88E+07,845.53,1.40E+07,130.11,2.15E+06,451.48,7.45E+06,
1,F4_D13.11,6,9095,2,235.27,172.96,12.828,1711.5,1.56E+07,1559.9,1.42E+07,1071.4,9.74E+06,261.74,2.38E+06,1028.2,9.35E+06,
1,F4_D13.11,7,10006,1,202.76,269.19,14.704,1903.5,1.90E+07,1472.8,1.47E+07,1323.3,1.32E+07,1307.9,1.31E+07,181.67,1.82E+06,div
1,F4_D13.11,8,17770,2,120.93,187.4,17.469,1863.9,3.31E+07,1521,2.70E+07,1184,2.10E+07,312.54,5.55E+06,762.55,1.36E+07,
1,F4_D13.11,9,21830,1,175.18,202.54,15.812,1040.3,2.27E+07,1307.4,2.85E+07,901.9,1.97E+07,3042,6.64E+07,276.4,6.03E+06,
1,F4_D13.11,10,13153,4,208,336,14,1347.541,,,,1172.635,,609.38,,1465.94,,
1,F4_D13.11,11,16065,2,309.94,342.57,17.412,794.19,1.28E+07,1726.9,2.77E+07,676.9,1.09E+07,633.14,1.02E+07,943.59,1.52E+07,
1,F4_D13.11,12,14552,4,158.25,296.35,14.275,862.45,1.26E+07,1479.8,2.15E+07,792.97,1.15E+07,2368.4,3.45E+07,626.08,9.11E+06,
1,F4_D13.11,13,13922,1,231.42,223.46,16.384,1684.9,2.35E+07,1591.8,2.22E+07,1420.8,1.98E+07,2099.5,2.92E+07,167.59,2.33E+06,div
1,F4_D13.11,14,13688,1,131.25,243.11,19.076,1133.8,1.55E+07,1361,1.86E+07,827.62,1.13E+07,984.77,1.35E+07,144.56,1.98E+06,div
1,F4_D13.11,15,8438,2,380.05,292.31,18.511,1437.6,1.21E+07,1699.7,1.43E+07,902.98,7.62E+06,122.81,1.04E+06,376.22,3.17E+06,
1,F4_D13.11,16,4508,2,291.75,152.07,19.513,2604.7,1.17E+07,1638.1,7.38E+06,1019.2,4.59E+06,398.96,1.80E+06,425.92,1.92E+06,div
1,F4_D13.11,17,11184,2,361.71,184.36,21.707,2287.3,2.56E+07,1757.7,1.97E+07,987.51,1.10E+07,190.06,2.13E+06,262.02,2.93E+06,div
1,F4_D13.11,18,24346,2,96.994,303.21,23.022,885.92,2.16E+07,1516.6,3.69E+07,762.9,1.86E+07,248.93,6.06E+06,488.45,1.19E+07,
1,F4_D13.11,19,10006,2,408.72,235.33,23.174,1329.2,1.33E+07,1606.3,1.61E+07,1080,1.08E+07,178.53,1.79E+06,575.77,5.76E+06,
