Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R2_G12.02,1,14266,2,199.74,237.78,7.4885,1224.8,1.75E+07,1530.8,2.18E+07,486.68,6.94E+06,138.06,1.97E+06,424.3,6.05E+06,
1,R2_G12.02,2,11515,2,262.88,262.19,8.9262,917.52,1.06E+07,1678.2,1.93E+07,538.81,6.20E+06,61.079,7.03E+05,315.26,3.63E+06,
1,R2_G12.02,3,18228,2,220.57,291.48,8.2468,848.57,1.55E+07,1505,2.74E+07,406.3,7.41E+06,80.216,1.46E+06,281.29,5.13E+06,
1,R2_G12.02,4,16781,2,310.61,251.83,9.5366,940.37,1.58E+07,1889,3.17E+07,471.6,7.91E+06,112.99,1.90E+06,320.25,5.37E+06,
1,R2_G12.02,6,14152,2,210.95,163.26,15.524,948.45,1.34E+07,1628.2,2.30E+07,497.02,7.03E+06,61.601,8.72E+05,273.6,3.87E+06,
1,R2_G12.02,7,12040,4,253.66,177.19,16.379,893.87,1.08E+07,1778,2.14E+07,551.34,6.64E+06,489.67,5.90E+06,505.15,6.08E+06,
1,R2_G12.02,8,9555,4,228.65,254.93,16.881,1066.8,1.02E+07,1625.8,1.55E+07,562.94,5.38E+06,433.37,4.14E+06,469.62,4.49E+06,
1,R2_G12.02,9,32199,2,323.85,161.17,19.728,716.7,2.31E+07,1821.1,5.86E+07,477.82,1.54E+07,190.1,6.12E+06,369.04,1.19E+07,
1,R2_G12.02,10,9703,4,164.49,283.14,18.494,1466.1,1.42E+07,1670.1,1.62E+07,665.05,6.45E+06,427.91,4.15E+06,575.55,5.58E+06,
1,R2_G12.02,11,15230,2,246.2,128.09,21.585,785.15,1.20E+07,1751.7,2.67E+07,369.32,5.62E+06,157.81,2.40E+06,414.08,6.31E+06,
1,R2_G12.02,12,7634,4,163.22,196.78,20.396,1581.2,1.21E+07,1536.1,1.17E+07,610.55,4.66E+06,356.69,2.72E+06,527.69,4.03E+06,
1,R2_G12.02,13,24294,3,230.16,328.53,23.531,850.54,2.07E+07,1587.2,3.86E+07,481.48,1.17E+07,80.68,1.96E+06,599.61,1.46E+07,
1,R2_G12.02,14,11542,2,250.58,369.82,22.904,1131.7,1.31E+07,1739.7,2.01E+07,425.4,4.91E+06,144.47,1.67E+06,235.65,2.72E+06,
1,R2_G12.02,15,9710,2,130.34,258.09,23.974,1305.2,1.27E+07,1655,1.61E+07,585.12,5.68E+06,116.72,1.13E+06,344.85,3.35E+06,
1,R2_G12.02,16,13295,2,301.97,360.45,23.778,982.31,1.31E+07,1805.1,2.40E+07,388.58,5.17E+06,89.589,1.19E+06,279.4,3.71E+06,
1,R2_G12.02,17,19023,4,197.02,291.37,25.949,946.92,1.80E+07,1472.1,2.80E+07,594.62,1.13E+07,290.9,5.53E+06,429.69,8.17E+06,
1,R2_G12.02,18,17539,2,129.66,170.67,29.533,845.74,1.48E+07,1786.8,3.13E+07,296.28,5.20E+06,106.7,1.87E+06,255.03,4.47E+06,
1,R2_G12.02,19,16017,2,398.58,296.74,28.553,650.48,1.04E+07,1787.1,2.86E+07,329.11,5.27E+06,101.85,1.63E+06,259.77,4.16E+06,
1,R2_G12.02,20,11479,4,207.04,213.91,28.096,747.1,8.58E+06,1442.5,1.66E+07,391.35,4.49E+06,291.49,3.35E+06,388.49,4.46E+06,
1,R2_G12.02,21,19463,4,194.96,165.65,31.475,454.17,8.84E+06,1603.3,3.12E+07,364.48,7.09E+06,228.31,4.44E+06,339.89,6.62E+06,
1,R2_G12.02,22,28910,3,187.63,241.01,36.651,418.87,1.21E+07,1396.6,4.04E+07,308.76,8.93E+06,68.063,1.97E+06,326.36,9.44E+06,
1,R2_G12.02,23,12702,2,144.15,341.99,34.785,897.21,1.14E+07,1739.4,2.21E+07,311.42,3.96E+06,60.744,7.72E+05,246.64,3.13E+06,
1,R2_G12.02,24,14542,4,202.24,312.93,38.705,405.34,5.89E+06,1375.1,2.00E+07,307.47,4.47E+06,150.75,2.19E+06,298.12,4.34E+06,
1,R2_G12.02,25,21775,1,151.11,303.95,41.797,525.03,1.14E+07,1550.6,3.38E+07,282.81,6.16E+06,310.32,6.76E+06,98.991,2.16E+06,
1,R2_G12.02,26,12992,2,101,210.51,43.952,681.17,8.85E+06,1819.7,2.36E+07,231.2,3.00E+06,86.975,1.13E+06,197.48,2.57E+06,
1,R2_G12.02,27,16562,2,317.65,88.853,46.288,609.16,1.01E+07,1700.5,2.82E+07,237.11,3.93E+06,89.957,1.49E+06,202.17,3.35E+06,
,R2_G12.02,28,20157,3,149.47,246.4133333,45.98166667,349.8066667,,1464.066667,,200.0966667,,114.4733333,,234.48,,
1,R2_G12.02,29,14530,2,172.61,375.46,43.899,546.04,7.93E+06,1683.9,2.45E+07,199.29,2.90E+06,71.112,1.03E+06,105.49,1.53E+06,
1,R2_G12.02,30,15498,2,217.08,397.39,45.752,443.03,6.87E+06,1812.8,2.81E+07,193.12,2.99E+06,35.608,5.52E+05,173.68,2.69E+06,
1,R2_G12.02,31,7218,2,121.3,159.81,45.188,1009.8,7.29E+06,1665.9,1.20E+07,346.6,2.50E+06,245.16,1.77E+06,335.09,2.42E+06,div
1,R2_G12.02,33,9382,2,100.27,285.83,50.064,699.46,6.56E+06,1703.9,1.60E+07,258.89,2.43E+06,68.523,6.43E+05,172.59,1.62E+06,
1,R2_G12.02,34,19883,4,174.24,141.85,49.151,202.06,4.02E+06,1426.8,2.84E+07,165.73,3.30E+06,103.4,2.06E+06,146.5,2.91E+06,
1,R2_G12.02,35,13057,2,395.01,372.98,52.384,530.64,6.93E+06,1656.2,2.16E+07,231.8,3.03E+06,45.525,5.94E+05,177.97,2.32E+06,
1,R2_G12.02,36,17380,2,192.17,99.192,53.974,338.14,5.88E+06,1569.8,2.73E+07,146.2,2.54E+06,67.024,1.16E+06,146.23,2.54E+06,
1,R2_G12.02,38,14872,1,147.19,195.16,56.305,324.6,4.83E+06,1515,2.25E+07,225.29,3.35E+06,93.801,1.40E+06,54.796,8.15E+05,div
1,R2_G12.02,39,13368,4,182.06,346.59,54.83,278.49,3.72E+06,1511.7,2.02E+07,189.01,2.53E+06,85.757,1.15E+06,172.96,2.31E+06,
1,R2_G12.02,40,15892,2,131.02,136.89,58.071,403.21,6.41E+06,1394.1,2.22E+07,138.5,2.20E+06,108.6,1.73E+06,103.24,1.64E+06,
1,R2_G12.02,41,33146,4,172.19,297.5,58.429,222.83,7.39E+06,1432.2,4.75E+07,120.17,3.98E+06,82.248,2.73E+06,139.34,4.62E+06,
1,R2_G12.02,42,6914,2,311.14,406.97,57.349,849.84,5.88E+06,1575.6,1.09E+07,269.21,1.86E+06,44.024,3.04E+05,110.42,7.63E+05,div
1,R2_G12.02,43,27470,4,127.91,259.33,61.907,247.72,6.80E+06,1413.2,3.88E+07,129.78,3.57E+06,100.24,2.75E+06,147.97,4.06E+06,
1,R2_G12.02,45,14856,2,415.59,346.22,64.447,363.69,5.40E+06,1431.4,2.13E+07,163.28,2.43E+06,54.477,8.09E+05,144.86,2.15E+06,
1,R2_G12.02,46,12140,2,123.8,314.12,65.662,254.69,3.09E+06,1616,1.96E+07,119.5,1.45E+06,60.466,7.34E+05,96.589,1.17E+06,
1,R2_G12.02,47,11725,2,215.43,379.52,67.318,259.76,3.05E+06,1398.6,1.64E+07,116.07,1.36E+06,30.079,3.53E+05,69.194,8.11E+05,
1,R2_G12.02,48,18631,2,232.67,94.552,70.659,238.68,4.45E+06,1678.6,3.13E+07,86.873,1.62E+06,71.232,1.33E+06,79.982,1.49E+06,
1,R2_G12.02,49,17463,2,426.79,223.91,72.748,322.24,5.63E+06,1430.6,2.50E+07,119.46,2.09E+06,65.619,1.15E+06,115.51,2.02E+06,
1,R2_G12.02,50,24950,2,145.4,197.41,73.934,126.69,3.16E+06,1344,3.35E+07,86.654,2.16E+06,58.213,1.45E+06,67.687,1.69E+06,
1,R2_G12.02,51,15905,2,406.37,301.89,79.902,235.59,3.75E+06,1808.6,2.88E+07,101.99,1.62E+06,38.229,6.08E+05,85.555,1.36E+06,
1,R2_G12.02,52,13767,2,212.74,148.32,83.084,174.04,2.40E+06,1608.5,2.21E+07,72.216,9.94E+05,30.446,4.19E+05,51.518,7.09E+05,
,R2_G12.02,54,28099,2,161.0733333,272.2733333,83.13666667,107.2666667,,1215.8,,64.50633333,,23.991,,65.139,,
1,R2_G12.02,55,13033,2,216.91,331.86,85.303,136.03,1.77E+06,1275.9,1.66E+07,83.424,1.09E+06,39.353,5.13E+05,57.755,7.53E+05,
1,R2_G12.02,57,9130,2,327.82,178.48,88.203,308.94,2.82E+06,1826.8,1.67E+07,101.93,9.31E+05,36.53,3.34E+05,65.327,5.96E+05,
