Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,F4_J13.09,1,19255,2,195.23,221.69,7.8575,1341.9,2.58E+07,1138.4,2.19E+07,428.43,8.25E+06,140.81,2.71E+06,435.31,8.38E+06,
1,F4_J13.09,2,14779,2,291.59,259.12,7.1018,1849,2.73E+07,1543.4,2.28E+07,568.09,8.40E+06,73.124,1.08E+06,281.26,4.16E+06,
1,F4_J13.09,3,12028,1,206.66,271.91,11.723,1316.2,1.58E+07,1227.5,1.48E+07,585.26,7.04E+06,911.94,1.10E+07,315.5,3.79E+06,
1,F4_J13.09,4,17545,2,172.12,294.8,10.634,1309.4,2.30E+07,1071,1.88E+07,461.52,8.10E+06,107.43,1.88E+06,511.43,8.97E+06,
1,F4_J13.09,5,16105,2,271.28,193.71,9.8796,1424.1,2.29E+07,1536.5,2.47E+07,389.87,6.28E+06,145.36,2.34E+06,279.2,4.50E+06,
1,F4_J13.09,6,13386,1,226.44,215.04,15.593,1458.3,1.95E+07,1303.5,1.74E+07,564.76,7.56E+06,1187.8,1.59E+07,204.74,2.74E+06,
1,F4_J13.09,7,12369,1,250.88,259.12,16.778,1326.7,1.64E+07,1343.9,1.66E+07,528.81,6.54E+06,988.85,1.22E+07,162.1,2.01E+06,
1,F4_J13.09,8,11753,2,270.02,342.62,15.763,1714.9,2.02E+07,1468.7,1.73E+07,626.96,7.37E+06,113.41,1.33E+06,532.68,6.26E+06,
1,F4_J13.09,9,15079,1,244.71,304.16,19.023,1185.3,1.79E+07,1404.6,2.12E+07,432.75,6.53E+06,960.24,1.45E+07,196.64,2.97E+06,
1,F4_J13.09,10,11569,2,350.17,202.83,17.791,2324.2,2.69E+07,1524.1,1.76E+07,573.99,6.64E+06,75.086,8.69E+05,342.76,3.97E+06,
1,F4_J13.09,11,12484,1,204.76,331.28,18.323,1162.7,1.45E+07,1276.5,1.59E+07,492.86,6.15E+06,603.43,7.53E+06,205.69,2.57E+06,
1,F4_J13.09,12,10832,1,166.79,226.62,20.321,1349.7,1.46E+07,1152.6,1.25E+07,497.84,5.39E+06,883.06,9.57E+06,167.63,1.82E+06,
1,F4_J13.09,13,13033,2,373.8,249.15,22.176,1947,2.54E+07,1540.5,2.01E+07,468.98,6.11E+06,123.69,1.61E+06,229.73,2.99E+06,
1,F4_J13.09,14,10879,2,247.58,151.11,22.999,2166.6,2.36E+07,1363.6,1.48E+07,465.31,5.06E+06,80.91,8.80E+05,329.48,3.58E+06,
1,F4_J13.09,15,14696,1,210.45,257.14,24.399,1064.1,1.56E+07,1228,1.80E+07,363.03,5.34E+06,701.07,1.03E+07,174.48,2.56E+06,
1,F4_J13.09,16,10182,1,160.92,277.51,22.526,1268.8,1.29E+07,925.48,9.42E+06,414.19,4.22E+06,628.32,6.40E+06,172.26,1.75E+06,
1,F4_J13.09,17,14583,2,352.41,316.99,23.412,1599.2,2.33E+07,1559.4,2.27E+07,416.82,6.08E+06,45.416,6.62E+05,228.29,3.33E+06,
1,F4_J13.09,18,8948,1,199.72,216.03,25.458,1279.2,1.14E+07,1164,1.04E+07,486.44,4.35E+06,703.27,6.29E+06,232.15,2.08E+06,
1,F4_J13.09,19,12826,2,227.7,390.48,30.093,1225.3,1.57E+07,1377.7,1.77E+07,385.15,4.94E+06,118.92,1.53E+06,394.95,5.07E+06,
1,F4_J13.09,20,10222,1,183.36,318.73,27.916,1087.2,1.11E+07,1219.1,1.25E+07,445.94,4.56E+06,722.17,7.38E+06,169.18,1.73E+06,
1,F4_J13.09,21,11320,2,195.2,157.03,31.215,1546,1.75E+07,1283.1,1.45E+07,362.62,4.10E+06,48.464,5.49E+05,320.89,3.63E+06,
1,F4_J13.09,22,9807,1,214.4,190.02,28.624,1035.4,1.02E+07,1323.3,1.30E+07,379.35,3.72E+06,518.68,5.09E+06,128.83,1.26E+06,
1,F4_J13.09,23,11093,1,152.27,328.52,31.253,981.85,1.09E+07,1062,1.18E+07,356.94,3.96E+06,534,5.92E+06,141.94,1.57E+06,
1,F4_J13.09,24,8782,1,215.35,300.5,30.252,625.26,5.49E+06,1176.2,1.03E+07,309.46,2.72E+06,569.35,5.00E+06,128.39,1.13E+06,
1,F4_J13.09,25,10325,1,132.36,285.68,31.226,881.17,9.10E+06,1140.3,1.18E+07,358.66,3.70E+06,499.58,5.16E+06,155.47,1.61E+06,
1,F4_J13.09,26,12371,2,182.96,361.31,33.99,1007.3,1.25E+07,1310,1.62E+07,422.96,5.23E+06,106.92,1.32E+06,376.88,4.66E+06,
1,F4_J13.09,27,9606,1,161.3,232.04,32.15,944.65,9.07E+06,1149.6,1.10E+07,376.09,3.61E+06,385.75,3.71E+06,142.21,1.37E+06,
1,F4_J13.09,28,8985,2,392.62,303.8,35.663,1432.7,1.29E+07,1326.4,1.19E+07,389.41,3.50E+06,98.663,8.86E+05,225.15,2.02E+06,
1,F4_J13.09,30,11011,1,123.2,255.97,37.164,790.5,8.70E+06,1137.5,1.25E+07,351.61,3.87E+06,456.02,5.02E+06,131.49,1.45E+06,
1,F4_J13.09,31,9275,1,169.55,189.3,36.849,791.55,7.34E+06,1054.2,9.78E+06,282.44,2.62E+06,414.9,3.85E+06,103.53,9.60E+05,
1,F4_J13.09,33,10647,2,368.38,165.01,39.932,1280,1.36E+07,1514.7,1.61E+07,338.81,3.61E+06,65.847,7.01E+05,186.44,1.99E+06,
1,F4_J13.09,34,7830,2,405.2,231.68,39.05,1795.3,1.41E+07,1316,1.03E+07,478.47,3.75E+06,97.45,7.63E+05,282.19,2.21E+06,
