Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,F4_D13.04,1,14314,2,236.6,219.76,5.3841,1055.4,1.51E+07,1963.4,2.81E+07,834.66,1.19E+07,404.17,5.79E+06,1368.7,1.96E+07,
,F4_D13.04,4,30592,2,309.4766667,284.27,6.043033333,847.8166667,,1924.433333,,708.2433333,,397.6066667,,642.2266667,,
1,F4_D13.04,5,15157,2,170.19,246.08,8.4118,2052,3.11E+07,1628,2.47E+07,1236.9,1.87E+07,177.69,2.69E+06,676.3,1.03E+07,div
1,F4_D13.04,6,8210,2,214.46,285.74,6.7498,1771.5,1.45E+07,1846.5,1.52E+07,1260.4,1.03E+07,439.69,3.61E+06,1541.8,1.27E+07,
1,F4_D13.04,7,14217,2,215.2,338.08,7.9745,959.99,1.36E+07,1883.6,2.68E+07,742.39,1.06E+07,241.83,3.44E+06,704.34,1.00E+07,
1,F4_D13.04,8,19473,2,270.04,177.13,8.7363,776.88,1.51E+07,1959.6,3.82E+07,638.44,1.24E+07,147.25,2.87E+06,817.29,1.59E+07,
1,F4_D13.04,9,17954,1,161.62,304.07,12.466,1056,1.90E+07,1599.7,2.87E+07,1061.9,1.91E+07,2097.7,3.77E+07,441.82,7.93E+06,
1,F4_D13.04,10,7023,2,356.79,192.51,12.747,1455.6,1.02E+07,1874.2,1.32E+07,1059.2,7.44E+06,352.52,2.48E+06,1086.9,7.63E+06,
1,F4_D13.04,11,11528,2,340.8,360.49,13.964,896.21,1.03E+07,1858,2.14E+07,730.21,8.42E+06,227.75,2.63E+06,643.55,7.42E+06,
1,F4_D13.04,12,10155,2,172.45,363.99,16.499,2511.9,2.55E+07,1683,1.71E+07,1362.4,1.38E+07,101.86,1.03E+06,585.24,5.94E+06,div
1,F4_D13.04,13,19226,4,118.34,230.13,18.608,1538.3,2.96E+07,1669.3,3.21E+07,1363.5,2.62E+07,1527.2,2.94E+07,734.59,1.41E+07,
1,F4_D13.04,14,14579,2,74.743,278.54,20.026,2191.4,3.19E+07,1731.5,2.52E+07,787.68,1.15E+07,201.53,2.94E+06,917.84,1.34E+07,
1,F4_D13.04,15,19461,2,305.33,124.37,21.272,1138.4,2.22E+07,1919.8,3.74E+07,754.51,1.47E+07,1397.1,2.72E+07,798.52,1.55E+07,
1,F4_D13.04,16,21508,1,105.11,335.25,22.028,1325.3,2.85E+07,1735.6,3.73E+07,1131.7,2.43E+07,2203.1,4.74E+07,390.11,8.39E+06,
1,F4_D13.04,17,14899,2,262.5,402.52,19.968,830.54,1.24E+07,1784.9,2.66E+07,738.07,1.10E+07,99.908,1.49E+06,755.33,1.13E+07,
1,F4_D13.04,18,19405,1,180.79,236.17,20.733,1298,2.52E+07,1716.2,3.33E+07,1162,2.25E+07,2336.2,4.53E+07,341.61,6.63E+06,
1,F4_D13.04,19,9453,2,383.16,339.11,19.935,916.23,8.66E+06,1850.5,1.75E+07,693.99,6.56E+06,89.714,8.48E+05,524.84,4.96E+06,
1,F4_D13.04,20,16683,2,137.13,149.06,23.8,1668.1,2.78E+07,1620.4,2.70E+07,848.7,1.42E+07,141.09,2.35E+06,911.66,1.52E+07,
1,F4_D13.04,21,7700,4,114.44,275.06,24.636,1141.3,8.79E+06,1568.7,1.21E+07,1492.4,1.15E+07,502.91,3.87E+06,1725.8,1.33E+07,
1,F4_D13.04,22,12803,2,184.08,127.42,26.791,1099.2,1.41E+07,1900,2.43E+07,674.84,8.64E+06,153.43,1.96E+06,968.14,1.24E+07,
1,F4_D13.04,23,16751,4,148.18,197.25,26.521,1130,1.89E+07,1544.8,2.59E+07,1100.1,1.84E+07,1945.4,3.26E+07,626.87,1.05E+07,
1,F4_D13.04,24,14786,2,339.28,408.78,27.95,731.72,1.08E+07,1722.2,2.55E+07,526.64,7.79E+06,184.98,2.74E+06,634.43,9.38E+06,
,F4_D13.04,25,13102,4,155.81,280.93,27.5425,732.755,,1602.95,,626.5,,1084.1,,1473.9,,
,F4_D13.04,26,22283,2,435.04,281.23,32.163,649.48,,1719.15,,631.6,,339.245,,554.71,,
,F4_D13.04,27,17896,4,75.978,235.62,31.3315,1247.45,,1692.95,,930.17,,1584.45,,435.12,,
1,F4_D13.04,30,13767,3,94.855,310.11,32.033,1168.1,1.61E+07,1608.8,2.21E+07,1596.2,2.20E+07,262.31,3.61E+06,1551.6,2.14E+07,
1,F4_D13.04,31,6213,4,147.11,347.82,27.872,807.22,5.02E+06,1578.3,9.81E+06,724.48,4.50E+06,1318.1,8.19E+06,999.72,6.21E+06,
1,F4_D13.04,32,9938,2,130.47,386.57,32.39,1326.6,1.32E+07,1795.8,1.78E+07,899.97,8.94E+06,142.29,1.41E+06,845.1,8.40E+06,
1,F4_D13.04,33,7422,4,124.5,227.51,31.629,973.68,7.23E+06,1781.7,1.32E+07,1241.7,9.22E+06,500.36,3.71E+06,1607.8,1.19E+07,
1,F4_D13.04,36,8535,1,60.89,294.62,33.168,1098.3,9.37E+06,1868.7,1.59E+07,705.24,6.02E+06,2069.2,1.77E+07,204.53,1.75E+06,
1,F4_D13.04,37,17725,1,149.01,163.94,37.04,761.68,1.35E+07,1580.9,2.80E+07,630.01,1.12E+07,1784.1,3.16E+07,273.04,4.84E+06,
1,F4_D13.04,38,5987,1,94.839,185.14,35.465,906.84,5.43E+06,1676.4,1.00E+07,864.54,5.18E+06,1142.7,6.84E+06,171.59,1.03E+06,
1,F4_D13.04,39,6339,2,445.83,196.7,36.993,1056.5,6.70E+06,1714.5,1.09E+07,761.45,4.83E+06,228.88,1.45E+06,716.63,4.54E+06,
1,F4_D13.04,40,4990,1,108.53,259.55,35.78,833.48,4.16E+06,1642.5,8.20E+06,842.41,4.20E+06,1089.1,5.43E+06,235.09,1.17E+06,
1,F4_D13.04,41,14233,2,100.14,149.27,40.446,1219.1,1.74E+07,1558.1,2.22E+07,659.88,9.39E+06,103.23,1.47E+06,400.28,5.70E+06,
