Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R2_E12.03,2,24067,2,281.73,310.63,6.836,1306.2,3.14E+07,1673.7,4.03E+07,364.09,8.76E+06,220.1,5.30E+06,1204.3,2.90E+07,
1,R2_E12.03,3,22836,2,175.6,211.76,9.5833,1277.8,2.92E+07,1378.4,3.15E+07,370.18,8.45E+06,198.38,4.53E+06,1177,2.69E+07,
1,R2_E12.03,4,17623,1,260.7,266.41,8.6584,920.58,1.62E+07,1590,2.80E+07,519.04,9.15E+06,1655.2,2.92E+07,1194.9,2.11E+07,
1,R2_E12.03,5,27715,2,322.98,220.68,10.502,1262.4,3.50E+07,1763.4,4.89E+07,296.69,8.22E+06,118.42,3.28E+06,958.88,2.66E+07,
1,R2_E12.03,6,18114,1,267.52,217.27,12.843,1048.2,1.90E+07,1647.5,2.98E+07,458.6,8.31E+06,2148.7,3.89E+07,802.61,1.45E+07,
1,R2_E12.03,7,8317,2,182.99,329.53,11.348,1649.3,1.37E+07,1349.4,1.12E+07,228.15,1.90E+06,72.07,5.99E+05,391.07,3.25E+06,div
1,R2_E12.03,8,18388,1,204.78,253.33,15.808,826.64,1.52E+07,1476.3,2.71E+07,384.39,7.07E+06,1461.3,2.69E+07,707.68,1.30E+07,
1,R2_E12.03,11,17221,3,228.55,318.83,16.982,965.18,1.66E+07,1487.4,2.56E+07,548.59,9.45E+06,173.69,2.99E+06,2279.7,3.93E+07,
1,R2_E12.03,12,23393,2,338.27,352.88,16.186,1278.1,2.99E+07,1744.7,4.08E+07,332.32,7.77E+06,107.06,2.50E+06,1190.5,2.79E+07,
1,R2_E12.03,13,13238,1,281.66,317.75,18.27,1273.4,1.69E+07,1632.8,2.16E+07,420.43,5.57E+06,1134.3,1.50E+07,973.3,1.29E+07,
1,R2_E12.03,14,12794,4,147.48,206.48,18.276,1030.7,1.32E+07,1394.1,1.78E+07,596.32,7.63E+06,1282.8,1.64E+07,1729.1,2.21E+07,
