Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,F4_H13.03,1,11940,2,286.95,212.3,8.0028,1452.5,1.73E+07,2187.4,2.61E+07,248.37,2.97E+06,165.28,1.97E+06,341.17,4.07E+06,
1,F4_H13.03,2,9272,4,219.81,232.02,9.0522,1147.2,1.06E+07,1779.9,1.65E+07,323.16,3.00E+06,393.62,3.65E+06,490.3,4.55E+06,
1,F4_H13.03,3,7785,4,242.49,286.55,8.6778,1214.7,9.46E+06,1864.7,1.45E+07,342.26,2.66E+06,380.24,2.96E+06,514.65,4.01E+06,
1,F4_H13.03,4,14013,2,276.75,318.84,9.9779,1242.5,1.74E+07,2091.4,2.93E+07,241.45,3.38E+06,43.877,6.15E+05,338.83,4.75E+06,
1,F4_H13.03,5,9086,1,210.71,266.44,11.396,1117,1.01E+07,1563.8,1.42E+07,364.07,3.31E+06,816.64,7.42E+06,299.87,2.72E+06,
1,F4_H13.03,6,13091,2,211.75,319.8,11.609,1430.6,1.87E+07,1708.6,2.24E+07,324.81,4.25E+06,66.955,8.77E+05,348.49,4.56E+06,
1,F4_H13.03,7,8607,4,161.72,267.39,12.765,1310.8,1.13E+07,1886.9,1.62E+07,270.4,2.33E+06,295.29,2.54E+06,523.38,4.50E+06,
1,F4_H13.03,8,9136,2,221.51,187.83,14.934,1237.4,1.13E+07,1930.9,1.76E+07,320.41,2.93E+06,138.77,1.27E+06,442.89,4.05E+06,
1,F4_H13.03,9,8416,2,184.23,203,14,1842.774,,,,325.497,,313.656,,553.878,,
1,F4_H13.03,10,11353,2,338.31,318.69,17.668,838.49,9.52E+06,2026.5,2.30E+07,222.09,2.52E+06,229.55,2.61E+06,294.42,3.34E+06,
1,F4_H13.03,11,10568,2,369.09,266.67,18.745,1243,1.31E+07,1998,2.11E+07,249.37,2.64E+06,50.966,5.39E+05,305.08,3.22E+06,
1,F4_H13.03,12,8293,1,197.42,263.87,21.529,885.2,7.34E+06,1594.6,1.32E+07,254.83,2.11E+06,711.66,5.90E+06,199.25,1.65E+06,
