Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R2_Q11.10,1,21266,2,196.19,258.04,9.464,1620.7,3.45E+07,1458.5,3.10E+07,349.32,7.43E+06,102.94,2.19E+06,828.42,1.76E+07,
1,R2_Q11.10,3,17231,2,276.35,271.14,10.636,1504.9,2.59E+07,1502.9,2.59E+07,356.25,6.14E+06,335.45,5.78E+06,811.58,1.40E+07,
1,R2_Q11.10,4,14972,4,264.97,228.86,20.228,1246.1,1.87E+07,1586.3,2.38E+07,313.75,4.70E+06,151.08,2.26E+06,667.35,9.99E+06,
1,R2_Q11.10,5,11401,4,261.55,298.02,21.216,1509.5,1.72E+07,1534.8,1.75E+07,278.24,3.17E+06,630.36,7.19E+06,758.48,8.65E+06,
1,R2_Q11.10,6,13482,4,203.18,233.82,21.111,1109.3,1.50E+07,1514.9,2.04E+07,316.01,4.26E+06,633.71,8.54E+06,464.29,6.26E+06,
1,R2_Q11.10,7,12807,2,164.71,331.27,23.554,2166.8,2.78E+07,1670.3,2.14E+07,227.04,2.91E+06,144.64,1.85E+06,606.67,7.77E+06,
1,R2_Q11.10,8,7958,2,317.42,216.48,24.097,1899.2,1.51E+07,1524.4,1.21E+07,202.54,1.61E+06,50.479,4.02E+05,166.59,1.33E+06,div
1,R2_Q11.10,9,15456,4,177.54,280.55,22.906,1041.4,1.61E+07,1543.1,2.39E+07,267.96,4.14E+06,362.87,5.61E+06,654.9,1.01E+07,
1,R2_Q11.10,10,14925,4,171.92,195.49,27.445,1352.9,2.02E+07,1467.1,2.19E+07,383.05,5.72E+06,190.74,2.85E+06,678.84,1.01E+07,
1,R2_Q11.10,11,10407,4,230.43,264.96,26.629,746.34,7.77E+06,1563.6,1.63E+07,298.49,3.11E+06,407.52,4.24E+06,345.02,3.59E+06,
1,R2_Q11.10,12,17633,4,261.05,347.65,27.367,1242.6,2.19E+07,1811.5,3.19E+07,292.21,5.15E+06,165.93,2.93E+06,551.96,9.73E+06,
1,R2_Q11.10,13,13070,2,137.53,275.98,32.082,1484.5,1.94E+07,1687.7,2.21E+07,192.95,2.52E+06,70.326,9.19E+05,395.69,5.17E+06,
1,R2_Q11.10,14,19563,2,242.06,174.88,31.864,768.72,1.50E+07,1465.3,2.87E+07,263.63,5.16E+06,122.4,2.39E+06,429.2,8.40E+06,
1,R2_Q11.10,15,10368,4,237.13,304.44,32.67,680.56,7.06E+06,1464.9,1.52E+07,299.6,3.11E+06,329.31,3.41E+06,211.75,2.20E+06,
1,R2_Q11.10,16,12613,4,211.24,338.7,35.803,884.02,1.12E+07,1690.3,2.13E+07,162.05,2.04E+06,284.33,3.59E+06,470.18,5.93E+06,
1,R2_Q11.10,17,11756,4,208.1,223.14,35.237,571.84,6.72E+06,1443,1.70E+07,249.96,2.94E+06,180.61,2.12E+06,509.39,5.99E+06,
1,R2_Q11.10,18,12753,4,161.1,228.68,36.888,637.46,8.13E+06,1401.2,1.79E+07,200.17,2.55E+06,300.11,3.83E+06,510.55,6.51E+06,
1,R2_Q11.10,19,13382,4,250.37,243.56,35.94,438.8,5.87E+06,1568.1,2.10E+07,222.08,2.97E+06,169.67,2.27E+06,283.86,3.80E+06,
1,R2_Q11.10,20,7904,2,374.68,279.9,40.478,1774,1.40E+07,1618.3,1.28E+07,405.96,3.21E+06,37.406,2.96E+05,159.44,1.26E+06,div
1,R2_Q11.10,21,12416,4,184.36,269.78,41.614,533.85,6.63E+06,1466.2,1.82E+07,159.09,1.98E+06,192.73,2.39E+06,183.82,2.28E+06,
1,R2_Q11.10,22,19490,4,161.75,323.45,44.739,415.53,8.10E+06,1512.2,2.95E+07,111.91,2.18E+06,231.85,4.52E+06,172.99,3.37E+06,
