Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R1_L15.11,1,19190,2,249.35,215.17,5.0288,684.86,1.31E+07,1747.4,3.35E+07,214.38,4.11E+06,31.879,6.12E+05,258.02,4.95E+06,
1,R1_L15.11,2,11788,2,190.91,274.88,5.4041,1112.2,1.31E+07,1717.2,2.02E+07,232.83,2.74E+06,38.246,4.51E+05,212.95,2.51E+06,
1,R1_L15.11,3,16564,2,271.52,289.97,6.113,689.61,1.14E+07,1697.2,2.81E+07,188.38,3.12E+06,29.488,4.88E+05,153.63,2.54E+06,
1,R1_L15.11,4,12075,2,210.96,165.07,8.981,872.36,1.05E+07,1761.9,2.13E+07,176.05,2.13E+06,36.326,4.39E+05,152.27,1.84E+06,
1,R1_L15.11,5,22197,2,344.95,212.27,9.905,566.14,1.26E+07,1620.1,3.60E+07,184.14,4.09E+06,30.26,6.72E+05,203.93,4.53E+06,
1,R1_L15.11,6,13400,2,162.29,211.96,9.8691,1045.1,1.40E+07,1537.9,2.06E+07,193.33,2.59E+06,34.218,4.59E+05,174.51,2.34E+06,
1,R1_L15.11,7,16998,2,332.67,284.05,9.1959,509.46,8.66E+06,1641.9,2.79E+07,145.27,2.47E+06,25.426,4.32E+05,202.25,3.44E+06,
1,R1_L15.11,8,12327,2,166.06,334.34,12.844,959.4,1.18E+07,1618.2,1.99E+07,201.22,2.48E+06,38.54,4.75E+05,236.91,2.92E+06,
1,R1_L15.11,9,12546,2,291.09,341.43,10.552,698.91,8.77E+06,1658.8,2.08E+07,160.21,2.01E+06,27.368,3.43E+05,221.85,2.78E+06,
1,R1_L15.11,10,10624,2,138.17,270.42,19.63,1527.1,1.62E+07,1396.1,1.48E+07,297.99,3.17E+06,80.956,8.60E+05,189.82,2.02E+06,
1,R1_L15.11,11,11394,2,322.56,146.93,19.101,671.68,7.65E+06,1653.2,1.88E+07,193.69,2.21E+06,48.946,5.58E+05,311.48,3.55E+06,
