Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,F4_L17.11,1,12014,2,236.62,275.79,7.3926,1187.4,1.43E+07,1254.2,1.51E+07,536.22,6.44E+06,72.683,8.73E+05,386.27,4.64E+06,
1,F4_L17.11,3,10385,2,227.33,204.06,9.1857,1773.6,1.84E+07,1140.5,1.18E+07,725.64,7.54E+06,98.494,1.02E+06,513.86,5.34E+06,
1,F4_L17.11,4,9080,2,286.4,271.82,11.419,1132.3,1.03E+07,1392.8,1.26E+07,485.5,4.41E+06,49.775,4.52E+05,384.48,3.49E+06,
1,F4_L17.11,5,9679,2,286.46,222.07,12.373,2194.9,2.12E+07,1436.3,1.39E+07,664.13,6.43E+06,69.917,6.77E+05,561.66,5.44E+06,
1,F4_L17.11,6,5092,1,192.11,235.17,11.449,1097.3,5.59E+06,1142.8,5.82E+06,1873.2,9.54E+06,432.73,2.20E+06,180.46,9.19E+05,
1,F4_L17.11,7,11363,2,160.9,262.56,13.071,2022.6,2.30E+07,1192.8,1.36E+07,919.39,1.04E+07,122.99,1.40E+06,549.15,6.24E+06,
1,F4_L17.11,8,2808,1,256.74,248.97,13.539,967.67,2.72E+06,1327.9,3.73E+06,948.29,2.66E+06,1482.8,4.16E+06,266.96,7.50E+05,
1,F4_L17.11,9,16625,2,230.17,331.18,17.034,1276.8,2.12E+07,1217.6,2.02E+07,655.52,1.09E+07,53.981,8.97E+05,592.15,9.84E+06,
1,F4_L17.11,11,4788,3,248.47,293.33,16.506,1022,4.89E+06,1288.6,6.17E+06,1221.5,5.85E+06,159.51,7.64E+05,1597,7.65E+06,
1,F4_L17.11,12,7481,1,210.15,289.44,19.132,1075.3,8.04E+06,1209.7,9.05E+06,1810.8,1.35E+07,828.77,6.20E+06,251.42,1.88E+06,
1,F4_L17.11,13,5342,1,215.51,233.05,17.191,1136.1,6.07E+06,1257.9,6.72E+06,2099.7,1.12E+07,1079.2,5.77E+06,201.1,1.07E+06,
1,F4_L17.11,14,9205,2,292,313.28,20.632,993.41,9.14E+06,1304.3,1.20E+07,408.01,3.76E+06,39.638,3.65E+05,260.96,2.40E+06,
1,F4_L17.11,15,8990,2,145.9,183.5,21.048,2532.9,2.28E+07,1232.5,1.11E+07,776.7,6.98E+06,63.795,5.74E+05,566.82,5.10E+06,
1,F4_L17.11,16,14559,2,322.48,266.36,20.993,896.97,1.31E+07,1410.6,2.05E+07,352.59,5.13E+06,49.066,7.14E+05,595.87,8.68E+06,
1,F4_L17.11,17,6320,1,245.09,231.33,19.41,1003.8,6.34E+06,1342.9,8.49E+06,1161.2,7.34E+06,755.78,4.78E+06,279.9,1.77E+06,
1,F4_L17.11,18,11182,2,249.74,151.65,23.901,1863.5,2.08E+07,1411.5,1.58E+07,576.17,6.44E+06,52.946,5.92E+05,523.35,5.85E+06,
1,F4_L17.11,19,7446,1,172.23,305.28,24.045,1207.5,8.99E+06,1209.1,9.00E+06,1747.2,1.30E+07,801.13,5.97E+06,239.82,1.79E+06,
1,F4_L17.11,20,4525,1,180.96,229.26,20.838,1054.8,4.77E+06,1133.6,5.13E+06,1837.6,8.32E+06,724.98,3.28E+06,163.66,7.41E+05,
1,F4_L17.11,22,9372,3,252.15,271.24,23.371,789.28,7.40E+06,1349.4,1.26E+07,1645.3,1.54E+07,124.13,1.16E+06,1458.6,1.37E+07,
1,F4_L17.11,23,4127,3,217.71,270.21,24.58,841.6,3.47E+06,1134.3,4.68E+06,966.79,3.99E+06,142.87,5.90E+05,1242.9,5.13E+06,
1,F4_L17.11,24,11672,1,139,225,28,1225.224,,,,1318.67,,885.255,,184.979,,
1,F4_L17.11,25,2060,1,159.32,279.2,24.271,965.68,1.99E+06,1293.9,2.67E+06,1471.7,3.03E+06,337.1,6.94E+05,151.19,3.11E+05,
1,F4_L17.11,26,7200,3,246.21,327.84,26.121,905.4,6.52E+06,1291.1,9.30E+06,2038.2,1.47E+07,97.854,7.05E+05,1154.2,8.31E+06,
1,F4_L17.11,27,972,1,206.73,208.74,22.307,792.43,7.70E+05,1188.2,1.15E+06,768.95,7.47E+05,921.19,8.95E+05,188.75,1.83E+05,
1,F4_L17.11,28,6606,1,187.15,251.47,29.178,827.44,5.47E+06,1207.8,7.98E+06,1045.5,6.91E+06,1050.2,6.94E+06,170.12,1.12E+06,
1,F4_L17.11,29,11772,2,342.63,297.11,30.056,836.64,9.85E+06,1345.7,1.58E+07,315.45,3.71E+06,39.799,4.69E+05,409.93,4.83E+06,
1,F4_L17.11,30,8220,1,126.96,266.78,30.428,871.47,7.16E+06,1219.1,1.00E+07,1286,1.06E+07,574.36,4.72E+06,166.29,1.37E+06,
1,F4_L17.11,31,2349,1,181.94,194.36,27.162,1080.7,2.54E+06,1160.5,2.73E+06,1611.6,3.79E+06,762.47,1.79E+06,159.85,3.75E+05,
1,F4_L17.11,32,10473,2,358.08,219.23,31.289,1300.8,1.36E+07,1378,1.44E+07,397.64,4.16E+06,48.933,5.12E+05,376.79,3.95E+06,
1,F4_L17.11,33,8819,3,219.08,305.91,29.585,914.28,8.06E+06,1259.6,1.11E+07,1553.2,1.37E+07,117.48,1.04E+06,1074.9,9.48E+06,
1,F4_L17.11,34,7632,3,239.43,219.95,30.12,580.63,4.43E+06,1215.6,9.28E+06,1081.3,8.25E+06,134.38,1.03E+06,1507.2,1.15E+07,
1,F4_L17.11,35,19274,2,297.23,334.23,33.919,642.13,1.24E+07,1298.4,2.50E+07,249.59,4.81E+06,34.958,6.74E+05,177.54,3.42E+06,
