Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,F4_I14.12,1,15004,2,254.46,279.23,7.2131,1270.5,1.91E+07,1706.9,2.56E+07,173.97,2.61E+06,94.228,1.41E+06,579.26,8.69E+06,
1,F4_I14.12,2,9481,3,212.1,213.28,8.8429,947.22,8.98E+06,1549,1.47E+07,221.92,2.10E+06,55.292,5.24E+05,525.67,4.98E+06,
1,F4_I14.12,3,10349,1,222.18,258.22,8.9469,959.12,9.93E+06,1471.4,1.52E+07,363.22,3.76E+06,881.98,9.13E+06,189.49,1.96E+06,
1,F4_I14.12,4,18693,2,319.76,271.23,8.4952,800.31,1.50E+07,1686.6,3.15E+07,105.94,1.98E+06,36.786,6.88E+05,345.19,6.45E+06,
1,F4_I14.12,5,7743,3,267.15,198.65,11.783,915.67,7.09E+06,1738.5,1.35E+07,238.22,1.84E+06,55.311,4.28E+05,663.75,5.14E+06,
1,F4_I14.12,6,11878,2,163.04,291.83,15.389,1449.6,1.72E+07,1753.2,2.08E+07,122.78,1.46E+06,50.505,6.00E+05,540.86,6.42E+06,
1,F4_I14.12,7,11981,2,200.95,172.61,19.266,1086,1.30E+07,1530.5,1.83E+07,125.93,1.51E+06,63.108,7.56E+05,500.7,6.00E+06,
1,F4_I14.12,8,11156,1,204.23,251.02,18.815,981.89,1.10E+07,1414.3,1.58E+07,310.02,3.46E+06,857.44,9.57E+06,108.16,1.21E+06,
1,F4_I14.12,9,4010,2,254.6,335.38,16.617,1659.9,6.66E+06,1767.1,7.09E+06,135.67,5.44E+05,35.286,1.42E+05,184.14,7.38E+05,div
1,F4_I14.12,10,11126,3,246.41,235.85,19.591,828.99,9.22E+06,1595,1.77E+07,161.25,1.79E+06,166.43,1.85E+06,527.93,5.87E+06,
1,F4_I14.12,11,9640,1,201.66,291.72,18.897,1110.1,1.07E+07,1535.7,1.48E+07,175.02,1.69E+06,1160.8,1.12E+07,250,2.41E+06,
1,F4_I14.12,12,7994,2,313.08,333.5,17.544,926.52,7.41E+06,1668.5,1.33E+07,163.77,1.31E+06,38.565,3.08E+05,447.94,3.58E+06,
1,F4_I14.12,13,8682,2,326.32,179.18,19.25,715.54,6.21E+06,1713.7,1.49E+07,182.55,1.58E+06,52.111,4.52E+05,457.32,3.97E+06,
1,F4_I14.12,14,9883,1,242.8,283.98,18.943,1086,1.07E+07,1691.4,1.67E+07,163.41,1.62E+06,1260,1.25E+07,181.43,1.79E+06,
1,F4_I14.12,15,13376,2,144.99,213.74,22.761,1259.3,1.68E+07,1572.5,2.10E+07,116.54,1.56E+06,52.266,6.99E+05,506.13,6.77E+06,
1,F4_I14.12,16,12685,1,153.05,256.01,23.483,1065.8,1.35E+07,1587.4,2.01E+07,171.77,2.18E+06,887.89,1.13E+07,134.49,1.71E+06,
1,F4_I14.12,17,5555,2,272.97,346.01,21.505,1170.1,6.50E+06,1674.5,9.30E+06,165.7,9.20E+05,80.691,4.48E+05,441.83,2.45E+06,
1,F4_I14.12,18,11772,2,268.46,155.8,24.192,509.57,6.00E+06,1735,2.04E+07,83.083,9.78E+05,126.13,1.48E+06,241.14,2.84E+06,
1,F4_I14.12,19,8842,2,196.49,341.66,23.851,1888.3,1.67E+07,1631.8,1.44E+07,83.241,7.36E+05,45.902,4.06E+05,288.25,2.55E+06,div
1,F4_I14.12,20,10249,1,192.7,214.65,23.585,813.41,8.34E+06,1379,1.41E+07,263.45,2.70E+06,554.57,5.68E+06,92.611,9.49E+05,
1,F4_I14.12,21,13339,1,231.13,193.93,25.01,684.43,9.13E+06,1491.6,1.99E+07,167.87,2.24E+06,620.29,8.27E+06,97.941,1.31E+06,
1,F4_I14.12,22,2969,2,216.27,299.16,25.758,1693.6,5.03E+06,1597.5,4.74E+06,128.4,3.81E+05,100.34,2.98E+05,159.83,4.75E+05,
1,F4_I14.12,23,6142,2,344.12,360.98,31.169,962.6,5.91E+06,1733.6,1.06E+07,130.02,7.99E+05,36.959,2.27E+05,318.55,1.96E+06,
1,F4_I14.12,24,5212,2,306.28,380.37,32.372,1218.6,6.35E+06,1502.8,7.83E+06,139.34,7.26E+05,46.384,2.42E+05,339.52,1.77E+06,
