Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R2_C13.03,1,5520,2,260.87,248.77,6.2886,2110.2,1.16E+07,1633.1,9.01E+06,837.11,4.62E+06,110.53,6.10E+05,781.23,4.31E+06,
1,R2_C13.03,2,8429,2,217.29,245.63,7.301,1426.6,1.20E+07,1610,1.36E+07,661.43,5.58E+06,70.831,5.97E+05,657.48,5.54E+06,
1,R2_C13.03,3,5050,2,247.53,288.99,8.1947,1408.2,7.11E+06,1598.3,8.07E+06,616.57,3.11E+06,86.705,4.38E+05,672.73,3.40E+06,
1,R2_C13.03,4,10491,2,247.66,207.68,9.3667,2040.2,2.14E+07,1578,1.66E+07,736.86,7.73E+06,77.609,8.14E+05,346.56,3.64E+06,
1,R2_C13.03,5,9300,2,304.83,299.81,8.9937,1173.5,1.09E+07,1711.2,1.59E+07,480.14,4.47E+06,78.343,7.29E+05,462.93,4.31E+06,
1,R2_C13.03,7,8548,2,211.38,291.58,9.9092,1166.6,9.97E+06,1511.3,1.29E+07,591.52,5.06E+06,62.799,5.37E+05,410.88,3.51E+06,
1,R2_C13.03,8,6176,2,288.28,196.21,12.043,1774,1.10E+07,1665.8,1.03E+07,665.71,4.11E+06,99.087,6.12E+05,341.81,2.11E+06,
1,R2_C13.03,9,15267,2,160.38,266.74,14.991,1302.3,1.99E+07,1446.6,2.21E+07,539.73,8.24E+06,56.355,8.60E+05,269.18,4.11E+06,
1,R2_C13.03,10,8267,2,344.78,273.7,12.297,1000.7,8.27E+06,1684.5,1.39E+07,426.45,3.53E+06,62.905,5.20E+05,208.37,1.72E+06,
1,R2_C13.03,11,7078,2,349.53,242.58,15.243,1414.1,1.00E+07,1683.9,1.19E+07,498.61,3.53E+06,68.918,4.88E+05,352.6,2.50E+06,
1,R2_C13.03,12,9815,2,267.91,337.12,15.813,1498.9,1.47E+07,1539.9,1.51E+07,597.85,5.87E+06,67.717,6.65E+05,299.89,2.94E+06,
1,R2_C13.03,13,6925,2,321.86,194.63,17.55,1464.9,1.01E+07,1614.4,1.12E+07,444.89,3.08E+06,57.385,3.97E+05,298.72,2.07E+06,
1,R2_C13.03,14,10176,2,187,196.95,17.946,1144.7,1.16E+07,1695,1.72E+07,499.9,5.09E+06,65.087,6.62E+05,460.34,4.68E+06,
1,R2_C13.03,15,8625,2,342.22,312.56,19.022,923.08,7.96E+06,1421.4,1.23E+07,453.57,3.91E+06,55.001,4.74E+05,204.54,1.76E+06,
1,R2_C13.03,16,6316,2,265.79,171.67,19.325,1313,8.29E+06,1733.4,1.09E+07,522.56,3.30E+06,61.105,3.86E+05,453.99,2.87E+06,
1,R2_C13.03,17,8454,3,211.67,258.66,18.381,949.67,8.03E+06,1435.5,1.21E+07,1757.1,1.49E+07,107.54,9.09E+05,1469.6,1.24E+07,
1,R2_C13.03,18,7103,3,194.66,298.58,19.461,1068.3,7.59E+06,1366.2,9.70E+06,2087,1.48E+07,147.8,1.05E+06,1815.4,1.29E+07,
1,R2_C13.03,19,7419,2,210.51,335.58,21.393,1428.5,1.06E+07,1489.4,1.11E+07,671.82,4.98E+06,52.012,3.86E+05,187.88,1.39E+06,
1,R2_C13.03,20,4257,2,297.06,363.93,19.794,2052.2,8.74E+06,1529.9,6.51E+06,751.9,3.20E+06,88.244,3.76E+05,297.63,1.27E+06,
1,R2_C13.03,21,11433,2,221.83,171.61,22.496,1452.2,1.66E+07,1464.1,1.67E+07,352.73,4.03E+06,47.167,5.39E+05,214.51,2.45E+06,
1,R2_C13.03,22,6642,2,352.43,213.72,21.838,1326.6,8.81E+06,1571.2,1.04E+07,548.13,3.64E+06,58.125,3.86E+05,213.83,1.42E+06,
1,R2_C13.03,23,10539,2,142.98,219.79,23.578,995.78,1.05E+07,1414.8,1.49E+07,573.01,6.04E+06,95.161,1.00E+06,490.03,5.16E+06,
1,R2_C13.03,24,6852,2,380.65,248.81,23.175,1312.1,8.99E+06,1491.1,1.02E+07,471.63,3.23E+06,59.349,4.07E+05,195.35,1.34E+06,
1,R2_C13.03,25,8994,2,137.32,298.89,27.008,1066.6,9.59E+06,1675.5,1.51E+07,618.53,5.56E+06,100.91,9.08E+05,450.45,4.05E+06,
1,R2_C13.03,26,6272,3,184,271.42,26.579,940.02,5.90E+06,1564.7,9.81E+06,1507.4,9.45E+06,97.786,6.13E+05,1477.2,9.26E+06,
1,R2_C13.03,27,9090,2,327.13,175.39,29,994.27,9.04E+06,1645.9,1.50E+07,391.53,3.56E+06,49.167,4.47E+05,158.02,1.44E+06,
1,R2_C13.03,28,6399,2,385.45,268.86,29.576,1142.5,7.31E+06,1626.2,1.04E+07,459.07,2.94E+06,261.25,1.67E+06,275.85,1.77E+06,
1,R2_C13.03,29,10366,3,213.47,229.26,30.424,771.89,8.00E+06,1540.7,1.60E+07,1025.5,1.06E+07,76.019,7.88E+05,959.73,9.95E+06,
1,R2_C13.03,30,5727,2,383.43,304.32,29.056,757.32,4.34E+06,1583.6,9.07E+06,330.04,1.89E+06,44.387,2.54E+05,140.03,8.02E+05,
1,R2_C13.03,31,11999,2,154.7,182.19,33.672,957.54,1.15E+07,1667.2,2.00E+07,413.08,4.96E+06,41.025,4.92E+05,159.09,1.91E+06,
1,R2_C13.03,32,7833,1,170.33,310.95,31.697,1464.3,1.15E+07,1340.6,1.05E+07,1200.5,9.40E+06,594.9,4.66E+06,172.66,1.35E+06,div
1,R2_C13.03,33,6255,2,312.45,345.08,30.461,672.81,4.21E+06,1260.7,7.89E+06,341.98,2.14E+06,52.237,3.27E+05,174,1.09E+06,
1,R2_C13.03,34,14733,2,234,160,31,845.837,,,,344.956,,39.507,,262.184,,
1,R2_C13.03,35,10036,2,287.11,158.59,32.155,736.92,7.40E+06,1701.6,1.71E+07,287.98,2.89E+06,44.094,4.43E+05,201.04,2.02E+06,
1,R2_C13.03,36,15008,3,194,198,29,932.069,,,,1811.747,,97.612,,985.904,,
