Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R1_M08.06,1,7378,2,205.33,218.51,10.33,1842.7,1.36E+07,1236.5,9.12E+06,398.37,2.94E+06,164.26,1.21E+06,948.44,7.00E+06,
1,R1_M08.06,2,8264,3,275.79,279.37,8.7159,1671.2,1.38E+07,1508.2,1.25E+07,449.34,3.71E+06,396.87,3.28E+06,1141,9.43E+06,
1,R1_M08.06,3,20100,2,190,290,7,2158.585,,,,401.203,,175.488,,1043.895,,
1,R1_M08.06,4,5144,1,240.31,219.96,11.361,1821.2,9.37E+06,1351.1,6.95E+06,327.22,1.68E+06,1119.2,5.76E+06,624.21,3.21E+06,
1,R1_M08.06,5,3713,1,253.57,293.62,11.437,2659.7,9.88E+06,1309,4.86E+06,264.61,9.83E+05,552.38,2.05E+06,303.91,1.13E+06,div
1,R1_M08.06,6,16881,3,281.41,227.21,11.834,1159.1,1.96E+07,1485.9,2.51E+07,234.27,3.95E+06,105.76,1.79E+06,789.63,1.33E+07,
1,R1_M08.06,7,9503,3,280.58,331.52,15.11,1600.4,1.52E+07,1343.5,1.28E+07,369.7,3.51E+06,175.56,1.67E+06,891.23,8.47E+06,
1,R1_M08.06,8,13767,3,226,334,14,1934.158,,,,321.924,,257.996,,1000.732,,
1,R1_M08.06,9,6833,1,177.12,241.82,17.27,1477.3,1.01E+07,1262.1,8.62E+06,402.07,2.75E+06,696.56,4.76E+06,523.36,3.58E+06,
1,R1_M08.06,10,5025,4,215.45,294.32,15.369,1367,6.87E+06,1350.7,6.79E+06,490.39,2.46E+06,852.44,4.28E+06,1229,6.18E+06,
1,R1_M08.06,11,6300,3,246.6,192.18,17.265,1402.4,8.84E+06,1412.9,8.90E+06,448.17,2.82E+06,263.04,1.66E+06,952.08,6.00E+06,
1,R1_M08.06,12,9572,2,340.74,207.81,21.079,1099.4,1.05E+07,1497.3,1.43E+07,286.81,2.75E+06,193.31,1.85E+06,819.43,7.84E+06,
1,R1_M08.06,13,13774,2,353,285.69,21.06,1116.8,1.54E+07,1476.5,2.03E+07,337.77,4.65E+06,78.271,1.08E+06,972.8,1.34E+07,
1,R1_M08.06,14,8776,4,272.73,171.12,24.455,1260.9,1.11E+07,1523.5,1.34E+07,469.1,4.12E+06,386.84,3.39E+06,854.18,7.50E+06,
1,R1_M08.06,15,8930,4,190.09,194.33,26.27,1092.1,9.75E+06,1528.1,1.36E+07,318.26,2.84E+06,196.08,1.75E+06,754.61,6.74E+06,
1,R1_M08.06,16,6351,4,209.49,249.89,26.443,662.74,4.21E+06,1245,7.91E+06,274.02,1.74E+06,434.26,2.76E+06,870.8,5.53E+06,
1,R1_M08.06,17,6247,4,178.25,302.47,25.194,1148,7.17E+06,1324,8.27E+06,309.95,1.94E+06,524.84,3.28E+06,832.52,5.20E+06,
1,R1_M08.06,18,8118,4,162.49,266.58,29.492,1898.5,1.54E+07,1388.5,1.13E+07,266.02,2.16E+06,217.97,1.77E+06,197.81,1.61E+06,div
1,R1_M08.06,19,8294,4,228.54,214.68,27.324,609.95,5.06E+06,1191.4,9.88E+06,373.68,3.10E+06,295.08,2.45E+06,711.5,5.90E+06,
1,R1_M08.06,20,6210,1,213.16,284.26,28.976,835.63,5.19E+06,1375.3,8.54E+06,134.74,8.37E+05,664.08,4.12E+06,241.47,1.50E+06,
1,R1_M08.06,21,7239,1,260.94,343.08,28.237,847.26,6.13E+06,1252.3,9.07E+06,160.83,1.16E+06,731.96,5.30E+06,288.44,2.09E+06,
1,R1_M08.06,22,3351,1,239.28,278.64,29.15,1134.4,3.80E+06,1223.6,4.10E+06,143.75,4.82E+05,320.56,1.07E+06,163.48,5.48E+05,div
