Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R1_D13.13,14,14580,1,192.33,176.31,25.569,829.59,1.21E+07,1421.6,2.07E+07,198.09,2.89E+06,1533.6,2.24E+07,468.79,6.84E+06,
1,R1_D13.13,16,4516,1,220.96,270.83,23.551,987.69,4.46E+06,1387.6,6.27E+06,122.37,5.53E+05,1117.8,5.05E+06,495.65,2.24E+06,
1,R1_D13.13,33,4938,1,230.48,326.45,45.951,386.97,1.91E+06,1401.8,6.92E+06,56.278,2.78E+05,469.48,2.32E+06,219.9,1.09E+06,
1,R1_D13.13,43,17046,1,207.41,261.35,60.769,118.83,2.03E+06,1192.2,2.03E+07,69.896,1.19E+06,419.96,7.16E+06,137.35,2.34E+06,
1,R1_D13.13,11,7920,1,221.05,316.08,19.785,1560,1.24E+07,1612.8,1.28E+07,134.35,1.06E+06,398.38,3.16E+06,206.35,1.63E+06,div
1,R1_D13.13,40,14076,1,202.15,199.01,56.436,185.77,2.62E+06,1373.9,1.93E+07,68.841,9.69E+05,317.03,4.46E+06,216.61,3.05E+06,
1,R1_D13.13,10,7835,2,356.95,256.91,18.963,958.98,7.51E+06,1671,1.31E+07,165.62,1.30E+06,278.29,2.18E+06,1016,7.96E+06,
1,R1_D13.13,30,9086,2,123.04,239.08,48.377,393.42,3.57E+06,1471.9,1.34E+07,92.138,8.37E+05,226.49,2.06E+06,320.5,2.91E+06,
1,R1_D13.13,24,9985,2,282.01,355,38.86,716.63,7.16E+06,1696.5,1.69E+07,129.55,1.29E+06,201.93,2.02E+06,486.37,4.86E+06,
1,R1_D13.13,2,6301,2,211.5,202.65,7.2073,1498.5,9.44E+06,1404.8,8.85E+06,299.91,1.89E+06,194.18,1.22E+06,801.23,5.05E+06,
1,R1_D13.13,32,7490,2,359.72,308.44,45.828,712.74,5.34E+06,1623.9,1.22E+07,105.36,7.89E+05,185.03,1.39E+06,679.36,5.09E+06,
1,R1_D13.13,1,7525,2,220.47,285.53,6.0371,1322.7,9.95E+06,1368.7,1.03E+07,325.27,2.45E+06,178.09,1.34E+06,892.21,6.71E+06,
1,R1_D13.13,21,8213,2,244.11,348.44,33.382,649.71,5.34E+06,1677.3,1.38E+07,103.2,8.48E+05,172.17,1.41E+06,471.72,3.87E+06,
1,R1_D13.13,39,11223,2,366.6,239.11,58.041,328.86,3.69E+06,1455.1,1.63E+07,89.418,1.00E+06,171.7,1.93E+06,449.5,5.04E+06,
1,R1_D13.13,3,8902,2,262.14,205.52,8.7988,920.17,8.19E+06,1625.4,1.45E+07,299.95,2.67E+06,161.94,1.44E+06,903.88,8.05E+06,
1,R1_D13.13,49,12898,2,193.84,240.85,72.978,90.221,1.16E+06,1204.4,1.55E+07,35.412,4.57E+05,126.85,1.64E+06,129.91,1.68E+06,
1,R1_D13.13,12,6454,2,265.68,157.06,21.036,957.6,6.18E+06,1615.2,1.04E+07,223.47,1.44E+06,120.61,7.78E+05,514.13,3.32E+06,
1,R1_D13.13,44,13474,2,229.31,340.13,60.844,166.19,2.24E+06,1418.9,1.91E+07,50.192,6.76E+05,105.29,1.42E+06,159.74,2.15E+06,
1,R1_D13.13,4,5933,2,163.37,215.63,10.786,1629.7,9.67E+06,1396,8.28E+06,254.39,1.51E+06,103.9,6.16E+05,947.25,5.62E+06,
1,R1_D13.13,7,8538,2,311.09,296.39,12.13,1139.8,9.73E+06,1736.6,1.48E+07,283.14,2.42E+06,103.15,8.81E+05,769.63,6.57E+06,
1,R1_D13.13,38,17640,2,278.69,334.45,56.204,406.24,7.17E+06,1804.8,3.18E+07,81.179,1.43E+06,99.432,1.75E+06,273.97,4.83E+06,
1,R1_D13.13,36,6750,2,255.19,144.36,52.385,383.21,2.59E+06,1398.1,9.44E+06,53.583,3.62E+05,97.653,6.59E+05,240.32,1.62E+06,
1,R1_D13.13,15,9848,2,122.73,262.93,26.725,916.57,9.03E+06,1814,1.79E+07,166.25,1.64E+06,95.994,9.45E+05,590.56,5.82E+06,
1,R1_D13.13,9,10924,2,320.1,179.01,18.941,710.87,7.77E+06,1689.5,1.85E+07,259.23,2.83E+06,94.965,1.04E+06,649.28,7.09E+06,
1,R1_D13.13,27,12169,2,178.04,154.35,42.974,353.45,4.30E+06,1446.4,1.76E+07,102.4,1.25E+06,89.851,1.09E+06,290.49,3.54E+06,
1,R1_D13.13,41,8687,2,170.99,177.13,59.347,202.22,1.76E+06,1215.5,1.06E+07,45.762,3.98E+05,85.84,7.46E+05,183.79,1.60E+06,
1,R1_D13.13,35,9614,2,302.83,146.94,51.599,386.38,3.71E+06,1373,1.32E+07,134.2,1.29E+06,82.898,7.97E+05,375.45,3.61E+06,
1,R1_D13.13,48,12075,2,274.47,269.12,73.629,193.73,2.34E+06,1951.6,2.36E+07,40.571,4.90E+05,74.448,8.99E+05,229.61,2.77E+06,
1,R1_D13.13,47,15574,2,216.04,187.66,69.373,104.47,1.63E+06,1249.6,1.95E+07,50.699,7.90E+05,67.782,1.06E+06,137.94,2.15E+06,
1,R1_D13.13,23,9144,2,170.66,332.83,37.639,906.43,8.29E+06,1698.1,1.55E+07,91.122,8.33E+05,52.789,4.83E+05,182.3,1.67E+06,div
1,R1_D13.13,45,10983,2,238.49,300.1,68.192,137.58,1.51E+06,1235.1,1.36E+07,37.534,4.12E+05,42.854,4.71E+05,155.75,1.71E+06,
1,R1_D13.13,50,7892,2,229.35,221.11,74.316,130.28,1.03E+06,1145.7,9.04E+06,34.488,2.72E+05,38.577,3.04E+05,136.13,1.07E+06,
1,R1_D13.13,46,14360,2,320.51,196.65,71.239,226.41,3.25E+06,1747.1,2.51E+07,61.473,8.83E+05,37.86,5.44E+05,187.65,2.69E+06,
