Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R1_D13.10,1,7976,2,223.07,274.01,5.905,1173.3,9.36E+06,1486.6,1.19E+07,375.15,2.99E+06,114.84,9.16E+05,1098.3,8.76E+06,
1,R1_D13.10,2,13596,2,288.25,218.45,8.3719,1307.4,1.78E+07,1619.1,2.20E+07,406.07,5.52E+06,410.96,5.59E+06,1215.9,1.65E+07,
1,R1_D13.10,3,7617,2,225.28,205.25,9.1394,1336.4,1.02E+07,1554.4,1.18E+07,289.1,2.20E+06,161.79,1.23E+06,762.11,5.81E+06,
1,R1_D13.10,4,15436,4,245.13,251.72,10.62,988.98,1.53E+07,1594.6,2.46E+07,298.36,4.61E+06,408.12,6.30E+06,1045.6,1.61E+07,
1,R1_D13.10,5,8617,2,252.51,315.01,9.8732,1072,9.24E+06,1541.1,1.33E+07,292.23,2.52E+06,264.37,2.28E+06,762.68,6.57E+06,
1,R1_D13.10,6,8708,2,295.68,275.32,10.083,769.49,6.70E+06,1644.5,1.43E+07,297.41,2.59E+06,90.861,7.91E+05,791.16,6.89E+06,
1,R1_D13.10,8,5684,4,199.65,238.85,13.481,1151.2,6.54E+06,1502.4,8.54E+06,287.96,1.64E+06,515.81,2.93E+06,1295.6,7.36E+06,
1,R1_D13.10,9,8115,2,328.2,294.72,15.838,837.83,6.80E+06,1761,1.43E+07,299.39,2.43E+06,91.788,7.45E+05,652.91,5.30E+06,
1,R1_D13.10,10,9775,2,183.73,311.81,16.24,1051.2,1.03E+07,1697.5,1.66E+07,237.71,2.32E+06,143.68,1.40E+06,783.32,7.66E+06,
1,R1_D13.10,11,11254,4,255.87,179.03,17.952,1227.9,1.38E+07,1546.2,1.74E+07,343.26,3.86E+06,438.42,4.93E+06,740.7,8.34E+06,
1,R1_D13.10,12,4903,1,203.98,203.64,17.516,1405.6,6.89E+06,1545.7,7.58E+06,272.8,1.34E+06,1421.2,6.97E+06,359.79,1.76E+06,
1,R1_D13.10,13,5945,4,221.35,320.1,17.192,926.66,5.51E+06,1432.3,8.52E+06,241.1,1.43E+06,434.16,2.58E+06,1096.5,6.52E+06,
1,R1_D13.10,14,9074,2,152.53,248.27,22.319,1219,1.11E+07,1852.4,1.68E+07,212.63,1.93E+06,64.822,5.88E+05,826.97,7.50E+06,
1,R1_D13.10,15,10956,3,255.29,229.99,22.48,731.01,8.01E+06,1568.4,1.72E+07,198.99,2.18E+06,209.36,2.29E+06,913.52,1.00E+07,
1,R1_D13.10,16,6634,3,291.87,252.75,22.037,570.8,3.79E+06,1589.5,1.05E+07,150.92,1.00E+06,164.11,1.09E+06,484.16,3.21E+06,
1,R1_D13.10,17,9828,2,193.46,172.98,25.466,1235.9,1.21E+07,1793.6,1.76E+07,279.07,2.74E+06,271.76,2.67E+06,657.85,6.47E+06,
1,R1_D13.10,18,10668,1,190.66,265.4,24.201,874.9,9.33E+06,1447.2,1.54E+07,186.13,1.99E+06,1201.6,1.28E+07,197.82,2.11E+06,
1,R1_D13.10,19,12378,1,260.71,309.76,24.875,543.39,6.73E+06,1544.7,1.91E+07,183.02,2.27E+06,1014.1,1.26E+07,397.69,4.92E+06,
1,R1_D13.10,20,14145,2,330.16,190.25,28.367,733.92,1.04E+07,1737.8,2.46E+07,157.3,2.23E+06,154.15,2.18E+06,451.67,6.39E+06,
1,R1_D13.10,21,9094,1,220.52,237.85,27.952,650.55,5.92E+06,1511.8,1.37E+07,125.53,1.14E+06,1298,1.18E+07,185.7,1.69E+06,
1,R1_D13.10,22,8480,2,375.41,235.56,29.949,621.87,5.27E+06,1685.8,1.43E+07,187.03,1.59E+06,197.15,1.67E+06,605.66,5.14E+06,
1,R1_D13.10,23,11916,2,273.94,356.87,30.803,789.54,9.41E+06,1623.7,1.93E+07,181.96,2.17E+06,55.302,6.59E+05,439.66,5.24E+06,
1,R1_D13.10,24,7289,2,309.26,353.36,30.953,727.72,5.30E+06,1926.1,1.40E+07,215.31,1.57E+06,67.272,4.90E+05,568.2,4.14E+06,
1,R1_D13.10,25,12232,3,227.68,281.39,31.233,447.52,5.47E+06,1373.6,1.68E+07,183.95,2.25E+06,214.33,2.62E+06,519.72,6.36E+06,
1,R1_D13.10,26,6194,1,163.81,203.68,31.746,1164.3,7.21E+06,1871,1.16E+07,195.88,1.21E+06,825.92,5.12E+06,258.87,1.60E+06,
1,R1_D13.10,27,10891,2,374.05,291.43,33.414,602.95,6.57E+06,1709.5,1.86E+07,181.47,1.98E+06,163.68,1.78E+06,638.64,6.96E+06,
1,R1_D13.10,28,11144,1,186.77,298.65,31.412,524.02,5.84E+06,1545.5,1.72E+07,148.92,1.66E+06,691.71,7.71E+06,261.69,2.92E+06,
