Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
,R1_B09.03,29,1218,1,179.02,226.44,18.784,868.465,,1204.5,,1616.4,,2856.35,,589.84,,
1,R1_B09.03,16,4073,1,159.59,267.61,15.308,1087.2,4.43E+06,1357,5.53E+06,3018.1,1.23E+07,2719.5,1.11E+07,424.2,1.73E+06,
1,R1_B09.03,15,5085,1,155.67,233.64,15.827,1091.6,5.55E+06,1442.4,7.33E+06,3101,1.58E+07,2690.6,1.37E+07,412.41,2.10E+06,
1,R1_B09.03,32,3440,1,143.49,241.05,23.157,1056.1,3.63E+06,1494.8,5.14E+06,3048.9,1.05E+07,2680.2,9.22E+06,484.46,1.67E+06,
1,R1_B09.03,45,3284,1,159.85,203.17,27.813,915.77,3.01E+06,1484.3,4.87E+06,2503,8.22E+06,2583.3,8.48E+06,285.44,9.37E+05,
1,R1_B09.03,34,3066,1,179.13,318.23,22.752,715.96,2.20E+06,1087.8,3.34E+06,1383.1,4.24E+06,2555.4,7.83E+06,424.54,1.30E+06,
1,R1_B09.03,24,4846,1,155.44,318.68,21.374,832.71,4.04E+06,1365.3,6.62E+06,2350.9,1.14E+07,1995.6,9.67E+06,337.39,1.64E+06,
1,R1_B09.03,48,582,1,147.06,264.59,28.237,594.99,3.46E+05,1379.9,8.03E+05,1813.1,1.06E+06,1813.1,1.06E+06,221.93,1.29E+05,
1,R1_B09.03,38,4903,1,146.44,276.43,22.669,861.95,4.23E+06,1523.6,7.47E+06,1900.9,9.32E+06,1754.2,8.60E+06,348.76,1.71E+06,
1,R1_B09.03,57,3335,1,121.72,270.15,32.508,637.01,2.12E+06,1463,4.88E+06,1003.3,3.35E+06,1481,4.94E+06,262.54,8.76E+05,
1,R1_B09.03,42,3121,1,133.32,288.26,25.381,701.67,2.19E+06,1307.7,4.08E+06,1570.1,4.90E+06,1476.5,4.61E+06,306.93,9.58E+05,
1,R1_B09.03,70,1676,1,128,242,37,490.968,,,,1094.553,,813.766,,247.461,,
1,R1_B09.03,83,19653,1,151,282,45,262.503,,,,480.69,,624.109,,190.219,,
1,R1_B09.03,73,6266,1,158.1,203.6,40.71,773.68,4.85E+06,1389.5,8.71E+06,1694.7,1.06E+07,442.6,2.77E+06,142.37,8.92E+05,div
1,R1_B09.03,59,8213,1,153.51,301.06,34.41,481.55,3.96E+06,1124.3,9.23E+06,1581.3,1.30E+07,419.45,3.45E+06,129.04,1.06E+06,div
1,R1_B09.03,5,10963,2,186,322,6,1599.922,,,,1363.192,,292.683,,1024.217,,
1,R1_B09.03,1,8119,2,205.55,281.03,5.8455,1370.1,1.11E+07,1294.1,1.05E+07,841.45,6.83E+06,229.94,1.87E+06,827.13,6.72E+06,
1,R1_B09.03,10,6373,2,140.62,295.92,10.867,1682,1.07E+07,1452.3,9.26E+06,1301,8.29E+06,218.51,1.39E+06,737.16,4.70E+06,
1,R1_B09.03,2,5313,2,240.91,316.96,6.3938,1513.2,8.04E+06,1241.9,6.60E+06,1376,7.31E+06,195.96,1.04E+06,1040,5.53E+06,
1,R1_B09.03,89,18025,2,143.74,233.53,52.314,261.79,4.72E+06,1242.9,2.24E+07,365.18,6.58E+06,174.48,3.15E+06,138.08,2.49E+06,
1,R1_B09.03,4,5601,2,330.2,284.67,7.6008,1166.4,6.53E+06,1405.2,7.87E+06,1159.9,6.50E+06,166.01,9.30E+05,802.68,4.50E+06,
1,R1_B09.03,41,6906,2,107.9,236.3,27.635,1766.1,1.22E+07,1535.4,1.06E+07,901.34,6.22E+06,163.78,1.13E+06,570.52,3.94E+06,
1,R1_B09.03,9,9827,2,189.87,217.16,10.821,1461.276,,,,882.167,,157.475,,738.58,,
1,R1_B09.03,27,6242,2,324.28,346.15,20.081,741.43,4.63E+06,1324.1,8.27E+06,921.72,5.75E+06,155.93,9.73E+05,824.85,5.15E+06,
,R1_B09.03,107,,2,155,297,52,252.125,,,,251.717,,153.947,,218.085,,
