Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,F4_G09.05,1,24648,2,180.64,216.34,9.6728,1587.9,3.91E+07,1648.9,4.06E+07,142.12,3.50E+06,57.767,1.42E+06,204.74,5.05E+06,
1,F4_G09.05,2,29011,2,152,299,9,1754.341,,,,190.302,,92.239,,417.619,,
1,F4_G09.05,3,11748,2,260.76,178.43,11.624,2430.3,2.86E+07,1758.8,2.07E+07,94.951,1.12E+06,26.066,3.06E+05,98.765,1.16E+06,div
1,F4_G09.05,4,16520,2,282.03,350.85,11.469,1359.9,2.25E+07,1766,2.92E+07,162.28,2.68E+06,53.913,8.91E+05,237.54,3.92E+06,
1,F4_G09.05,5,20866,2,337.21,247.1,11.82,1395.2,2.91E+07,1872.4,3.91E+07,172.65,3.60E+06,113.98,2.38E+06,282.84,5.90E+06,
1,F4_G09.05,6,26878,1,248.12,276.77,12.514,1064.8,2.86E+07,1716.8,4.61E+07,145.41,3.91E+06,662.42,1.78E+07,129.4,3.48E+06,
1,F4_G09.05,7,20528,2,222.98,370.74,12.037,1365.5,2.80E+07,1744.4,3.58E+07,156.98,3.22E+06,114.75,2.36E+06,172.45,3.54E+06,
1,F4_G09.05,8,13782,1,239.83,321.9,16.315,1053.8,1.45E+07,1692.8,2.33E+07,166.02,2.29E+06,657.57,9.06E+06,249.97,3.45E+06,
1,F4_G09.05,9,13614,2,319.15,176.24,15.009,1941.8,2.64E+07,1858.9,2.53E+07,189.8,2.58E+06,35.145,4.78E+05,235.67,3.21E+06,
1,F4_G09.05,10,12597,2,357.84,305.05,14.424,1121.9,1.41E+07,1801.6,2.27E+07,174.8,2.20E+06,46.384,5.84E+05,281.2,3.54E+06,
1,F4_G09.05,11,6366,1,169,291,18,1295.862,,,,141.525,,848.813,,120.19,,
1,F4_G09.05,12,20812,1,217.15,193.3,20.541,1123.8,2.34E+07,1702.8,3.54E+07,206.24,4.29E+06,698.94,1.45E+07,104.65,2.18E+06,
1,F4_G09.05,13,13437,1,263.93,240.65,21.684,813.14,1.09E+07,1800.7,2.42E+07,120.78,1.62E+06,395.66,5.32E+06,133.88,1.80E+06,
1,F4_G09.05,15,20438,1,201.68,355.61,22.091,822.38,1.68E+07,1721.1,3.52E+07,183.91,3.76E+06,650.73,1.33E+07,105.2,2.15E+06,
1,F4_G09.05,16,19709,1,147.83,214.85,21.374,1160.7,2.29E+07,1626.7,3.21E+07,136.75,2.70E+06,811.62,1.60E+07,121.59,2.40E+06,
1,F4_G09.05,17,13224,1,152.96,330.58,22.244,1004.9,1.33E+07,1663.7,2.20E+07,150.91,2.00E+06,638.72,8.45E+06,227.25,3.01E+06,
,F4_G09.05,18,10511,1,188.57,252.575,23.335,1039.735,,1670.65,,122.44,,741.96,,141.295,,
