Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,F4_H13.13,1,15035,2,204.47,240.18,6.9165,1275.7,1.92E+07,1734.8,2.61E+07,462.06,6.95E+06,83.588,1.26E+06,483.13,7.26E+06,
1,F4_H13.13,2,13980,2,237.06,296.78,7.3903,1256.7,1.76E+07,1696.9,2.37E+07,611.29,8.55E+06,87.398,1.22E+06,557.35,7.79E+06,
1,F4_H13.13,3,21771,2,307.53,224.26,8.4387,833.46,1.81E+07,2034.5,4.43E+07,306.2,6.67E+06,43.229,9.41E+05,332.8,7.25E+06,
1,F4_H13.13,4,12393,2,296.06,304.27,10.073,1112.5,1.38E+07,2014.2,2.50E+07,520.6,6.45E+06,52.019,6.45E+05,458.61,5.68E+06,
1,F4_H13.13,5,12299,1,238.11,257.18,14.686,852.04,1.05E+07,1723.2,2.12E+07,627.9,7.72E+06,962.66,1.18E+07,306.38,3.77E+06,
1,F4_H13.13,6,11688,2,244.91,182.72,16.081,760.6,8.89E+06,1739.8,2.03E+07,411.38,4.81E+06,66.978,7.83E+05,461.93,5.40E+06,
1,F4_H13.13,7,14409,4,194.97,302.42,16.259,1016.8,1.47E+07,1853.2,2.67E+07,671.8,9.68E+06,587.78,8.47E+06,696.63,1.00E+07,
1,F4_H13.13,8,15280,3,169.55,258.34,16.726,996.38,1.52E+07,1609.1,2.46E+07,712.51,1.09E+07,144.38,2.21E+06,754.27,1.15E+07,
1,F4_H13.13,9,10755,3,212.88,207.61,18.643,869.5,9.35E+06,1871,2.01E+07,1269.9,1.37E+07,77.067,8.29E+05,705.38,7.59E+06,
1,F4_H13.13,10,12338,1,253.58,308.66,19.047,903.39,1.11E+07,1858.8,2.29E+07,1029.4,1.27E+07,759.67,9.37E+06,331.26,4.09E+06,
1,F4_H13.13,11,14035,3,218.49,341.6,23.124,1040.3,1.46E+07,1713.8,2.41E+07,595.29,8.35E+06,208.07,2.92E+06,576.77,8.10E+06,
1,F4_H13.13,13,12921,2,325.04,349.89,23.949,1135.8,1.47E+07,1972.1,2.55E+07,312.91,4.04E+06,47.393,6.12E+05,398.48,5.15E+06,
1,F4_H13.13,14,14276,2,171.73,185.93,25.311,1089.2,1.56E+07,1798.2,2.57E+07,362.37,5.17E+06,68.439,9.77E+05,329.48,4.70E+06,
1,F4_H13.13,15,14633,2,160.55,338.63,27.335,1105,1.62E+07,1813.6,2.65E+07,345.51,5.06E+06,60.296,8.82E+05,260.75,3.82E+06,
1,F4_H13.13,16,7212,2,260.95,361.94,24.724,932.94,6.73E+06,1905.2,1.37E+07,319.38,2.30E+06,53.598,3.87E+05,316.61,2.28E+06,
1,F4_H13.13,17,7385,1,218.33,274.42,25.524,627.58,4.63E+06,1682.7,1.24E+07,374.84,2.77E+06,453.08,3.35E+06,182.62,1.35E+06,
1,F4_H13.13,18,10950,2,393.18,233.77,28.451,570.63,6.25E+06,1822.5,2.00E+07,294.44,3.22E+06,64.121,7.02E+05,322.23,3.53E+06,
1,F4_H13.13,19,11821,1,157.15,241.57,28.547,734.19,8.68E+06,1718.5,2.03E+07,365.6,4.32E+06,472.82,5.59E+06,244.73,2.89E+06,
1,F4_H13.13,20,10420,3,234.44,249.34,29.331,435.85,4.54E+06,1626.4,1.69E+07,390.93,4.07E+06,75.02,7.82E+05,419.34,4.37E+06,
1,F4_H13.13,21,8493,3,192.28,299.52,28.322,743.25,6.31E+06,1802.6,1.53E+07,906.81,7.70E+06,88.559,7.52E+05,532.05,4.52E+06,
1,F4_H13.13,22,10404,2,397.98,291.29,32.617,655.74,6.82E+06,1829.3,1.90E+07,293.59,3.05E+06,102.5,1.07E+06,314.74,3.27E+06,
1,F4_H13.13,23,11246,3,231.09,195.38,30.634,494.43,5.56E+06,1675.6,1.88E+07,443.55,4.99E+06,63.468,7.14E+05,470.95,5.30E+06,
1,F4_H13.13,24,9427,2,364.34,164.92,35.66,532.35,5.02E+06,2108.6,1.99E+07,269.95,2.54E+06,72.317,6.82E+05,237.7,2.24E+06,
1,F4_H13.13,25,10313,1,198.23,164.78,35.799,548.48,5.66E+06,1725.2,1.78E+07,389.45,4.02E+06,400.22,4.13E+06,176.46,1.82E+06,
1,F4_H13.13,26,11490,4,220.28,326.36,34.741,785.7,9.03E+06,1717.2,1.97E+07,342.05,3.93E+06,405.44,4.66E+06,314.34,3.61E+06,
1,F4_H13.13,27,8127,2,208.92,377.17,35.176,745.02,6.05E+06,1969.6,1.60E+07,240.3,1.95E+06,50.494,4.10E+05,256.06,2.08E+06,
1,F4_H13.13,28,8393,3,208.9,253.56,39.61,376.45,3.16E+06,1636,1.37E+07,200.42,1.68E+06,91.977,7.72E+05,314.59,2.64E+06,
1,F4_H13.13,29,13476,2,242.53,139.86,43.706,646.25,8.71E+06,1738,2.34E+07,205.03,2.76E+06,81.888,1.10E+06,222.4,3.00E+06,
1,F4_H13.13,30,10875,3,168.95,211.85,40.267,415.17,4.52E+06,1749.7,1.90E+07,168.9,1.84E+06,93.329,1.02E+06,351.91,3.83E+06,
1,F4_H13.13,31,6806,1,161.57,317.56,38.566,425.89,2.90E+06,1661.1,1.13E+07,246.27,1.68E+06,485.71,3.31E+06,209.76,1.43E+06,
1,F4_H13.13,32,9049,3,143.37,276.33,40.966,378.64,3.43E+06,1890.9,1.71E+07,300.16,2.72E+06,57.047,5.16E+05,274.95,2.49E+06,
1,F4_H13.13,33,12539,1,209.33,208.24,41.625,293.71,3.68E+06,1688.5,2.12E+07,177.6,2.23E+06,217.82,2.73E+06,151.19,1.90E+06,
1,F4_H13.13,34,12654,2,324.22,140.09,45.327,370.86,4.69E+06,1873.4,2.37E+07,143.8,1.82E+06,103.19,1.31E+06,192.09,2.43E+06,
1,F4_H13.13,35,10253,4,150.74,244.79,45.21,423.89,4.35E+06,1708.4,1.75E+07,253.37,2.60E+06,238.79,2.45E+06,185.46,1.90E+06,
1,F4_H13.13,36,11176,4,199.16,357.88,45.52,384.96,4.30E+06,1665.5,1.86E+07,339.2,3.79E+06,203.73,2.28E+06,155.08,1.73E+06,
1,F4_H13.13,37,7096,1,204.23,308.15,45.304,340.73,2.42E+06,1759.3,1.25E+07,164.84,1.17E+06,331.74,2.35E+06,114.41,8.12E+05,
1,F4_H13.13,38,10919,3,210.72,166.64,50.933,248,2.71E+06,1735.9,1.90E+07,273.64,2.99E+06,86.935,9.49E+05,152.85,1.67E+06,
1,F4_H13.13,39,9832,1,206.75,268.92,49.668,270.95,2.66E+06,1459.3,1.43E+07,146.1,1.44E+06,185.58,1.82E+06,101.15,9.94E+05,
1,F4_H13.13,40,10875,2,401.44,308.75,51.308,377.76,4.11E+06,1595.3,1.73E+07,160.96,1.75E+06,69.361,7.54E+05,194.91,2.12E+06,
1,F4_H13.13,41,17777,2,141.16,225.27,54.488,379.66,6.75E+06,1800.7,3.20E+07,127.61,2.27E+06,37.025,6.58E+05,156.29,2.78E+06,
1,F4_H13.13,42,8574,3,197.55,231.14,53.503,218.16,1.87E+06,1616.2,1.39E+07,128.52,1.10E+06,70.858,6.08E+05,215.71,1.85E+06,
1,F4_H13.13,43,15202,2,332,373.91,54.432,315.56,4.80E+06,1565.1,2.38E+07,123.86,1.88E+06,56.265,8.55E+05,159.66,2.43E+06,
1,F4_H13.13,44,11614,2,231.38,376.72,55.308,208.5,2.42E+06,1557.4,1.81E+07,92.288,1.07E+06,32.173,3.74E+05,101.87,1.18E+06,
1,F4_H13.13,45,9971,2,386.93,190.08,59.106,366.92,3.66E+06,1536.1,1.53E+07,137.07,1.37E+06,62.073,6.19E+05,144.51,1.44E+06,
1,F4_H13.13,46,11900,3,189.13,201.6,59.518,190.98,2.27E+06,1701.6,2.02E+07,201.1,2.39E+06,77.405,9.21E+05,131.83,1.57E+06,
1,F4_H13.13,47,7095,3,171.3,297.76,56.619,153.91,1.09E+06,1652.6,1.17E+07,152.11,1.08E+06,58.08,4.12E+05,169.62,1.20E+06,
1,F4_H13.13,48,22212,4,199.47,336.92,59.823,194.99,4.33E+06,1618.7,3.60E+07,107.83,2.40E+06,152.62,3.39E+06,126.19,2.80E+06,
1,F4_H13.13,49,11572,2,408.59,241.34,60.712,296.71,3.43E+06,1411.2,1.63E+07,133.95,1.55E+06,35.593,4.12E+05,157.54,1.82E+06,
1,F4_H13.13,50,7802,2,353.24,157.39,61.688,387.92,3.03E+06,1558.2,1.22E+07,211.04,1.65E+06,37.335,2.91E+05,157.38,1.23E+06,
1,F4_H13.13,51,11854,3,194.45,257.75,64.319,130.82,1.55E+06,1482.2,1.76E+07,73.321,8.69E+05,55.092,6.53E+05,138.38,1.64E+06,
1,F4_H13.13,52,23983,2,232.68,165.07,66.582,170.12,4.08E+06,1515.8,3.64E+07,80.494,1.93E+06,21.562,5.17E+05,76.797,1.84E+06,
1,F4_H13.13,53,13895,2,159.51,287.61,67.293,122.59,1.70E+06,1427.2,1.98E+07,81.832,1.14E+06,135.12,1.88E+06,71.803,9.98E+05,
1,F4_H13.13,54,13331,1,203.44,215.39,71.208,121.57,1.62E+06,1516.8,2.02E+07,83.247,1.11E+06,101.64,1.35E+06,57.966,7.73E+05,
1,F4_H13.13,55,24945,2,186.87,317.14,78.491,114.05,2.84E+06,1605.6,4.01E+07,56.052,1.40E+06,28.978,7.23E+05,58.285,1.45E+06,
1,F4_H13.13,56,15316,2,242.86,357.58,76.612,112.25,1.72E+06,1587.8,2.43E+07,67.162,1.03E+06,23.809,3.65E+05,66.545,1.02E+06,
1,F4_H13.13,57,14832,2,332.2,346.97,79.721,157.03,2.33E+06,2007.5,2.98E+07,61.513,9.12E+05,23.62,3.50E+05,77.084,1.14E+06,
1,F4_H13.13,58,10843,2,382.36,255.1,80.851,209.88,2.28E+06,2099.7,2.28E+07,81.114,8.80E+05,44.479,4.82E+05,102.86,1.12E+06,
1,F4_H13.13,59,15563,2,191.03,231.77,83.171,76.612,1.19E+06,1369.9,2.13E+07,43.252,6.73E+05,28.879,4.49E+05,49.568,7.71E+05,
1,F4_H13.13,60,22963,2,247.67,215.71,88.444,116.8,2.68E+06,1830.7,4.20E+07,49.732,1.14E+06,16.512,3.79E+05,43.813,1.01E+06,
1,F4_H13.13,61,12598,2,338.12,217.93,87.722,179.88,2.27E+06,2092,2.64E+07,97.946,1.23E+06,22.77,2.87E+05,71.463,9.00E+05,
1,F4_H13.13,62,18123,2,227.99,307.51,88.688,77.603,1.41E+06,1594.9,2.89E+07,36.42,6.60E+05,17.147,3.11E+05,45.262,8.20E+05,
1,F4_H13.13,63,17782,2,347.71,275.79,88.965,132.23,2.35E+06,2164.1,3.85E+07,68.149,1.21E+06,20.375,3.62E+05,56.276,1.00E+06,
