Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R2_O08.06,1,17537,2,269.26,209.18,7.5456,1828.3,3.21E+07,1621.3,2.84E+07,302.81,5.31E+06,66.402,1.16E+06,435.46,7.64E+06,
1,R2_O08.06,2,17167,2,183.41,237.49,8.237,1805.9,3.10E+07,1567.6,2.69E+07,228.53,3.92E+06,37.888,6.50E+05,268.58,4.61E+06,
1,R2_O08.06,3,17405,2,289.56,278.81,8.1107,1717.8,2.99E+07,1656,2.88E+07,219.86,3.83E+06,40.988,7.13E+05,242.4,4.22E+06,
1,R2_O08.06,4,3264,2,232.83,194.17,9.7528,2569.3,8.39E+06,1454.1,4.75E+06,247.11,8.07E+05,91.303,2.98E+05,330.04,1.08E+06,
1,R2_O08.06,5,12656,3,239.63,298.34,9.3953,1701.5,2.15E+07,1615.8,2.05E+07,291.18,3.69E+06,105.81,1.34E+06,523.11,6.62E+06,
1,R2_O08.06,6,11774,1,231.19,240.8,11.489,1366.5,1.61E+07,1586.2,1.87E+07,492.48,5.80E+06,435.98,5.13E+06,297.57,3.50E+06,
1,R2_O08.06,7,12383,2,222.29,341.18,14.018,2097.7,2.60E+07,1624.9,2.01E+07,261.79,3.24E+06,41.295,5.11E+05,302.41,3.74E+06,
1,R2_O08.06,9,8891,1,268.68,241.12,14.811,1507.3,1.34E+07,1666,1.48E+07,474.53,4.22E+06,252.15,2.24E+06,255.3,2.27E+06,
1,R2_O08.06,11,13245,2,172.55,271.01,19.826,1403.9,1.86E+07,1522.5,2.02E+07,376.82,4.99E+06,152.86,2.02E+06,129.04,1.71E+06,
1,R2_O08.06,13,13541,1,284.23,201.7,18.122,1408.2,1.91E+07,1582.1,2.14E+07,450.37,6.10E+06,400.51,5.42E+06,247.95,3.36E+06,
1,R2_O08.06,15,8851,4,235.05,278.74,19.739,1404.3,1.24E+07,1539.7,1.36E+07,297.37,2.63E+06,185.21,1.64E+06,351.02,3.11E+06,
1,R2_O08.06,16,12393,4,192.26,179.15,23.802,1212.3,1.50E+07,1701.3,2.11E+07,428.62,5.31E+06,308.04,3.82E+06,396.18,4.91E+06,
1,R2_O08.06,17,3152,3,332.17,289.34,22.349,2539.7,8.01E+06,1710.9,5.39E+06,138.4,4.36E+05,24.742,77988,259.59,8.18E+05,div
