Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R2_N11.01,2,6053,2,264.39,232.03,5.6246,1932.8,1.17E+07,1934,1.17E+07,326.76,1.98E+06,36.751,2.22E+05,277.33,1.68E+06,
1,R2_N11.01,3,13765,2,267.42,299.6,6.5665,1544.5,2.13E+07,1875.2,2.58E+07,211.5,2.91E+06,30.279,4.17E+05,283.15,3.90E+06,
1,R2_N11.01,4,5377,1,223.84,220.48,8.3773,2309.9,1.24E+07,1883.3,1.01E+07,279.15,1.50E+06,521.43,2.80E+06,479.81,2.58E+06,
1,R2_N11.01,5,6082,3,212.53,251.67,8.0771,1742.3,1.06E+07,1738.5,1.06E+07,668.76,4.07E+06,54.551,3.32E+05,940.64,5.72E+06,
1,R2_N11.01,6,17856,2,314.94,262.52,7.0378,1242.1,2.22E+07,1893.3,3.38E+07,159.27,2.84E+06,23.471,4.19E+05,163.64,2.92E+06,
1,R2_N11.01,7,5250,1,236.75,272.05,9.2318,1517.1,7.97E+06,1783.2,9.36E+06,240.77,1.26E+06,503.43,2.64E+06,428.01,2.25E+06,
1,R2_N11.01,8,5493,2,230.89,318.14,6.5569,1737.5,9.54E+06,1620.8,8.90E+06,225.5,1.24E+06,76.002,4.17E+05,233.33,1.28E+06,
1,R2_N11.01,9,17933,2,238.34,174.67,12.211,1888.6,3.39E+07,1906.8,3.42E+07,295.4,5.30E+06,34.859,6.25E+05,304.77,5.47E+06,
1,R2_N11.01,10,39476,2,331.53,185.89,11.028,948.38,3.74E+07,1933.8,7.63E+07,163.34,6.45E+06,24.382,9.62E+05,171.14,6.76E+06,
1,R2_N11.01,11,8802,1,180.06,233.9,10.799,1880.8,1.66E+07,1807.6,1.59E+07,360.38,3.17E+06,192.46,1.69E+06,117.32,1.03E+06,div
1,R2_N11.01,12,21248,2,151.13,276.04,12.557,1522.8,3.24E+07,1551.2,3.30E+07,254.68,5.41E+06,41.959,8.92E+05,307.13,6.53E+06,
1,R2_N11.01,13,11566,1,203.46,318.91,13.197,1833.4,2.12E+07,1775.8,2.05E+07,268.35,3.10E+06,546.27,6.32E+06,218.41,2.53E+06,
1,R2_N11.01,14,16361,2,146,192,15,2026.389,,,,332.664,,65.122,,385.039,,
1,R2_N11.01,15,2740,1,217.27,212.36,15.259,1813.8,4.97E+06,1811.3,4.96E+06,266.2,7.29E+05,564.46,1.55E+06,126.76,3.47E+05,
1,R2_N11.01,16,1075,3,163.32,296.95,15.583,2003.8,2.15E+06,1806.9,1.94E+06,716.82,7.71E+05,52.158,56070,1070.3,1.15E+06,
1,R2_N11.01,17,6742,2,344.02,345.09,18.966,1153.5,7.78E+06,1785.9,1.20E+07,349.25,2.35E+06,79.523,5.36E+05,387.68,2.61E+06,
1,R2_N11.01,18,14244,2,296.28,374.5,19.772,1072.4,1.53E+07,1755.1,2.50E+07,161.74,2.30E+06,24.398,3.48E+05,211.32,3.01E+06,
1,R2_N11.01,19,8424,2,195.79,147.4,23.495,2083.5,1.76E+07,1816.5,1.53E+07,233.09,1.96E+06,30.588,2.58E+05,254.67,2.15E+06,
1,R2_N11.01,20,11511,3,196.55,308.67,23.668,2246,2.59E+07,1754.5,2.02E+07,171.31,1.97E+06,46.432,5.34E+05,370.13,4.26E+06,
1,R2_N11.01,21,9010,1,158.95,334.87,23.837,1506.3,1.36E+07,1625.6,1.46E+07,196.58,1.77E+06,386.37,3.48E+06,148.83,1.34E+06,
1,R2_N11.01,22,17382,2,188.73,376.58,26.178,1127.6,1.96E+07,1726.2,3.00E+07,193.57,3.36E+06,27.926,4.85E+05,246.69,4.29E+06,
1,R2_N11.01,23,7497,3,179.65,235.1,23.208,1045.5,7.84E+06,1784.8,1.34E+07,385.48,2.89E+06,189.52,1.42E+06,464.7,3.48E+06,
1,R2_N11.01,24,14589,2,413.72,262.09,27.907,1033.9,1.51E+07,1816,2.65E+07,226.87,3.31E+06,51.105,7.46E+05,296.85,4.33E+06,
1,R2_N11.01,25,15215,1,122.74,267.62,26.405,1224,1.86E+07,1699.7,2.59E+07,237.28,3.61E+06,191.65,2.92E+06,140.37,2.14E+06,
1,R2_N11.01,26,7571,2,389.38,325.22,25.142,1027.6,7.78E+06,1747.9,1.32E+07,263.37,1.99E+06,43.838,3.32E+05,358.96,2.72E+06,
1,R2_N11.01,28,2221,1,147.08,216.53,24.521,1857.4,4.13E+06,1794.7,3.99E+06,266.13,5.91E+05,600.34,1.33E+06,112.55,2.50E+05,
1,R2_N11.01,29,5466,3,172.01,192.98,28.26,937.96,5.13E+06,1677,9.17E+06,328.3,1.79E+06,172.49,9.43E+05,380.13,2.08E+06,
1,R2_N11.01,30,10999,1,134.3,312.94,30.482,1264.6,1.39E+07,1627.3,1.79E+07,152.93,1.68E+06,291.77,3.21E+06,150.47,1.66E+06,
1,R2_N11.01,32,12277,2,280.02,100.62,35.887,1461.9,1.79E+07,1920.8,2.36E+07,249.79,3.07E+06,37.475,4.60E+05,291.46,3.58E+06,
1,R2_N11.01,33,3655,2,127.4,185.24,35.735,1992.9,7.28E+06,1652.3,6.04E+06,128.75,4.71E+05,29.361,1.07E+05,231.06,8.45E+05,div
1,R2_N11.01,34,5481,2,312.35,404.93,34.534,981.68,5.38E+06,1655.4,9.07E+06,161.43,8.85E+05,22.567,1.24E+05,201.81,1.11E+06,
1,R2_N11.01,36,1047,1,170,169,32,751.029,,,,176.743,,207.883,,98.925,,
1,R2_N11.01,37,6833,1,156.57,210.24,35.383,788.69,5.39E+06,1756.8,1.20E+07,121.73,8.32E+05,259.01,1.77E+06,142.67,9.75E+05,
1,R2_N11.01,38,3521,1,139.7,253.8,35.639,807.59,2.84E+06,1545.1,5.44E+06,97.869,3.45E+05,301.7,1.06E+06,112.66,3.97E+05,
1,R2_N11.01,39,2779,2,100.06,246.74,37.336,2061.1,5.73E+06,1854,5.15E+06,116.35,3.23E+05,28.863,80210,217.49,6.04E+05,div
1,R2_N11.01,40,10015,4,120.77,268.98,40.921,920.47,9.22E+06,1616.4,1.62E+07,127.25,1.27E+06,174.6,1.75E+06,171.32,1.72E+06,
1,R2_N11.01,41,1705,3,180,305,33,670.119,,,,219.236,,36.248,,434.687,,
1,R2_N11.01,42,8447,2,127.7,347.52,40.622,897.21,7.58E+06,1706,1.44E+07,113.17,9.56E+05,25.927,2.19E+05,193.8,1.64E+06,
1,R2_N11.01,43,4316,3,122.54,301.8,39.471,1077.9,4.65E+06,1660.9,7.17E+06,121.91,5.26E+05,54.194,2.34E+05,240.42,1.04E+06,
1,R2_N11.01,44,7705,2,167.96,132.91,42.249,1662.7,1.28E+07,1805,1.39E+07,95.432,7.35E+05,20.206,1.56E+05,129.18,9.95E+05,div
1,R2_N11.01,47,7838,2,400.36,355.3,42.688,663.99,5.20E+06,1678.4,1.32E+07,148.65,1.17E+06,36.556,2.87E+05,190.41,1.49E+06,
