Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R1_M08.08,1,18307,2,191.41,232.82,8.25,1302,2.38E+07,1552.3,2.84E+07,409.03,7.49E+06,461.99,8.46E+06,1105.8,2.02E+07,
1,R1_M08.08,2,17259,2,290.69,287.4,9.8486,1128.2,1.95E+07,1752.7,3.03E+07,663.59,1.15E+07,486.19,8.39E+06,1454,2.51E+07,
1,R1_M08.08,3,13653,1,237.61,234.45,12.279,1389.7,1.90E+07,1652.2,2.26E+07,686.47,9.37E+06,1831.7,2.50E+07,556.22,7.59E+06,
1,R1_M08.08,4,11577,3,245.12,288.51,16.905,1295.9,1.50E+07,1658.2,1.92E+07,409.34,4.74E+06,515.48,5.97E+06,1567.4,1.81E+07,
1,R1_M08.08,5,18523,2,255.88,183.28,18.769,1079.9,2.00E+07,1653.4,3.06E+07,362.04,6.71E+06,399.62,7.40E+06,791.14,1.47E+07,
1,R1_M08.08,6,19150,2,157.82,273.12,20.624,1263.2,2.42E+07,1653.1,3.17E+07,343.9,6.59E+06,192.32,3.68E+06,826.72,1.58E+07,
1,R1_M08.08,7,13229,4,275.52,232.63,21.869,1036.4,1.37E+07,1739.1,2.30E+07,408.67,5.41E+06,1197,1.58E+07,1245.7,1.65E+07,
1,R1_M08.08,8,11773,2,333.03,236.13,20.01,1050.4,1.24E+07,1673.1,1.97E+07,385.55,4.54E+06,594.38,7.00E+06,867.88,1.02E+07,
1,R1_M08.08,9,11711,2,203.71,341.6,19.814,1626.3,1.90E+07,1593.8,1.87E+07,660.58,7.74E+06,253.19,2.97E+06,1248.4,1.46E+07,
1,R1_M08.08,10,10343,4,196.77,297.92,23.532,1029.7,1.07E+07,1688.1,1.75E+07,327.98,3.39E+06,478.71,4.95E+06,1303,1.35E+07,
1,R1_M08.08,11,12803,4,179.8,208.01,25.781,1081.8,1.39E+07,1548.7,1.98E+07,303.4,3.88E+06,1043.2,1.34E+07,386.95,4.95E+06,
1,R1_M08.08,12,13598,4,225.94,245.4,25.263,947.53,1.29E+07,1640.7,2.23E+07,344.15,4.68E+06,955.36,1.30E+07,1144.1,1.56E+07,
1,R1_M08.08,13,19081,3,297.62,166.71,32.164,772.6,1.47E+07,1754.4,3.35E+07,285.5,5.45E+06,77.596,1.48E+06,813.59,1.55E+07,
1,R1_M08.08,14,13173,4,232.61,324.01,33.037,787.18,1.04E+07,1649,2.17E+07,292.31,3.85E+06,857.25,1.13E+07,451.47,5.95E+06,
1,R1_M08.08,15,12811,2,263.91,361.29,35.111,866.33,1.11E+07,1916.6,2.46E+07,240.75,3.08E+06,350.26,4.49E+06,694.61,8.90E+06,
1,R1_M08.08,16,9050,4,248.55,191.59,31.246,775.39,7.02E+06,1603.4,1.45E+07,422.34,3.82E+06,847.41,7.67E+06,693.43,6.28E+06,
1,R1_M08.08,17,13504,4,180.85,331.68,34.786,1046.1,1.41E+07,1583.8,2.14E+07,330.98,4.47E+06,744.91,1.01E+07,720.37,9.73E+06,
1,R1_M08.08,18,11844,4,202.67,275.21,36.274,642.57,7.61E+06,1567.3,1.86E+07,244.35,2.89E+06,411.6,4.88E+06,597.77,7.08E+06,
1,R1_M08.08,19,14259,4,212.68,213.01,38.572,541.09,7.72E+06,1487.8,2.12E+07,191.91,2.74E+06,364.14,5.19E+06,656.63,9.36E+06,
1,R1_M08.08,20,13277,1,150.31,277.95,36.187,809.42,1.07E+07,1650.5,2.19E+07,218.2,2.90E+06,946.64,1.26E+07,234.96,3.12E+06,
1,R1_M08.08,21,9258,2,199.05,166.58,37.369,652.37,6.04E+06,1618.7,1.50E+07,291.35,2.70E+06,269.38,2.49E+06,534.59,4.95E+06,
1,R1_M08.08,22,22026,2,149.71,212.53,48.134,437.5,9.64E+06,1561,3.44E+07,135.6,2.99E+06,50.56,1.11E+06,363.64,8.01E+06,
1,R1_M08.08,23,11848,1,178.1,236.11,44.233,483.97,5.73E+06,1454.2,1.72E+07,227.05,2.69E+06,813.25,9.64E+06,234.25,2.78E+06,
1,R1_M08.08,24,16311,1,190.7,293.4,47.603,456.21,7.44E+06,1641.9,2.68E+07,244.06,3.98E+06,653.92,1.07E+07,275.97,4.50E+06,
1,R1_M08.08,25,16911,4,211.05,359.25,48.929,469.56,7.94E+06,1599,2.70E+07,125.58,2.12E+06,355.1,6.01E+06,361.07,6.11E+06,
1,R1_M08.08,26,18054,4,145.18,301.77,51.161,544.85,9.84E+06,1654.8,2.99E+07,157.41,2.84E+06,459.28,8.29E+06,387.85,7.00E+06,
1,R1_M08.08,27,17284,2,229.48,135.13,55.684,563.03,9.73E+06,1581.2,2.73E+07,163.19,2.82E+06,67.009,1.16E+06,367.11,6.35E+06,
1,R1_M08.08,28,9327,2,372.06,276.36,57.611,1140.8,1.06E+07,1582,1.48E+07,172.19,1.61E+06,46.433,4.33E+05,190.54,1.78E+06,div
1,R1_M08.08,29,12214,2,176,194.65,65.012,249.61,3.05E+06,1420.1,1.73E+07,109.95,1.34E+06,117.5,1.44E+06,236.07,2.88E+06,
1,R1_M08.08,30,7229,2,168.12,352.23,65.309,342.52,2.48E+06,1810.5,1.31E+07,82.763,5.98E+05,36.05,2.61E+05,126.47,9.14E+05,
