Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R2_G12.01,2,15005,2,245.51,257.57,6.716,1344.1,2.02E+07,1778.1,2.67E+07,626.67,9.40E+06,129.38,1.94E+06,466.63,7.00E+06,
1,R2_G12.01,3,17981,2,298.31,224.48,7.2937,985.07,1.77E+07,1875.5,3.37E+07,442.7,7.96E+06,113.98,2.05E+06,229.5,4.13E+06,
1,R2_G12.01,4,15958,2,228.2,322.16,9.5185,929.9,1.48E+07,1680.7,2.68E+07,385.58,6.15E+06,104.59,1.67E+06,281.98,4.50E+06,
1,R2_G12.01,5,21234,2,174.53,192.58,12.086,1138.5,2.42E+07,1479.9,3.14E+07,382.32,8.12E+06,52.429,1.11E+06,232.83,4.94E+06,
1,R2_G12.01,6,12610,1,205,277.86,13.914,867.11,1.09E+07,1533.1,1.93E+07,661.71,8.34E+06,545.89,6.88E+06,204.91,2.58E+06,
1,R2_G12.01,7,13704,4,237.78,169.2,17.182,956,1.31E+07,1730,2.37E+07,458.41,6.28E+06,131.02,1.80E+06,287,3.93E+06,
1,R2_G12.01,8,10746,3,222.38,220.94,17.722,845.02,9.08E+06,1583.1,1.70E+07,797.11,8.57E+06,116.99,1.26E+06,637.54,6.85E+06,
1,R2_G12.01,9,18238,2,249.72,376.36,18.093,938.14,1.71E+07,1683.5,3.07E+07,489.13,8.92E+06,84.879,1.55E+06,363.36,6.63E+06,
1,R2_G12.01,10,14728,3,144.55,235.99,18.438,706.48,1.04E+07,1429.6,2.11E+07,537.99,7.92E+06,191.31,2.82E+06,544.54,8.02E+06,
1,R2_G12.01,11,12022,3,151.17,278.11,18.239,871.19,1.05E+07,1394,1.68E+07,721.56,8.67E+06,116.16,1.40E+06,587.77,7.07E+06,
1,R2_G12.01,12,10576,2,353.2,165.56,22.967,1153.6,1.22E+07,1844.4,1.95E+07,462.89,4.90E+06,106.39,1.13E+06,247.92,2.62E+06,
1,R2_G12.01,13,14565,1,176.59,308.45,24.168,567.42,8.26E+06,1570.8,2.29E+07,451.83,6.58E+06,429.85,6.26E+06,215.33,3.14E+06,
1,R2_G12.01,14,14926,1,198.19,349.67,22.561,639.87,9.55E+06,1422.2,2.12E+07,526.63,7.86E+06,376.14,5.61E+06,196.4,2.93E+06,
1,R2_G12.01,15,5428,3,198.75,189.42,24.338,1365.1,7.41E+06,1564.7,8.49E+06,652.06,3.54E+06,208.86,1.13E+06,507.08,2.75E+06,
1,R2_G12.01,16,9846,4,195.31,239.56,24.958,600.84,5.92E+06,1515.3,1.49E+07,333.71,3.29E+06,272.57,2.68E+06,368.5,3.63E+06,
1,R2_G12.01,17,12156,3,134.37,330.7,24.675,845.35,1.03E+07,1647.6,2.00E+07,649.4,7.89E+06,217.1,2.64E+06,574.33,6.98E+06,
1,R2_G12.01,18,13058,2,257.25,120.04,26.63,1048.3,1.37E+07,1889.3,2.47E+07,382.7,5.00E+06,131.86,1.72E+06,308.01,4.02E+06,
1,R2_G12.01,19,14270,2,98.316,291.24,29.539,1016.3,1.45E+07,1648.7,2.35E+07,294.22,4.20E+06,93.038,1.33E+06,248.77,3.55E+06,
1,R2_G12.01,20,16295,2,152.18,379.65,31.317,978.69,1.59E+07,1646.7,2.68E+07,313.82,5.11E+06,93.227,1.52E+06,231.75,3.78E+06,
1,R2_G12.01,21,11785,4,113.78,209.22,32.414,1301.5,1.53E+07,1702,2.01E+07,578.04,6.81E+06,104.38,1.23E+06,163.5,1.93E+06,div
1,R2_G12.01,22,10877,1,216.25,144.49,31.768,639.29,6.95E+06,1741.1,1.89E+07,308.24,3.35E+06,448.22,4.88E+06,145.4,1.58E+06,
1,R2_G12.01,23,11249,4,153.88,233.99,30.712,539.81,6.07E+06,1454.9,1.64E+07,402.52,4.53E+06,152.08,1.71E+06,206.32,2.32E+06,
1,R2_G12.01,24,16265,2,419.32,293.86,33.942,549.11,8.93E+06,1680,2.73E+07,346.99,5.64E+06,69.466,1.13E+06,203.16,3.30E+06,
1,R2_G12.01,25,16055,2,204.76,412.29,36.537,707.93,1.14E+07,1633.2,2.62E+07,241.86,3.88E+06,118.32,1.90E+06,172.21,2.76E+06,
1,R2_G12.01,26,4527,3,135.46,146.64,38.102,1358.4,6.15E+06,1576.8,7.14E+06,499.61,2.26E+06,165.12,7.48E+05,368.86,1.67E+06,
1,R2_G12.01,27,19414,3,178.64,309.77,38.079,379.81,7.37E+06,1517.8,2.95E+07,227.96,4.43E+06,63.629,1.24E+06,280.9,5.45E+06,
