Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,F4_J13.03,1,24951,2,190.85,292.89,9.3768,1634.8,4.08E+07,1223.8,3.05E+07,405.32,1.01E+07,106.24,2.65E+06,238.14,5.94E+06,
1,F4_J13.03,2,9586,2,266.5,300.03,8.1632,1813.8,1.74E+07,1550.7,1.49E+07,274.9,2.64E+06,86.416,8.28E+05,230.66,2.21E+06,
1,F4_J13.03,3,8810,3,263.54,233.69,10.131,2455,2.16E+07,1423.1,1.25E+07,827.14,7.29E+06,67.736,5.97E+05,474.47,4.18E+06,div
1,F4_J13.03,4,15651,2,322.17,263.56,10.287,1837.6,2.88E+07,1565.4,2.45E+07,301.19,4.71E+06,81.058,1.27E+06,184.52,2.89E+06,
1,F4_J13.03,5,12940,1,229.76,260.37,14.943,1309.5,1.69E+07,1320.8,1.71E+07,790.93,1.02E+07,903.46,1.17E+07,269.94,3.49E+06,
1,F4_J13.03,6,6315,2,316.83,214.34,14.972,1682.1,1.06E+07,1480.2,9.35E+06,625.27,3.95E+06,204.26,1.29E+06,696.62,4.40E+06,
1,F4_J13.03,7,7397,2,283.75,195.96,15.704,1318.1,9.75E+06,1580.5,1.17E+07,567.32,4.20E+06,197.51,1.46E+06,650.49,4.81E+06,
1,F4_J13.03,8,14202,3,187.56,234.54,16.245,1239.2,1.76E+07,1321.1,1.88E+07,2364.8,3.36E+07,312.6,4.44E+06,1084.6,1.54E+07,
1,F4_J13.03,9,5799,2,236.33,329.75,16.726,1915,1.11E+07,1372.9,7.96E+06,422.43,2.45E+06,91.905,5.33E+05,570.15,3.31E+06,
1,F4_J13.03,10,5567,2,322.57,304.44,17.879,2206.1,1.23E+07,1515.5,8.44E+06,547.78,3.05E+06,108.43,6.04E+05,467.81,2.60E+06,
1,F4_J13.03,11,7205,2,271.49,337.03,19.759,1557.6,1.12E+07,1632.1,1.18E+07,600.01,4.32E+06,158.55,1.14E+06,711.06,5.12E+06,
1,F4_J13.03,12,6397,2,322.04,180.53,21.701,1439.8,9.21E+06,1559.5,9.98E+06,529.57,3.39E+06,259.51,1.66E+06,531.03,3.40E+06,
1,F4_J13.03,13,8196,1,212.2,313.15,20.475,1393.4,1.14E+07,1329.3,1.09E+07,867.72,7.11E+06,860.53,7.05E+06,379.43,3.11E+06,
1,F4_J13.03,14,13187,2,265.02,175.81,23.53,1385.8,1.83E+07,1569.6,2.07E+07,579.85,7.65E+06,76.967,1.02E+06,565.49,7.46E+06,
1,F4_J13.03,15,12865,1,229.58,227.17,24.909,968.75,1.25E+07,1387.3,1.78E+07,669.19,8.61E+06,598.42,7.70E+06,276.14,3.55E+06,
1,F4_J13.03,16,10867,1,180.75,273.44,23.83,999.1,1.09E+07,1321.5,1.44E+07,582.41,6.33E+06,476.47,5.18E+06,360.52,3.92E+06,
1,F4_J13.03,17,10192,3,230.45,285.06,23.414,1093.7,1.11E+07,1321.9,1.35E+07,812.85,8.28E+06,259.22,2.64E+06,871.52,8.88E+06,
1,F4_J13.03,18,13212,2,197.6,178.12,27.13,1469,1.94E+07,1577.8,2.08E+07,596.67,7.88E+06,78.834,1.04E+06,734.95,9.71E+06,
1,F4_J13.03,19,15091,1,171.58,313.71,24.409,1137.3,1.72E+07,1322.4,2.00E+07,766.58,1.16E+07,976.62,1.47E+07,240.91,3.64E+06,
1,F4_J13.03,20,9530,1,169.51,214.83,26.379,1071.5,1.02E+07,1458.4,1.39E+07,798.99,7.61E+06,510.99,4.87E+06,343.05,3.27E+06,
1,F4_J13.03,21,12892,2,315.13,322.62,27.637,1275.6,1.64E+07,1529.7,1.97E+07,414.62,5.35E+06,59.639,7.69E+05,305.79,3.94E+06,
1,F4_J13.03,22,13111,4,143.7,270.64,29.735,845.69,1.11E+07,1305.3,1.71E+07,594.5,7.79E+06,392.62,5.15E+06,329.4,4.32E+06,
,F4_J13.03,23,10838,4,243.405,208.59,31.3385,838.83,,1257.3,,377.83,,664.4,,667.935,,
1,F4_J13.03,24,13865,2,345.44,199.48,33.801,916.59,1.27E+07,1485.3,2.06E+07,313.96,4.35E+06,304.12,4.22E+06,323.89,4.49E+06,
1,F4_J13.03,26,18281,2,361.32,268.39,36.321,762.52,1.39E+07,1524.9,2.79E+07,226.81,4.15E+06,174.27,3.19E+06,231.75,4.24E+06,
1,F4_J13.03,27,13031,4,240,274.2,34.576,638.69,8.32E+06,1283.1,1.67E+07,366.46,4.78E+06,229.16,2.99E+06,542.6,7.07E+06,
1,F4_J13.03,28,8564,2,261.26,369.2,35.715,1134.8,9.72E+06,1772.5,1.52E+07,374.11,3.20E+06,108.12,9.26E+05,426.76,3.65E+06,
1,F4_J13.03,29,15469,2,245.28,159.32,36.894,895.27,1.38E+07,1535.3,2.38E+07,342.11,5.29E+06,58.381,9.03E+05,458.23,7.09E+06,
,F4_J13.03,30,12743,3,224.36,316.47,33.3855,686.63,,1275.65,,380.83,,209.01,,774.66,,
1,F4_J13.03,31,7391,2,223.71,374.96,36.446,1339.9,9.90E+06,1474.6,1.09E+07,257.73,1.90E+06,76.075,5.62E+05,314.62,2.33E+06,
1,F4_J13.03,32,8480,3,178.04,248.73,36.586,689.44,5.85E+06,1295.5,1.10E+07,316.92,2.69E+06,142.71,1.21E+06,602.28,5.11E+06,
1,F4_J13.03,33,15640,2,129.26,300.82,40.1,934.21,1.46E+07,1665.9,2.61E+07,338.5,5.29E+06,56.831,8.89E+05,331.74,5.19E+06,
1,F4_J13.03,35,3190,2,298.06,365.46,36.769,2524.6,8.05E+06,1608.9,5.13E+06,381.85,1.22E+06,75.063,2.39E+05,446.18,1.42E+06,div
1,F4_J13.03,36,6497,1,218.31,238.41,36.811,553.91,3.60E+06,1317.6,8.56E+06,393.57,2.56E+06,478.37,3.11E+06,159.17,1.03E+06,
1,F4_J13.03,37,8461,2,307.94,167.11,39.009,780.19,6.60E+06,1433.8,1.21E+07,279.97,2.37E+06,121.6,1.03E+06,279.9,2.37E+06,
1,F4_J13.03,38,9549,4,146.63,221.69,40.629,665.49,6.35E+06,1388.8,1.33E+07,313.64,2.99E+06,421.26,4.02E+06,309.65,2.96E+06,
1,F4_J13.03,39,10078,3,180.42,285.09,37.934,678.78,6.84E+06,1266.9,1.28E+07,806.72,8.13E+06,142.84,1.44E+06,848.35,8.55E+06,
