Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R2_B13.08,1,14244,2,280.82,268.91,5.7477,884.8,1.26E+07,1334.4,1.90E+07,421.53,6.00E+06,59.227,8.44E+05,322.13,4.59E+06,
1,R2_B13.08,2,12746,2,308.8,209.43,7.573,890.86,1.14E+07,1396.7,1.78E+07,427.55,5.45E+06,56.769,7.24E+05,367.51,4.68E+06,
1,R2_B13.08,3,15483,2,238.57,223.56,7.8971,731.15,1.13E+07,1404.1,2.17E+07,495.07,7.67E+06,68.237,1.06E+06,470.37,7.28E+06,
1,R2_B13.08,4,17077,2,187.2,278.66,9.1742,725.36,1.24E+07,1360.5,2.32E+07,436.26,7.45E+06,142.07,2.43E+06,258.14,4.41E+06,
1,R2_B13.08,5,13566,2,226.21,302.75,8.5655,675.98,9.17E+06,1289.3,1.75E+07,439.48,5.96E+06,56.913,7.72E+05,321.33,4.36E+06,
1,R2_B13.08,6,9368,2,339.46,244.63,9.8333,786.6,7.37E+06,1350.1,1.26E+07,410.18,3.84E+06,46.875,4.39E+05,201.71,1.89E+06,
1,R2_B13.08,7,16149,2,339.03,302.47,11.508,694.01,1.12E+07,1309.8,2.12E+07,291.59,4.71E+06,37.286,6.02E+05,228.67,3.69E+06,
1,R2_B13.08,8,12980,2,269.79,336.27,14.608,1071.4,1.39E+07,1467,1.90E+07,470.39,6.11E+06,58.194,7.55E+05,365.16,4.74E+06,
1,R2_B13.08,9,9377,1,203.27,240.87,17.179,612.04,5.74E+06,1242.4,1.17E+07,1555.1,1.46E+07,1478.6,1.39E+07,144.79,1.36E+06,
1,R2_B13.08,10,11996,2,278.88,165.09,18.626,718.91,8.62E+06,1248.5,1.50E+07,396.83,4.76E+06,46.787,5.61E+05,292.32,3.51E+06,
1,R2_B13.08,11,8234,1,165.24,233.62,19.306,733.586,,,,2907.838,,1952,,158.241,,
1,R2_B13.08,12,6507,3,242.33,262.36,15.951,554.06,3.61E+06,1371.1,8.92E+06,2439.5,1.59E+07,131.35,8.55E+05,1685.8,1.10E+07,
1,R2_B13.08,13,11801,2,191.56,194.33,21.089,764.87,9.03E+06,1456.4,1.72E+07,368.23,4.35E+06,68.891,8.13E+05,257.56,3.04E+06,
1,R2_B13.08,14,17465,2,373.63,216.03,19.375,749.07,1.31E+07,1256,2.19E+07,348.13,6.08E+06,51.071,8.92E+05,278.99,4.87E+06,
1,R2_B13.08,15,8456,3,269.51,298.55,17.133,847.58,7.17E+06,1329.4,1.12E+07,1329.9,1.12E+07,116.45,9.85E+05,2226.9,1.88E+07,
1,R2_B13.08,16,5256,3,265.88,237.56,18.18,533.51,2.80E+06,1220.1,6.41E+06,2192.1,1.15E+07,110.81,5.82E+05,1169.6,6.15E+06,
,R2_B13.08,17,8115,3,279.445,201.64,19.6745,536.785,,1300.15,,1279.3,,98.2185,,1591.2,,
1,R2_B13.08,19,7993,2,368.68,276.12,23.443,649.87,5.19E+06,1631.3,1.30E+07,390.39,3.12E+06,44.538,3.56E+05,240.28,1.92E+06,
1,R2_B13.08,20,5285,1,167.5,279.72,21.45,602.65,3.19E+06,1428.5,7.55E+06,1801.8,9.52E+06,1520.1,8.03E+06,151.71,8.02E+05,
1,R2_B13.08,21,13206,2,323.09,159.89,23.757,661.6,8.74E+06,1396.7,1.84E+07,349.69,4.62E+06,46.271,6.11E+05,404.21,5.34E+06,
1,R2_B13.08,22,8736,2,235.64,163.3,24.221,608.75,5.32E+06,1305.6,1.14E+07,335.67,2.93E+06,52.077,4.55E+05,364.22,3.18E+06,
1,R2_B13.08,23,6630,3,237.92,219.06,20.998,614.06,4.07E+06,1495.7,9.92E+06,2608.2,1.73E+07,131.49,8.72E+05,1550.7,1.03E+07,
1,R2_B13.08,24,8605,1,203.76,274.57,22.877,584.1,5.03E+06,1250.7,1.08E+07,1617.5,1.39E+07,1295.5,1.11E+07,130.81,1.13E+06,
1,R2_B13.08,25,5945,3,223.29,327,22.267,730.33,4.34E+06,1180,7.01E+06,1816.2,1.08E+07,113.41,6.74E+05,1868.2,1.11E+07,
1,R2_B13.08,26,6302,1,149.46,255.59,24.565,663.59,4.18E+06,1323.9,8.34E+06,1935.9,1.22E+07,1351.3,8.52E+06,140.6,8.86E+05,
1,R2_B13.08,27,1459,1,173.04,309.07,21.513,728.85,,,,1855.32,,2168.731,,161.544,,
1,R2_B13.08,28,3278,1,191.39,324.33,22.322,639.57,2.10E+06,1344.1,4.41E+06,1634.7,5.36E+06,1425.2,4.67E+06,154.19,5.05E+05,
1,R2_B13.08,29,12505,2,340.74,334.52,24.327,954.17,1.19E+07,1406.3,1.76E+07,514.18,6.43E+06,56.742,7.10E+05,220.07,2.75E+06,
1,R2_B13.08,30,9330,3,259.23,266.86,25.523,505.74,4.72E+06,1300.4,1.21E+07,1287.7,1.20E+07,90.706,8.46E+05,1248.2,1.16E+07,
1,R2_B13.08,31,9831,2,242.96,369.76,25.866,1123.8,1.10E+07,1486.6,1.46E+07,376.33,3.70E+06,49.661,4.88E+05,303.13,2.98E+06,
1,R2_B13.08,32,13952,2,147.58,321.79,29.084,985.26,1.37E+07,1501.1,2.09E+07,536.94,7.49E+06,297.77,4.15E+06,247.71,3.46E+06,
1,R2_B13.08,33,6122,3,267.91,338.43,25.761,711.67,4.36E+06,1359.9,8.33E+06,1802.9,1.10E+07,136.16,8.34E+05,1647.9,1.01E+07,
1,R2_B13.08,34,10198,2,296.29,375.86,28.869,923.25,9.42E+06,1514.9,1.54E+07,348.04,3.55E+06,47.315,4.83E+05,241.71,2.46E+06,
