Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R1_I12.07,1,11346,2,268.4,273.19,8.1767,2179.7,2.47E+07,1516.3,1.72E+07,287.29,3.26E+06,56.449,6.40E+05,275.23,3.12E+06,
1,R1_I12.07,3,17683,2,264.76,203.21,8.8656,1655.2,2.93E+07,1418.6,2.51E+07,299.44,5.30E+06,68.669,1.21E+06,271.94,4.81E+06,
1,R1_I12.07,4,15807,2,167.7,226.49,9.2091,1961,3.10E+07,1151.3,1.82E+07,294.08,4.65E+06,55.021,8.70E+05,283.65,4.48E+06,
1,R1_I12.07,5,12415,3,246.73,239.77,14.715,1276.2,1.58E+07,1313.9,1.63E+07,648.22,8.05E+06,77.382,9.61E+05,505.15,6.27E+06,
1,R1_I12.07,7,10805,2,203.23,322.46,13.167,1869.5,2.02E+07,1151.9,1.24E+07,300.04,3.24E+06,59.496,6.43E+05,304.53,3.29E+06,
1,R1_I12.07,8,10002,3,183.69,252.21,15.438,1443.9,1.44E+07,1042.4,1.04E+07,359.7,3.60E+06,94.07,9.41E+05,732.93,7.33E+06,
1,R1_I12.07,9,13281,3,211.91,193.81,17.907,1380.1,1.83E+07,1280.4,1.70E+07,496.25,6.59E+06,60.102,7.98E+05,482.16,6.40E+06,
1,R1_I12.07,10,11000,2,269.53,328.37,16.383,2334.3,2.57E+07,1527.6,1.68E+07,249.16,2.74E+06,53.303,5.86E+05,231.92,2.55E+06,
1,R1_I12.07,11,11740,2,314.5,171.28,18.478,1337.6,1.57E+07,1587.5,1.86E+07,252.3,2.96E+06,50.083,5.88E+05,199.2,2.34E+06,
1,R1_I12.07,12,16387,2,350.21,273.91,17.046,1308.2,2.14E+07,1588.7,2.60E+07,197.51,3.24E+06,41.561,6.81E+05,174.99,2.87E+06,
1,R1_I12.07,13,15639,1,170.9,297.14,19.799,1226,1.92E+07,958.4,1.50E+07,311.28,4.87E+06,272.58,4.26E+06,136.78,2.14E+06,
1,R1_I12.07,14,7452,4,242.11,291.61,18.339,1040.7,7.76E+06,1362.4,1.02E+07,295.93,2.21E+06,124.11,9.25E+05,344.31,2.57E+06,
1,R1_I12.07,15,11567,2,240.44,144.76,21.275,2016.7,2.33E+07,1284.6,1.49E+07,253.37,2.93E+06,54.478,6.30E+05,342.36,3.96E+06,
1,R1_I12.07,16,7789,1,252.22,191.41,19.252,1314,1.02E+07,1316.5,1.03E+07,342.2,2.67E+06,336.78,2.62E+06,233.01,1.81E+06,
1,R1_I12.07,18,13244,1,150.91,228.83,25.306,1220.3,1.62E+07,1156.4,1.53E+07,261.27,3.46E+06,220.38,2.92E+06,144.67,1.92E+06,
1,R1_I12.07,19,11016,2,182.54,365.53,27.629,2206.9,2.43E+07,1264.7,1.39E+07,213.64,2.35E+06,49.67,5.47E+05,214.64,2.36E+06,
1,R1_I12.07,20,11640,2,157.92,170.63,29.89,1629.1,1.90E+07,1247.6,1.45E+07,188.49,2.19E+06,42.323,4.93E+05,234.3,2.73E+06,
1,R1_I12.07,21,11077,3,192.53,236.85,27.966,927.66,1.03E+07,1013.6,1.12E+07,215.18,2.38E+06,51.942,5.75E+05,275.12,3.05E+06,
1,R1_I12.07,22,7631,2,233.39,375.77,28.46,2087.9,1.59E+07,1322.6,1.01E+07,259.14,1.98E+06,50.24,3.83E+05,227.23,1.73E+06,
1,R1_I12.07,23,16453,1,138.79,284.54,28.995,1044,1.72E+07,1264.3,2.08E+07,326.17,5.37E+06,246.93,4.06E+06,154.29,2.54E+06,
1,R1_I12.07,24,4915,3,200.22,332.64,25.713,970.57,4.77E+06,1199.8,5.90E+06,431.58,2.12E+06,72.329,3.56E+05,460.38,2.26E+06,
1,R1_I12.07,25,11077,2,266.01,133.67,31.031,1432,1.59E+07,1450.8,1.61E+07,212.53,2.35E+06,43.784,4.85E+05,232.42,2.57E+06,
1,R1_I12.07,26,10500,2,113.71,241.84,32.262,1862.3,1.96E+07,1211.2,1.27E+07,282.22,2.96E+06,45.038,4.73E+05,210.4,2.21E+06,
1,R1_I12.07,27,10893,3,229.3,314.68,30.307,546.8,5.96E+06,1264.1,1.38E+07,150.44,1.64E+06,38.886,4.24E+05,239.76,2.61E+06,
1,R1_I12.07,28,9599,2,131.18,327.25,32.373,1854.9,1.78E+07,1305.4,1.25E+07,235.25,2.26E+06,46.247,4.44E+05,212.16,2.04E+06,
1,R1_I12.07,29,18828,4,224.8,195.67,32.739,771.98,1.45E+07,1277.2,2.40E+07,160.13,3.01E+06,114.64,2.16E+06,239.83,4.52E+06,
1,R1_I12.07,30,6249,2,398.97,285.72,30.715,1354.4,8.46E+06,1405.9,8.79E+06,198.98,1.24E+06,70.248,4.39E+05,248.18,1.55E+06,
1,R1_I12.07,31,9575,2,377.6,344.79,34.354,1090.7,1.04E+07,1350.6,1.29E+07,209.34,2.00E+06,47.849,4.58E+05,192.2,1.84E+06,
1,R1_I12.07,32,13302,1,219.41,154.86,34.629,965.49,1.28E+07,1303.8,1.73E+07,203.99,2.71E+06,257.42,3.42E+06,152.62,2.03E+06,
1,R1_I12.07,34,10818,3,192.82,298.33,36.472,408.21,4.42E+06,850.45,9.20E+06,122.87,1.33E+06,53.774,5.82E+05,195.33,2.11E+06,
1,R1_I12.07,35,14223,1,179.92,210.52,39.78,511.39,7.27E+06,1004.3,1.43E+07,104.6,1.49E+06,129.22,1.84E+06,119.09,1.69E+06,
1,R1_I12.07,36,9874,3,170.12,259.93,40.666,451.44,4.46E+06,1018.3,1.01E+07,124.68,1.23E+06,47.884,4.73E+05,203.22,2.01E+06,
1,R1_I12.07,37,10745,3,166.81,347.42,40.917,795.06,8.54E+06,1238.4,1.33E+07,213.75,2.30E+06,45.785,4.92E+05,287.52,3.09E+06,
1,R1_I12.07,38,12590,4,140.09,211.22,43.287,563.05,7.09E+06,1099.6,1.38E+07,183,2.30E+06,85.998,1.08E+06,138.17,1.74E+06,
1,R1_I12.07,39,14369,3,204.3,336.96,42.926,428.49,6.16E+06,1172.7,1.69E+07,111.72,1.61E+06,36.681,5.27E+05,177.77,2.55E+06,
1,R1_I12.07,40,8074,2,334.65,136.95,44.591,854.96,6.90E+06,1466,1.18E+07,143.71,1.16E+06,35.646,2.88E+05,151.9,1.23E+06,
1,R1_I12.07,41,9842,2,415.21,228.96,47.544,905.1,8.91E+06,1397.1,1.38E+07,142.47,1.40E+06,48.541,4.78E+05,122.82,1.21E+06,
1,R1_I12.07,42,13015,3,134.97,266.56,45.029,534.34,6.95E+06,1196.3,1.56E+07,145.26,1.89E+06,47.297,6.16E+05,159.15,2.07E+06,
1,R1_I12.07,43,16566,2,237.95,388.71,46.62,708.23,1.17E+07,1248.6,2.07E+07,100.28,1.66E+06,34.167,5.66E+05,83.156,1.38E+06,
1,R1_I12.07,44,11164,3,183.95,163.73,46.172,447.76,5.00E+06,1245.4,1.39E+07,189.46,2.12E+06,39.729,4.44E+05,180.4,2.01E+06,
1,R1_I12.07,45,6826,2,387.52,178.08,49.334,913.33,6.23E+06,1355.4,9.25E+06,129.85,8.86E+05,42.372,2.89E+05,139.99,9.56E+05,
1,R1_I12.07,46,16073,3,211.23,201,49.629,349.72,5.62E+06,1184.1,1.90E+07,137.11,2.20E+06,36.631,5.89E+05,159.7,2.57E+06,
1,R1_I12.07,48,10062,2,253.46,128.34,51.151,471.74,4.75E+06,1184.3,1.19E+07,80.447,8.09E+05,27.639,2.78E+05,87.336,8.79E+05,
1,R1_I12.07,49,12639,2,120.7,289.59,54.559,494.56,6.25E+06,1248.7,1.58E+07,106.24,1.34E+06,38.192,4.83E+05,123.24,1.56E+06,
1,R1_I12.07,50,6435,2,426.9,260.19,54.931,828.98,5.33E+06,1364.8,8.78E+06,112.84,7.26E+05,49.562,3.19E+05,148.49,9.56E+05,
1,R1_I12.07,52,1242,4,167,291,50,301.92,,,,82.57,,64.058,,102.336,,
1,R1_I12.07,53,16290,4,177.99,235.2,56.417,229.57,3.74E+06,964.5,1.57E+07,61.567,1.00E+06,66.386,1.08E+06,91.832,1.50E+06,
