Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,R2_F10.08,1,26240,2,179.52,239.67,7.1502,1149.8,3.02E+07,1218.1,3.20E+07,638.88,1.68E+07,165.15,4.33E+06,620.15,1.63E+07,
1,R2_F10.08,2,13817,2,281.73,293.84,6.6897,1864.8,2.58E+07,1478.8,2.04E+07,623.97,8.62E+06,124.24,1.72E+06,334.66,4.62E+06,div
1,R2_F10.08,3,13738,4,254.36,205.8,8.1816,832.5,1.14E+07,1356.5,1.86E+07,685.08,9.41E+06,736.38,1.01E+07,1325.5,1.82E+07,
1,R2_F10.08,4,15926,4,216.89,284.03,10.242,1185.6,1.89E+07,1287.3,2.05E+07,1310,2.09E+07,636.59,1.01E+07,903.76,1.44E+07,
1,R2_F10.08,5,18435,2,310.84,203.35,11.154,1304.7,2.41E+07,1490.2,2.75E+07,483.35,8.91E+06,79.603,1.47E+06,382.72,7.06E+06,
1,R2_F10.08,6,6341,2,185.55,331.59,12.218,1917.9,1.22E+07,1373.9,8.71E+06,683.2,4.33E+06,95.263,6.04E+05,647.97,4.11E+06,
1,R2_F10.08,7,13285,2,346.45,267.38,14.314,1006.1,1.34E+07,1539.2,2.04E+07,486.44,6.46E+06,120.93,1.61E+06,504.86,6.71E+06,
1,R2_F10.08,8,5287,2,260.74,338.14,13.693,2152.3,1.14E+07,1382.6,7.31E+06,799.41,4.23E+06,123.31,6.52E+05,816.61,4.32E+06,
1,R2_F10.08,10,7741,3,205.51,237.02,15.057,1081.8,8.37E+06,1283.3,9.93E+06,1260.8,9.76E+06,420.05,3.25E+06,1672,1.29E+07,
1,R2_F10.08,11,15324,2,149.52,297.41,17.554,1366.4,2.09E+07,1339.9,2.05E+07,470.56,7.21E+06,197.67,3.03E+06,448.3,6.87E+06,
1,R2_F10.08,12,12853,1,257.35,269.42,16.535,1212.8,1.56E+07,1462,1.88E+07,1221.5,1.57E+07,1156.5,1.49E+07,409.42,5.26E+06,
1,R2_F10.08,13,9056,3,200.34,185.64,18.039,778.46,7.05E+06,1136.6,1.03E+07,994.71,9.01E+06,424.66,3.85E+06,1296.2,1.17E+07,
1,R2_F10.08,14,16472,2,271.87,162.66,18.596,1157.1,1.91E+07,1440.6,2.37E+07,513.3,8.46E+06,164.16,2.70E+06,469.09,7.73E+06,
1,R2_F10.08,15,12340,1,160.33,236.91,18.434,1235.3,1.52E+07,1253.1,1.55E+07,2353.5,2.90E+07,2039.2,2.52E+07,348.11,4.30E+06,
1,R2_F10.08,16,14270,1,220.96,312.18,20.769,1193.7,1.70E+07,1474.9,2.10E+07,1221.5,1.74E+07,2597.4,3.71E+07,437.74,6.25E+06,
1,R2_F10.08,17,7433,2,363.65,325.74,22.118,1670.9,1.24E+07,1405.1,1.04E+07,474.51,3.53E+06,64.147,4.77E+05,353.74,2.63E+06,
1,R2_F10.08,18,20296,4,226.28,237.63,24.244,584.48,1.19E+07,1303.8,2.65E+07,398.92,8.10E+06,333.22,6.76E+06,810.85,1.65E+07,
1,R2_F10.08,19,11490,2,228.15,372.16,24.312,1611.9,1.85E+07,1289.9,1.48E+07,424.7,4.88E+06,109.63,1.26E+06,389.9,4.48E+06,
1,R2_F10.08,20,8237,2,282.73,366.02,23.81,1292.7,1.06E+07,1790.5,1.47E+07,438.99,3.62E+06,55.808,4.60E+05,338.82,2.79E+06,
1,R2_F10.08,21,6677,3,143.65,193.18,24.994,1016.5,6.79E+06,1279.6,8.54E+06,543.94,3.63E+06,118.4,7.91E+05,735.59,4.91E+06,
1,R2_F10.08,22,13471,1,165.26,276.86,26.569,845.27,1.14E+07,1203.8,1.62E+07,1378.8,1.86E+07,1719.9,2.32E+07,311.95,4.20E+06,
1,R2_F10.08,23,9559,2,157.85,361.55,27.268,1192.2,1.14E+07,1469.3,1.40E+07,408.48,3.90E+06,69.65,6.66E+05,431.9,4.13E+06,
1,R2_F10.08,24,13793,2,371.56,186.77,29.941,1201.1,1.66E+07,1377.6,1.90E+07,325.54,4.49E+06,246.13,3.39E+06,274.11,3.78E+06,
1,R2_F10.08,25,12213,1,173.27,328.64,27.725,970.54,1.19E+07,1196.6,1.46E+07,918.31,1.12E+07,1851.1,2.26E+07,399.07,4.87E+06,
1,R2_F10.08,26,13759,2,248.97,128.9,30.434,905.79,1.25E+07,1360.6,1.87E+07,316.47,4.35E+06,65.045,8.95E+05,279.75,3.85E+06,
1,R2_F10.08,27,11881,2,198.12,136.42,33.277,500.09,5.94E+06,1441.8,1.71E+07,333.65,3.96E+06,313.07,3.72E+06,538.36,6.40E+06,
1,R2_F10.08,28,13183,4,153.15,236.04,30.699,699.39,9.22E+06,1123,1.48E+07,474.24,6.25E+06,1028,1.36E+07,751.56,9.91E+06,
1,R2_F10.08,29,12078,2,108.14,241.2,32.092,713.94,8.62E+06,1378.4,1.66E+07,318.18,3.84E+06,80.43,9.71E+05,469.3,5.67E+06,
1,R2_F10.08,30,19137,1,188.21,171.53,33.521,455.87,8.72E+06,1087.4,2.08E+07,321.36,6.15E+06,828.71,1.59E+07,493.84,9.45E+06,
1,R2_F10.08,31,5514,4,193.44,212.16,32.645,369.1,2.04E+06,1234,6.80E+06,434.98,2.40E+06,107.44,5.92E+05,679.62,3.75E+06,
,R2_F10.08,32,13856,3,221.7133333,323.39,34.33566667,574.0566667,,1424.233333,,781.6133333,,160.7733333,,572.6866667,,
1,R2_F10.08,33,18034,4,135.06,313.27,36.717,672.6,1.21E+07,1349,2.43E+07,529.59,9.55E+06,700.61,1.26E+07,448.48,8.09E+06,
1,R2_F10.08,34,20600,3,205.21,257.55,36.8,328.18,6.76E+06,1278.7,2.63E+07,380.22,7.83E+06,104.17,2.15E+06,386.5,7.96E+06,
1,R2_F10.08,36,13440,1,199.61,365.98,39.001,673.28,9.05E+06,1364.2,1.83E+07,529.29,7.11E+06,930.27,1.25E+07,339.71,4.57E+06,
1,R2_F10.08,38,5953,2,222.61,402.45,38.193,1345,8.01E+06,1553.1,9.25E+06,335.84,2.00E+06,59.336,3.53E+05,359.67,2.14E+06,
1,R2_F10.08,39,7135,3,165.73,284.86,37.461,499.84,3.57E+06,1196.1,8.53E+06,594.38,4.24E+06,301.52,2.15E+06,794.84,5.67E+06,
1,R2_F10.08,40,16386,2,417.09,214.09,46.067,890.76,1.46E+07,1515.3,2.48E+07,214.84,3.52E+06,58.202,9.54E+05,186.57,3.06E+06,
1,R2_F10.08,41,9884,2,419.66,286.75,42.488,847.53,8.38E+06,1471.8,1.45E+07,311.82,3.08E+06,83.798,8.28E+05,273.72,2.71E+06,
1,R2_F10.08,42,10685,2,139.06,172.94,43.831,385.98,4.12E+06,1182.2,1.26E+07,225.77,2.41E+06,74.31,7.94E+05,313.16,3.35E+06,
1,R2_F10.08,43,16881,2,295,398.02,46.709,886.85,1.50E+07,1419.2,2.40E+07,281.19,4.75E+06,45.389,7.66E+05,239.98,4.05E+06,
1,R2_F10.08,44,14071,1,133.49,262.94,45.344,419.23,5.90E+06,1210.6,1.70E+07,212.82,2.99E+06,604.47,8.51E+06,253.16,3.56E+06,
1,R2_F10.08,45,14331,2,407.14,341.9,47.941,1067.8,1.53E+07,1542.2,2.21E+07,294.31,4.22E+06,46.402,6.65E+05,204.41,2.93E+06,
1,R2_F10.08,46,5492,4,177.57,353.3,45.52,780.53,4.29E+06,1419.6,7.80E+06,635.15,3.49E+06,478.59,2.63E+06,297.34,1.63E+06,div
1,R2_F10.08,47,18026,2,340.24,146.34,49.123,541.02,9.75E+06,1284.6,2.32E+07,168.39,3.04E+06,54.748,9.87E+05,144.54,2.61E+06,
1,R2_F10.08,48,21447,3,169.15,217.53,48.251,239.41,5.13E+06,1173.9,2.52E+07,375.06,8.04E+06,73.877,1.58E+06,332.45,7.13E+06,
1,R2_F10.08,49,17067,2,183.23,138.75,50.003,417.61,7.13E+06,1144.7,1.95E+07,166.05,2.83E+06,72.59,1.24E+06,157.16,2.68E+06,
1,R2_F10.08,50,11059,2,117.4,218.14,49.475,320.19,3.54E+06,1100.2,1.22E+07,238.02,2.63E+06,71.888,7.95E+05,193.77,2.14E+06,
1,R2_F10.08,51,8663,2,120.61,302,49.511,534.86,4.63E+06,1259.2,1.09E+07,236.26,2.05E+06,111.03,9.62E+05,247.9,2.15E+06,
1,R2_F10.08,52,5102,4,154.39,309.32,49.471,580.35,2.96E+06,1236,6.31E+06,474.71,2.42E+06,340.94,1.74E+06,246.07,1.26E+06,div
1,R2_F10.08,53,8352,2,150.17,366.86,51.235,473.81,3.96E+06,1150.6,9.61E+06,161.96,1.35E+06,61.348,5.12E+05,212.09,1.77E+06,
1,R2_F10.08,54,16242,2,231.26,394.21,54.921,547.8,8.90E+06,1263.6,2.05E+07,203.18,3.30E+06,48.166,7.82E+05,170.62,2.77E+06,
1,R2_F10.08,55,19548,2,279.84,111,56.86,415.57,8.12E+06,1131.5,2.21E+07,135.64,2.65E+06,34.822,6.81E+05,134.37,2.63E+06,
1,R2_F10.08,56,7254,2,361.61,372.86,57.626,564.26,4.09E+06,1182.4,8.58E+06,191.71,1.39E+06,35.604,2.58E+05,72.71,5.27E+05,
1,R2_F10.08,57,13351,2,115.54,253.72,60.927,226.79,3.03E+06,1035.2,1.38E+07,116.48,1.56E+06,116.05,1.55E+06,150.53,2.01E+06,
1,R2_F10.08,58,15876,2,421.3,224.31,62.189,487.48,7.74E+06,1129,1.79E+07,146.1,2.32E+06,41.711,6.62E+05,122.66,1.95E+06,
1,R2_F10.08,60,16745,2,279.75,373.5,65.911,408.02,6.83E+06,1544.8,2.59E+07,128.42,2.15E+06,42.611,7.14E+05,118.54,1.98E+06,
1,R2_F10.08,61,14779,2,150.11,192.58,65.57,172.91,2.56E+06,1116.8,1.65E+07,120.99,1.79E+06,43.892,6.49E+05,139.93,2.07E+06,
1,R2_F10.08,62,24338,2,179.67,360.32,66.072,194.59,4.74E+06,1207.6,2.94E+07,93.692,2.28E+06,40.822,9.94E+05,102.61,2.50E+06,
1,R2_F10.08,63,16501,2,194.38,145.86,65.471,188.92,3.12E+06,1061.6,1.75E+07,100.32,1.66E+06,107.53,1.77E+06,135,2.23E+06,
1,R2_F10.08,64,18654,2,138.1,274,70.779,140.76,2.63E+06,1162.7,2.17E+07,75.807,1.41E+06,37.255,6.95E+05,96.365,1.80E+06,
1,R2_F10.08,65,6470,2,400.34,314.51,71.374,623.94,4.04E+06,1345.6,8.71E+06,210.04,1.36E+06,39.431,2.55E+05,83.452,5.40E+05,
1,R2_F10.08,66,21923,2,394.43,256.9,74.967,359.71,7.89E+06,1540.2,3.38E+07,105.13,2.30E+06,30.204,6.62E+05,95.992,2.10E+06,
1,R2_F10.08,67,20527,2,351.04,200.18,76.797,287.01,5.89E+06,1466.8,3.01E+07,83.243,1.71E+06,27.643,5.67E+05,75.326,1.55E+06,
1,R2_F10.08,68,22681,2,300.41,158.44,79.201,141.7,3.21E+06,1446.8,3.28E+07,73.6,1.67E+06,21.978,4.98E+05,48.561,1.10E+06,
1,R2_F10.08,69,9405,2,283.19,341.98,79.082,275.88,2.59E+06,1520.2,1.43E+07,109.39,1.03E+06,61.718,5.80E+05,146.68,1.38E+06,
1,R2_F10.08,70,19554,2,169.51,211.42,79.228,99.1,1.94E+06,1184.9,2.32E+07,56.23,1.10E+06,51.523,1.01E+06,69.3,1.36E+06,
1,R2_F10.08,71,11362,2,210.01,304.15,83.867,145.17,1.65E+06,1271.7,1.44E+07,74.093,8.42E+05,46.072,5.23E+05,108.09,1.23E+06,
1,R2_F10.08,72,20182,2,335.22,304.22,84.596,318.09,6.42E+06,1668,3.37E+07,107.21,2.16E+06,43.52,8.78E+05,136.71,2.76E+06,
1,R2_F10.08,73,11869,2,226.96,206.34,86.419,139.99,1.66E+06,1213.7,1.44E+07,79.602,9.45E+05,57.613,6.84E+05,109.4,1.30E+06,
1,R2_F10.08,74,11324,2,278.41,206.2,87.509,170.04,1.93E+06,1522.2,1.72E+07,78.006,8.83E+05,140.07,1.59E+06,118.3,1.34E+06,
1,R2_F10.08,75,12562,2,253.6,288.93,87.797,150.48,1.89E+06,1470.2,1.85E+07,75.709,9.51E+05,44.342,5.57E+05,99.477,1.25E+06,
1,R2_F10.08,76,13548,2,291.57,264.4,94.293,169.19,2.29E+06,1734.9,2.35E+07,71.863,9.74E+05,19.482,2.64E+05,44.171,5.98E+05,
