Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,F4_I14.01,1,18668,2,302.24,265.2,7.6197,1020.6,1.91E+07,1993,3.72E+07,136.13,2.54E+06,57.348,1.07E+06,514.43,9.60E+06,
1,F4_I14.01,2,15428,2,232.79,296.27,6.4738,1021.4,1.58E+07,1821.7,2.81E+07,186.24,2.87E+06,203.24,3.14E+06,609.66,9.41E+06,
1,F4_I14.01,3,8968,2,170.31,253.87,8.436,782.41,7.02E+06,1563.6,1.40E+07,219.93,1.97E+06,77.738,6.97E+05,342.88,3.08E+06,
1,F4_I14.01,4,3570,2,272.16,177.98,11.482,2330,8.32E+06,1891,6.75E+06,356.62,1.27E+06,335.08,1.20E+06,485.93,1.73E+06,div
1,F4_I14.01,5,9760,1,186.8,294.67,15.008,917.34,8.95E+06,1542.2,1.51E+07,234.51,2.29E+06,1529.3,1.49E+07,146.94,1.43E+06,
1,F4_I14.01,6,12732,1,201.88,246.43,16.729,737.62,9.39E+06,1762.2,2.24E+07,154.06,1.96E+06,1499.9,1.91E+07,278.29,3.54E+06,
1,F4_I14.01,7,17222,2,323.29,339.47,16.42,1039.2,1.79E+07,2016,3.47E+07,132.11,2.28E+06,41.197,7.10E+05,442.91,7.63E+06,
1,F4_I14.01,8,6817,2,214.62,153.66,17.69,1026.9,7.00E+06,1659.7,1.13E+07,241.84,1.65E+06,77.375,5.27E+05,464.17,3.16E+06,
1,F4_I14.01,9,8074,2,246.75,377.76,19.695,1539.3,1.24E+07,1909.9,1.54E+07,145.9,1.18E+06,35.985,2.91E+05,231.21,1.87E+06,div
1,F4_I14.01,10,15320,1,198.89,191.05,23.45,777.22,1.19E+07,1772.6,2.72E+07,157.56,2.41E+06,1652,2.53E+07,89.684,1.37E+06,
1,F4_I14.01,11,10768,1,146.03,280.71,22.391,755.65,8.14E+06,1619.7,1.74E+07,194.44,2.09E+06,1562.4,1.68E+07,106.5,1.15E+06,
1,F4_I14.01,12,10547,1,215.96,325.91,22.142,751.73,7.93E+06,1830.6,1.93E+07,177.13,1.87E+06,1032.7,1.09E+07,112.52,1.19E+06,
1,F4_I14.01,13,3120,2,348.19,155.25,21.146,2725.4,8.50E+06,2035.2,6.35E+06,299.24,9.34E+05,208.7,6.51E+05,334.01,1.04E+06,
1,F4_I14.01,14,7132,2,190.99,368.41,23.718,863.51,6.16E+06,1688.5,1.20E+07,182.08,1.30E+06,195.61,1.40E+06,601.38,4.29E+06,
1,F4_I14.01,15,11506,1,162.22,208.12,24.299,616.21,7.09E+06,1628.3,1.87E+07,176.4,2.03E+06,1045,1.20E+07,102.61,1.18E+06,
1,F4_I14.01,16,12181,2,136.62,323.18,26.262,811.94,9.89E+06,1637,1.99E+07,164.22,2.00E+06,118.35,1.44E+06,426.73,5.20E+06,
1,F4_I14.01,17,3061,2,246.07,123.93,24.999,2350.7,7.20E+06,1813.7,5.55E+06,291.66,8.93E+05,56.247,1.72E+05,165.45,5.06E+05,div
1,F4_I14.01,18,10323,2,129.09,206.05,27.983,557.26,5.75E+06,1653.1,1.71E+07,171.9,1.77E+06,119.52,1.23E+06,417.78,4.31E+06,
1,F4_I14.01,19,7671,1,175.32,249.56,26.216,655.29,5.03E+06,1481.2,1.14E+07,157.96,1.21E+06,1126.7,8.64E+06,169.01,1.30E+06,
1,F4_I14.01,20,11649,1,201.71,293.23,27.815,593.8,6.92E+06,1642.7,1.91E+07,159.3,1.86E+06,1020.1,1.19E+07,85.355,9.94E+05,
1,F4_I14.01,21,8585,1,175.58,345.27,31.069,580.02,4.98E+06,1772.2,1.52E+07,140.63,1.21E+06,995.27,8.54E+06,146.69,1.26E+06,
1,F4_I14.01,22,8128,1,144.61,240.54,32.079,565.22,4.59E+06,1538,1.25E+07,167.21,1.36E+06,948.14,7.71E+06,90.857,7.38E+05,
1,F4_I14.01,23,10904,2,209.87,127.35,35.847,519.94,5.67E+06,1745.1,1.90E+07,130.18,1.42E+06,112.81,1.23E+06,369.54,4.03E+06,
