Embryo_ID,Area,Mean,Min,Max,Median,Slice,Frame,MinThr,MaxThr
122717Spry_BJ7_mov,0,NaN,65535,38,NaN,1,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,28,NaN,2,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,37,NaN,3,1,100,65535
122717Spry_BJ7_mov,0.23,127.667,119,132,132,4,1,100,65535
122717Spry_BJ7_mov,10.034,126.672,100,213,122,5,1,100,65535
122717Spry_BJ7_mov,55.147,136.199,100,282,124,6,1,100,65535
122717Spry_BJ7_mov,185.203,162.54,100,414,146,7,1,100,65535
122717Spry_BJ7_mov,264.554,179.119,100,538,162,8,1,100,65535
122717Spry_BJ7_mov,288.911,192.213,100,540,172,9,1,100,65535
122717Spry_BJ7_mov,279.107,236.148,100,1035,176,10,1,100,65535
122717Spry_BJ7_mov,312.961,310.949,100,1558,184,11,1,100,65535
122717Spry_BJ7_mov,403.571,312.002,100,1459,190,12,1,100,65535
122717Spry_BJ7_mov,488.513,270.843,100,1210,173,13,1,100,65535
122717Spry_BJ7_mov,503.526,225.165,100,1277,167,14,1,100,65535
122717Spry_BJ7_mov,451.212,182.601,100,614,156,15,1,100,65535
122717Spry_BJ7_mov,372.704,169.675,100,540,150,16,1,100,65535
122717Spry_BJ7_mov,369.027,181.387,100,943,143,17,1,100,65535
122717Spry_BJ7_mov,333.948,205.995,100,722,161,18,1,100,65535
122717Spry_BJ7_mov,315.565,212.343,100,945,164,19,1,100,65535
122717Spry_BJ7_mov,308.212,200.43,100,790,171,20,1,100,65535
122717Spry_BJ7_mov,309.591,181.835,100,590,161,21,1,100,65535
122717Spry_BJ7_mov,311.276,160.282,100,402,148,22,1,100,65535
122717Spry_BJ7_mov,227.1,149.558,100,414,139,23,1,100,65535
122717Spry_BJ7_mov,130.668,151.769,100,353,139,24,1,100,65535
122717Spry_BJ7_mov,79.581,138.923,100,288,128,25,1,100,65535
122717Spry_BJ7_mov,73.836,129.476,100,272,122,26,1,100,65535
122717Spry_BJ7_mov,77.972,133.226,100,277,125,27,1,100,65535
122717Spry_BJ7_mov,87.546,130.016,100,275,122,28,1,100,65535
122717Spry_BJ7_mov,91.299,131.257,100,288,123,29,1,100,65535
122717Spry_BJ7_mov,91.606,133.737,100,289,126,30,1,100,65535
122717Spry_BJ7_mov,51.701,129.369,100,253,124,31,1,100,65535
122717Spry_BJ7_mov,35.233,124.691,100,302,118,32,1,100,65535
122717Spry_BJ7_mov,17.693,116.654,100,210,111,33,1,100,65535
122717Spry_BJ7_mov,5.515,115.486,100,153,112,34,1,100,65535
122717Spry_BJ7_mov,0.919,117.25,101,163,117,35,1,100,65535
122717Spry_BJ7_mov,0.153,138,137,139,139,36,1,100,65535
122717Spry_BJ7_mov,0.077,114,114,114,114,37,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,85,NaN,38,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,72,NaN,39,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,65,NaN,40,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,67,NaN,41,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,80,NaN,42,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,64,NaN,43,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,71,NaN,44,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,56,NaN,45,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,89,NaN,46,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,64,NaN,47,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,83,NaN,48,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,82,NaN,49,1,100,65535
122717Spry_BJ7_mov,0,NaN,65535,48,NaN,1,2,100,65535
122717Spry_BJ7_mov,0,NaN,65535,59,NaN,2,2,100,65535
122717Spry_BJ7_mov,0.689,116.889,105,128,115,3,2,100,65535
122717Spry_BJ7_mov,20.604,127.929,100,221,120,4,2,100,65535
122717Spry_BJ7_mov,94.287,148.352,100,449,132,5,2,100,65535
122717Spry_BJ7_mov,209.024,178.027,100,533,162,6,2,100,65535
122717Spry_BJ7_mov,278.494,208.947,100,597,187,7,2,100,65535
122717Spry_BJ7_mov,363.513,217.28,100,737,190,8,2,100,65535
122717Spry_BJ7_mov,440.03,269.719,100,1496,204,9,2,100,65535
122717Spry_BJ7_mov,511.721,293.144,100,1450,188,10,2,100,65535
122717Spry_BJ7_mov,543.584,295.426,100,1596,177,11,2,100,65535
122717Spry_BJ7_mov,523.287,282.249,100,1287,175,12,2,100,65535
122717Spry_BJ7_mov,488.59,241.375,100,1146,178,13,2,100,65535
122717Spry_BJ7_mov,455.042,184.517,100,637,162,14,2,100,65535
122717Spry_BJ7_mov,382.967,165.494,100,519,148,15,2,100,65535
122717Spry_BJ7_mov,364.662,184.996,100,651,150,16,2,100,65535
122717Spry_BJ7_mov,326.671,223.975,100,809,169,17,2,100,65535
122717Spry_BJ7_mov,347.275,234.883,100,896,187,18,2,100,65535
122717Spry_BJ7_mov,394.686,230.535,100,895,178,19,2,100,65535
122717Spry_BJ7_mov,390.55,218.743,100,781,181,20,2,100,65535
122717Spry_BJ7_mov,356.16,205.361,100,609,182,21,2,100,65535
122717Spry_BJ7_mov,292.281,180.179,100,513,158,22,2,100,65535
122717Spry_BJ7_mov,242.189,154.911,100,399,141,23,2,100,65535
122717Spry_BJ7_mov,193.628,141.022,100,349,132,24,2,100,65535
122717Spry_BJ7_mov,165.365,138.982,100,298,129,25,2,100,65535
122717Spry_BJ7_mov,151.119,139.91,100,286,132,26,2,100,65535
122717Spry_BJ7_mov,148.974,146.531,100,326,137,27,2,100,65535
122717Spry_BJ7_mov,142.004,146.943,100,413,133,28,2,100,65535
122717Spry_BJ7_mov,122.396,142.885,100,340,134,29,2,100,65535
122717Spry_BJ7_mov,92.908,142.561,100,349,130,30,2,100,65535
122717Spry_BJ7_mov,59.59,135.203,100,248,128,31,2,100,65535
122717Spry_BJ7_mov,45.114,129.598,100,244,123,32,2,100,65535
122717Spry_BJ7_mov,25.582,127.859,100,233,125,33,2,100,65535
122717Spry_BJ7_mov,7.43,126.835,100,200,118,34,2,100,65535
122717Spry_BJ7_mov,4.289,118.982,100,194,117,35,2,100,65535
122717Spry_BJ7_mov,0.23,112.333,111,115,111,36,2,100,65535
122717Spry_BJ7_mov,0.153,103,103,103,103,37,2,100,65535
122717Spry_BJ7_mov,0,NaN,65535,69,NaN,38,2,100,65535
122717Spry_BJ7_mov,0.153,107,107,107,107,39,2,100,65535
122717Spry_BJ7_mov,0,NaN,65535,60,NaN,40,2,100,65535
