Embryo_ID,Area,Mean,Min,Max,Median,Slice,Frame,MinThr,MaxThr
121216Spry_Y9_mov,0,NaN,65535,11,NaN,1,1,40,65535
121216Spry_Y9_mov,0,NaN,65535,11,NaN,2,1,40,65535
121216Spry_Y9_mov,0,NaN,65535,11,NaN,3,1,40,65535
121216Spry_Y9_mov,0,NaN,65535,11,NaN,4,1,40,65535
121216Spry_Y9_mov,0,NaN,65535,11,NaN,5,1,40,65535
121216Spry_Y9_mov,0,NaN,65535,12,NaN,6,1,40,65535
121216Spry_Y9_mov,0,NaN,65535,11,NaN,7,1,40,65535
121216Spry_Y9_mov,0,NaN,65535,12,NaN,8,1,40,65535
121216Spry_Y9_mov,0.996,49.462,43,64,47,9,1,40,65535
121216Spry_Y9_mov,20.68,60.396,40,154,52,10,1,40,65535
121216Spry_Y9_mov,79.121,65.461,40,194,59,11,1,40,65535
121216Spry_Y9_mov,118.031,65.746,40,193,59,12,1,40,65535
121216Spry_Y9_mov,121.401,62.783,40,147,56,13,1,40,65535
121216Spry_Y9_mov,168.352,65.398,40,185,59,14,1,40,65535
121216Spry_Y9_mov,200.752,74.583,40,245,66,15,1,40,65535
121216Spry_Y9_mov,207.951,71.378,40,227,64,16,1,40,65535
121216Spry_Y9_mov,180.301,68.777,40,212,60,17,1,40,65535
121216Spry_Y9_mov,171.569,69.254,40,224,61,18,1,40,65535
121216Spry_Y9_mov,143.919,83.004,40,336,65,19,1,40,65535
121216Spry_Y9_mov,165.672,89.964,40,319,69,20,1,40,65535
121216Spry_Y9_mov,190.718,87.894,40,361,74,21,1,40,65535
121216Spry_Y9_mov,196.615,85.533,40,329,71,22,1,40,65535
121216Spry_Y9_mov,191.177,80.651,40,417,65,23,1,40,65535
121216Spry_Y9_mov,159.085,69.108,40,262,57,24,1,40,65535
121216Spry_Y9_mov,117.111,57.893,40,170,53,25,1,40,65535
121216Spry_Y9_mov,112.133,61.947,40,154,56,26,1,40,65535
121216Spry_Y9_mov,105.622,66.135,40,171,59,27,1,40,65535
121216Spry_Y9_mov,106.465,67.057,40,172,60,28,1,40,65535
121216Spry_Y9_mov,93.75,68.074,40,185,60,29,1,40,65535
121216Spry_Y9_mov,72.917,63.212,40,188,57,30,1,40,65535
121216Spry_Y9_mov,42.203,55.503,40,117,52,31,1,40,65535
121216Spry_Y9_mov,28.952,54.331,40,129,50,32,1,40,65535
121216Spry_Y9_mov,27.574,55.592,40,119,52,33,1,40,65535
121216Spry_Y9_mov,33.012,53.095,40,107,50,34,1,40,65535
121216Spry_Y9_mov,29.871,54.31,40,163,51,35,1,40,65535
121216Spry_Y9_mov,34.161,54.857,40,125,53,36,1,40,65535
121216Spry_Y9_mov,28.033,54.913,40,129,52,37,1,40,65535
121216Spry_Y9_mov,18.689,55.23,40,131,53,38,1,40,65535
121216Spry_Y9_mov,15.242,54.392,40,96,52,39,1,40,65535
121216Spry_Y9_mov,14.783,56.767,40,103,54,40,1,40,65535
121216Spry_Y9_mov,8.042,52.848,40,88,51,41,1,40,65535
121216Spry_Y9_mov,7.813,54.275,40,103,48,42,1,40,65535
121216Spry_Y9_mov,4.825,51.016,40,70,50,43,1,40,65535
121216Spry_Y9_mov,2.834,52.162,41,91,47,44,1,40,65535
121216Spry_Y9_mov,0.536,55.143,47,73,51,45,1,40,65535
121216Spry_Y9_mov,0.23,45.667,43,47,47,46,1,40,65535
121216Spry_Y9_mov,0,NaN,65535,30,NaN,47,1,40,65535
121216Spry_Y9_mov,0,NaN,65535,37,NaN,48,1,40,65535
121216Spry_Y9_mov,0,NaN,65535,36,NaN,49,1,40,65535
121216Spry_Y9_mov,0,NaN,65535,11,NaN,1,2,40,65535
121216Spry_Y9_mov,0,NaN,65535,11,NaN,2,2,40,65535
121216Spry_Y9_mov,0,NaN,65535,11,NaN,3,2,40,65535
121216Spry_Y9_mov,0,NaN,65535,11,NaN,4,2,40,65535
121216Spry_Y9_mov,0,NaN,65535,11,NaN,5,2,40,65535
121216Spry_Y9_mov,0,NaN,65535,35,NaN,6,2,40,65535
121216Spry_Y9_mov,3.906,50.902,40,128,48,7,2,40,65535
121216Spry_Y9_mov,44.96,64.521,40,181,55,8,2,40,65535
121216Spry_Y9_mov,94.363,63.676,40,182,57,9,2,40,65535
121216Spry_Y9_mov,116.499,62.386,40,180,56,10,2,40,65535
121216Spry_Y9_mov,117.111,61.232,40,133,56,11,2,40,65535
121216Spry_Y9_mov,169.501,66.662,40,267,59,12,2,40,65535
121216Spry_Y9_mov,189.416,71.03,40,238,63,13,2,40,65535
121216Spry_Y9_mov,208.87,71.813,40,203,64,14,2,40,65535
121216Spry_Y9_mov,184.973,66.52,40,238,59,15,2,40,65535
121216Spry_Y9_mov,163.833,61.675,40,184,56,16,2,40,65535
121216Spry_Y9_mov,143.919,75.366,40,278,61,17,2,40,65535
121216Spry_Y9_mov,176.242,87.352,40,344,69,18,2,40,65535
121216Spry_Y9_mov,207.645,82.256,40,353,65,19,2,40,65535
121216Spry_Y9_mov,205.347,83.143,40,287,67,20,2,40,65535
121216Spry_Y9_mov,185.28,79.673,40,261,67,21,2,40,65535
121216Spry_Y9_mov,166.821,71.406,40,267,60,22,2,40,65535
121216Spry_Y9_mov,138.404,63.188,40,190,57,23,2,40,65535
121216Spry_Y9_mov,129.137,63.482,40,168,57,24,2,40,65535
121216Spry_Y9_mov,120.865,65.629,40,183,58,25,2,40,65535
