Embryo_ID,Area,Mean,Min,Max,Median,Slice,Frame,MinThr,MaxThr
122717Spry_BI2_mov,2.681,121.286,100,173,117,1,1,100,65535
122717Spry_BI2_mov,16.314,130.634,100,215,123,2,1,100,65535
122717Spry_BI2_mov,35.769,140.809,100,287,129,3,1,100,65535
122717Spry_BI2_mov,46.799,137.162,100,309,129,4,1,100,65535
122717Spry_BI2_mov,97.504,156.323,100,376,138,5,1,100,65535
122717Spry_BI2_mov,136.643,175.709,100,469,157,6,1,100,65535
122717Spry_BI2_mov,150.276,169.297,100,453,150,7,1,100,65535
122717Spry_BI2_mov,160.157,151.988,100,438,136,8,1,100,65535
122717Spry_BI2_mov,177.773,147.159,100,375,136,9,1,100,65535
122717Spry_BI2_mov,215.074,156.273,100,457,143,10,1,100,65535
122717Spry_BI2_mov,242.189,185.249,100,1102,152,11,1,100,65535
122717Spry_BI2_mov,244.027,215.316,100,893,168,12,1,100,65535
122717Spry_BI2_mov,233.151,214.085,100,921,161,13,1,100,65535
122717Spry_BI2_mov,201.977,213.439,100,804,158,14,1,100,65535
122717Spry_BI2_mov,166.514,215.895,100,845,156,15,1,100,65535
122717Spry_BI2_mov,169.195,216.148,100,736,167,16,1,100,65535
122717Spry_BI2_mov,191.867,198.081,100,555,168,17,1,100,65535
122717Spry_BI2_mov,215.917,186.961,100,640,156,18,1,100,65535
122717Spry_BI2_mov,225.032,179.199,100,628,152,19,1,100,65535
122717Spry_BI2_mov,198.147,159.848,100,450,141,20,1,100,65535
122717Spry_BI2_mov,148.208,139.543,100,368,128,21,1,100,65535
122717Spry_BI2_mov,112.822,132.293,100,254,124,22,1,100,65535
122717Spry_BI2_mov,80.5,131.83,100,272,125,23,1,100,65535
122717Spry_BI2_mov,69.93,130.463,100,309,122,24,1,100,65535
122717Spry_BI2_mov,56.296,126.973,100,243,122,25,1,100,65535
122717Spry_BI2_mov,57.369,132.04,100,258,122,26,1,100,65535
122717Spry_BI2_mov,58.824,133.839,100,273,127,27,1,100,65535
122717Spry_BI2_mov,51.394,132.537,100,320,127,28,1,100,65535
122717Spry_BI2_mov,45.114,132.604,100,248,125,29,1,100,65535
122717Spry_BI2_mov,33.088,130.493,100,266,121,30,1,100,65535
122717Spry_BI2_mov,13.863,119.691,100,205,112,31,1,100,65535
122717Spry_BI2_mov,3.983,117.635,100,174,112,32,1,100,65535
122717Spry_BI2_mov,1.379,106.611,101,122,106,33,1,100,65535
122717Spry_BI2_mov,0.306,104.75,100,111,104,34,1,100,65535
122717Spry_BI2_mov,0,NaN,65535,96,NaN,35,1,100,65535
122717Spry_BI2_mov,0,NaN,65535,88,NaN,36,1,100,65535
122717Spry_BI2_mov,0,NaN,65535,76,NaN,37,1,100,65535
122717Spry_BI2_mov,0,NaN,65535,59,NaN,38,1,100,65535
122717Spry_BI2_mov,0,NaN,65535,62,NaN,39,1,100,65535
122717Spry_BI2_mov,0,NaN,65535,39,NaN,40,1,100,65535
122717Spry_BI2_mov,0,NaN,65535,43,NaN,41,1,100,65535
122717Spry_BI2_mov,0,NaN,65535,21,NaN,42,1,100,65535
122717Spry_BI2_mov,0,NaN,65535,27,NaN,43,1,100,65535
122717Spry_BI2_mov,0,NaN,65535,46,NaN,44,1,100,65535
122717Spry_BI2_mov,0,NaN,65535,49,NaN,45,1,100,65535
