Embryo_ID,Area,Mean,Min,Max,Median,Slice,Frame,MinThr,MaxThr
122717Spry_BJ1_mov,347.964,233.801,100,763,195,1,1,100,65535
122717Spry_BJ1_mov,468.216,246.977,100,846,219,2,1,100,65535
122717Spry_BJ1_mov,571.924,265.502,100,870,240,3,1,100,65535
122717Spry_BJ1_mov,671.035,277.797,100,1001,228,4,1,100,65535
122717Spry_BJ1_mov,747.859,283.208,100,1097,241,5,1,100,65535
122717Spry_BJ1_mov,826.061,272.793,100,1058,239,6,1,100,65535
122717Spry_BJ1_mov,879.217,263.574,100,901,231,7,1,100,65535
122717Spry_BJ1_mov,813.423,265.295,100,870,230,8,1,100,65535
122717Spry_BJ1_mov,761.263,252.955,100,823,222,9,1,100,65535
122717Spry_BJ1_mov,734.838,243.267,100,962,206,10,1,100,65535
122717Spry_BJ1_mov,664.065,225.909,100,966,187,11,1,100,65535
122717Spry_BJ1_mov,561.047,209.272,100,1069,170,12,1,100,65535
122717Spry_BJ1_mov,498.624,200.396,100,1390,156,13,1,100,65535
122717Spry_BJ1_mov,457.569,197.791,100,1070,158,14,1,100,65535
122717Spry_BJ1_mov,425.553,198.894,100,702,164,15,1,100,65535
122717Spry_BJ1_mov,413.605,193.153,100,642,170,16,1,100,65535
122717Spry_BJ1_mov,374.159,188.829,100,592,172,17,1,100,65535
122717Spry_BJ1_mov,311.429,179.799,100,529,168,18,1,100,65535
122717Spry_BJ1_mov,223.423,161.892,100,382,151,19,1,100,65535
122717Spry_BJ1_mov,155.102,151.373,100,353,137,20,1,100,65535
122717Spry_BJ1_mov,107.078,142.196,100,334,127,21,1,100,65535
122717Spry_BJ1_mov,65.564,132.525,100,256,125,22,1,100,65535
122717Spry_BJ1_mov,42.969,126.004,100,234,119,23,1,100,65535
122717Spry_BJ1_mov,37.99,127.153,100,210,120,24,1,100,65535
122717Spry_BJ1_mov,38.22,131.421,100,287,124,25,1,100,65535
122717Spry_BJ1_mov,46.645,140.672,100,320,132,26,1,100,65535
122717Spry_BJ1_mov,39.599,140.255,100,295,128,27,1,100,65535
122717Spry_BJ1_mov,44.577,145.823,100,294,137,28,1,100,65535
122717Spry_BJ1_mov,43.046,137.365,100,301,127,29,1,100,65535
122717Spry_BJ1_mov,32.705,142.265,100,281,135,30,1,100,65535
122717Spry_BJ1_mov,19.455,137.008,100,249,130,31,1,100,65535
122717Spry_BJ1_mov,12.025,125.567,100,191,121,32,1,100,65535
122717Spry_BJ1_mov,2.987,125.282,101,191,120,33,1,100,65535
122717Spry_BJ1_mov,0.46,111.833,100,141,107,34,1,100,65535
122717Spry_BJ1_mov,0.23,103.667,100,111,100,35,1,100,65535
122717Spry_BJ1_mov,0,NaN,65535,88,NaN,36,1,100,65535
122717Spry_BJ1_mov,0,NaN,65535,95,NaN,37,1,100,65535
122717Spry_BJ1_mov,0.383,110.8,107,123,107,38,1,100,65535
122717Spry_BJ1_mov,0.153,109.5,108,111,111,39,1,100,65535
122717Spry_BJ1_mov,0.306,142,109,157,157,40,1,100,65535
122717Spry_BJ1_mov,0.23,103.333,101,107,102,41,1,100,65535
122717Spry_BJ1_mov,0.077,105,105,105,105,42,1,100,65535
122717Spry_BJ1_mov,0.077,101,101,101,101,43,1,100,65535
122717Spry_BJ1_mov,0,NaN,65535,68,NaN,44,1,100,65535
122717Spry_BJ1_mov,0,NaN,65535,51,NaN,45,1,100,65535
122717Spry_BJ1_mov,0,NaN,65535,72,NaN,46,1,100,65535
122717Spry_BJ1_mov,0,NaN,65535,44,NaN,47,1,100,65535
122717Spry_BJ1_mov,0,NaN,65535,36,NaN,48,1,100,65535
122717Spry_BJ1_mov,0,NaN,65535,45,NaN,49,1,100,65535
122717Spry_BJ1_mov,575.83,254.015,100,956,229,1,2,100,65535
122717Spry_BJ1_mov,700.064,285.082,100,1029,252,2,2,100,65535
122717Spry_BJ1_mov,746.557,299.559,100,1030,265,3,2,100,65535
122717Spry_BJ1_mov,793.202,286.735,100,1026,251,4,2,100,65535
122717Spry_BJ1_mov,855.166,265.845,100,1010,241,5,2,100,65535
122717Spry_BJ1_mov,813.729,245.07,100,795,220,6,2,100,65535
122717Spry_BJ1_mov,728.404,229.006,100,800,202,7,2,100,65535
122717Spry_BJ1_mov,668.125,222.432,100,786,191,8,2,100,65535
122717Spry_BJ1_mov,606.161,218.521,100,1108,174,9,2,100,65535
122717Spry_BJ1_mov,519.84,218.195,100,1075,174,10,2,100,65535
122717Spry_BJ1_mov,468.446,210.216,100,1105,164,11,2,100,65535
122717Spry_BJ1_mov,444.166,213.96,100,1364,164,12,2,100,65535
122717Spry_BJ1_mov,439.34,216.602,100,887,169,13,2,100,65535
122717Spry_BJ1_mov,416.898,210.162,100,830,176,14,2,100,65535
122717Spry_BJ1_mov,362.977,199.754,100,654,178,15,2,100,65535
