Embryo_ID,Area,Mean,Min,Max,Median,Slice,Frame,MinThr,MaxThr
020617Spry_AC6_mov,0,NaN,65535,11,NaN,1,1,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,2,1,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,3,1,25,65535
020617Spry_AC6_mov,0,NaN,65535,14,NaN,4,1,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,5,1,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,6,1,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,7,1,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,8,1,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,9,1,25,65535
020617Spry_AC6_mov,0.996,33.769,30,42,32,10,1,25,65535
020617Spry_AC6_mov,17.617,38.965,25,123,35,11,1,25,65535
020617Spry_AC6_mov,28.416,37.283,25,85,33,12,1,25,65535
020617Spry_AC6_mov,29.565,35.008,25,94,33,13,1,25,65535
020617Spry_AC6_mov,29.642,36.747,25,79,34,14,1,25,65535
020617Spry_AC6_mov,75.521,48.961,25,200,40,15,1,25,65535
020617Spry_AC6_mov,142.158,63.91,25,308,50,16,1,25,65535
020617Spry_AC6_mov,217.679,72.227,25,378,56,17,1,25,65535
020617Spry_AC6_mov,267.618,72.29,25,302,58,18,1,25,65535
020617Spry_AC6_mov,297.259,74.749,25,365,60,19,1,25,65535
020617Spry_AC6_mov,338.16,73.401,25,484,58,20,1,25,65535
020617Spry_AC6_mov,332.033,70.916,25,372,55,21,1,25,65535
020617Spry_AC6_mov,313.497,65.024,25,310,52,22,1,25,65535
020617Spry_AC6_mov,326.135,58.34,25,299,47,23,1,25,65535
020617Spry_AC6_mov,307.676,54.427,25,224,46,24,1,25,65535
020617Spry_AC6_mov,313.803,52.096,25,218,45,25,1,25,65535
020617Spry_AC6_mov,314.033,50.731,25,177,44,26,1,25,65535
020617Spry_AC6_mov,265.243,49.182,25,165,43,27,1,25,65535
020617Spry_AC6_mov,207.492,44.637,25,166,40,28,1,25,65535
020617Spry_AC6_mov,150.659,40.484,25,152,36,29,1,25,65535
020617Spry_AC6_mov,112.363,41.309,25,111,37,30,1,25,65535
020617Spry_AC6_mov,89.002,40.27,25,102,36,31,1,25,65535
020617Spry_AC6_mov,72.074,39.974,25,115,36,32,1,25,65535
020617Spry_AC6_mov,69.7,39.731,25,104,36,33,1,25,65535
020617Spry_AC6_mov,71.845,40.293,25,120,36,34,1,25,65535
020617Spry_AC6_mov,65.794,41.076,25,98,37,35,1,25,65535
020617Spry_AC6_mov,51.471,39.228,25,117,35,36,1,25,65535
020617Spry_AC6_mov,31.48,37.92,25,107,35,37,1,25,65535
020617Spry_AC6_mov,20.757,35.923,25,83,33,38,1,25,65535
020617Spry_AC6_mov,12.638,34.806,25,85,32,39,1,25,65535
020617Spry_AC6_mov,10.417,36.294,25,79,32,40,1,25,65535
020617Spry_AC6_mov,7.353,34.208,25,68,32,41,1,25,65535
020617Spry_AC6_mov,4.596,32.017,25,46,30,42,1,25,65535
020617Spry_AC6_mov,2.451,38.219,25,55,35,43,1,25,65535
020617Spry_AC6_mov,0.613,31.375,25,50,27,44,1,25,65535
020617Spry_AC6_mov,0.536,38.714,26,63,30,45,1,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,1,2,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,2,2,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,3,2,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,4,2,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,5,2,25,65535
020617Spry_AC6_mov,0,NaN,65535,11,NaN,6,2,25,65535
020617Spry_AC6_mov,0,NaN,65535,24,NaN,7,2,25,65535
020617Spry_AC6_mov,0,NaN,65535,15,NaN,8,2,25,65535
020617Spry_AC6_mov,0,NaN,65535,18,NaN,9,2,25,65535
020617Spry_AC6_mov,16.621,37.963,25,91,35,10,2,25,65535
020617Spry_AC6_mov,18.536,36.88,25,93,35,11,2,25,65535
020617Spry_AC6_mov,28.876,41.117,25,163,36,12,2,25,65535
020617Spry_AC6_mov,22.901,35.328,25,84,31,13,2,25,65535
020617Spry_AC6_mov,30.637,42.282,25,98,38,14,2,25,65535
