Embryo_ID,Area,Mean,Min,Max,Median,Slice,Frame,MinThr,MaxThr
122717Spry_BJ4_mov,0,NaN,65535,71,NaN,1,1,100,65535
122717Spry_BJ4_mov,2.757,111.139,101,139,106,2,1,100,65535
122717Spry_BJ4_mov,77.513,140.645,100,461,124,3,1,100,65535
122717Spry_BJ4_mov,252.988,242.115,100,1067,165,4,1,100,65535
122717Spry_BJ4_mov,365.428,333.234,100,1397,210,5,1,100,65535
122717Spry_BJ4_mov,404.72,385.857,100,1821,250,6,1,100,65535
122717Spry_BJ4_mov,462.854,360.679,100,1655,233,7,1,100,65535
122717Spry_BJ4_mov,502.07,297.776,100,1881,208,8,1,100,65535
122717Spry_BJ4_mov,561.66,232.83,100,915,191,9,1,100,65535
122717Spry_BJ4_mov,592.987,210.972,100,738,185,10,1,100,65535
122717Spry_BJ4_mov,619.641,201.752,100,636,180,11,1,100,65535
122717Spry_BJ4_mov,593.906,191.476,100,532,172,12,1,100,65535
122717Spry_BJ4_mov,493.568,179.619,100,563,163,13,1,100,65535
122717Spry_BJ4_mov,400.661,171.817,100,484,156,14,1,100,65535
122717Spry_BJ4_mov,327.054,164.136,100,493,149,15,1,100,65535
122717Spry_BJ4_mov,280.256,155.498,100,458,140,16,1,100,65535
122717Spry_BJ4_mov,310.357,151.466,100,514,138,17,1,100,65535
122717Spry_BJ4_mov,344.594,151.906,100,398,140,18,1,100,65535
122717Spry_BJ4_mov,341.071,151.23,100,399,137,19,1,100,65535
122717Spry_BJ4_mov,305.608,149.888,100,361,136,20,1,100,65535
122717Spry_BJ4_mov,252.912,143.706,100,431,132,21,1,100,65535
122717Spry_BJ4_mov,210.019,141.981,100,296,135,22,1,100,65535
122717Spry_BJ4_mov,164.216,137.788,100,292,130,23,1,100,65535
122717Spry_BJ4_mov,106.848,134.405,100,292,126,24,1,100,65535
122717Spry_BJ4_mov,49.786,131.908,100,250,122,25,1,100,65535
122717Spry_BJ4_mov,25.123,122.122,100,197,117,26,1,100,65535
122717Spry_BJ4_mov,14.936,119.677,100,184,116,27,1,100,65535
122717Spry_BJ4_mov,4.749,114.323,100,153,110,28,1,100,65535
122717Spry_BJ4_mov,4.289,122.893,100,196,117,29,1,100,65535
122717Spry_BJ4_mov,2.987,115.308,100,147,111,30,1,100,65535
122717Spry_BJ4_mov,5.591,123.096,100,185,120,31,1,100,65535
122717Spry_BJ4_mov,9.268,123.777,100,204,117,32,1,100,65535
122717Spry_BJ4_mov,13.48,127.153,100,259,118,33,1,100,65535
122717Spry_BJ4_mov,9.881,125.31,100,233,123,34,1,100,65535
122717Spry_BJ4_mov,4.059,114.264,100,135,113,35,1,100,65535
122717Spry_BJ4_mov,1.379,110,101,126,110,36,1,100,65535
122717Spry_BJ4_mov,0.536,135.857,125,160,125,37,1,100,65535
122717Spry_BJ4_mov,0,NaN,65535,93,NaN,38,1,100,65535
122717Spry_BJ4_mov,0,NaN,65535,97,NaN,39,1,100,65535
122717Spry_BJ4_mov,0,NaN,65535,65,NaN,40,1,100,65535
122717Spry_BJ4_mov,0,NaN,65535,42,NaN,41,1,100,65535
122717Spry_BJ4_mov,0,NaN,65535,78,NaN,42,1,100,65535
122717Spry_BJ4_mov,0,NaN,65535,87,NaN,43,1,100,65535
122717Spry_BJ4_mov,0,NaN,65535,66,NaN,44,1,100,65535
122717Spry_BJ4_mov,0.153,101.5,101,102,102,45,1,100,65535
122717Spry_BJ4_mov,0,NaN,65535,57,NaN,46,1,100,65535
122717Spry_BJ4_mov,0,NaN,65535,66,NaN,47,1,100,65535
122717Spry_BJ4_mov,0,NaN,65535,35,NaN,48,1,100,65535
122717Spry_BJ4_mov,0,NaN,65535,49,NaN,49,1,100,65535
122717Spry_BJ4_mov,11.566,119.272,100,189,113,1,2,100,65535
122717Spry_BJ4_mov,169.961,152.101,100,386,140,2,2,100,65535
122717Spry_BJ4_mov,314.263,265.073,100,1313,195,3,2,100,65535
122717Spry_BJ4_mov,402.805,349.956,100,1483,230,4,2,100,65535
122717Spry_BJ4_mov,438.038,396.723,100,1666,281,5,2,100,65535
122717Spry_BJ4_mov,501.611,384.105,100,1888,260,6,2,100,65535
122717Spry_BJ4_mov,554.46,330.661,100,1467,229,7,2,100,65535
122717Spry_BJ4_mov,549.711,257.55,100,1024,198,8,2,100,65535
122717Spry_BJ4_mov,546.341,212.145,100,965,184,9,2,100,65535
122717Spry_BJ4_mov,539.678,208.553,100,866,175,10,2,100,65535
122717Spry_BJ4_mov,500.615,219.154,100,925,179,11,2,100,65535
122717Spry_BJ4_mov,449.451,213.544,100,889,169,12,2,100,65535
122717Spry_BJ4_mov,430.992,205.642,100,939,172,13,2,100,65535
122717Spry_BJ4_mov,402.805,195.789,100,798,162,14,2,100,65535
122717Spry_BJ4_mov,398.669,177.597,100,751,156,15,2,100,65535
122717Spry_BJ4_mov,395.222,160.29,100,472,143,16,2,100,65535
122717Spry_BJ4_mov,391.163,161.03,100,454,147,17,2,100,65535
122717Spry_BJ4_mov,388.482,156.954,100,485,142,18,2,100,65535
122717Spry_BJ4_mov,346.509,154.742,100,494,142,19,2,100,65535
122717Spry_BJ4_mov,296.417,152.93,100,408,142,20,2,100,65535
122717Spry_BJ4_mov,241.576,148.866,100,460,138,21,2,100,65535
122717Spry_BJ4_mov,174.403,141.234,100,299,131,22,2,100,65535
122717Spry_BJ4_mov,121.477,132.29,100,301,124,23,2,100,65535
122717Spry_BJ4_mov,76.134,128.517,100,255,122,24,2,100,65535
122717Spry_BJ4_mov,44.501,124.081,100,247,117,25,2,100,65535
122717Spry_BJ4_mov,21.753,118.556,100,185,113,26,2,100,65535
122717Spry_BJ4_mov,5.362,119.429,100,190,116,27,2,100,65535
122717Spry_BJ4_mov,7.813,120.588,100,165,119,28,2,100,65535
122717Spry_BJ4_mov,10.034,121.527,100,189,118,29,2,100,65535
122717Spry_BJ4_mov,15.472,124.782,100,247,115,30,2,100,65535
122717Spry_BJ4_mov,17.004,136.613,100,276,124,31,2,100,65535
122717Spry_BJ4_mov,13.174,131.035,100,197,122,32,2,100,65535
122717Spry_BJ4_mov,3.983,119.865,100,183,114,33,2,100,65535
122717Spry_BJ4_mov,0.613,122,101,143,128,34,2,100,65535
122717Spry_BJ4_mov,0.23,118,108,136,110,35,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,85,NaN,36,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,63,NaN,37,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,75,NaN,38,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,83,NaN,39,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,53,NaN,40,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,80,NaN,41,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,54,NaN,42,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,86,NaN,43,2,100,65535
122717Spry_BJ4_mov,0.077,120,120,120,120,44,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,91,NaN,45,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,45,NaN,46,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,77,NaN,47,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,36,NaN,48,2,100,65535
122717Spry_BJ4_mov,0,NaN,65535,55,NaN,49,2,100,65535
122717Spry_BJ4_mov,64.339,129.782,100,271,122,1,3,100,65535
122717Spry_BJ4_mov,233.687,182.51,100,580,160,2,3,100,65535
122717Spry_BJ4_mov,358.228,269.412,100,1603,205,3,3,100,65535
122717Spry_BJ4_mov,438.804,381.03,100,2231,243,4,3,100,65535
122717Spry_BJ4_mov,480.088,452.517,100,2631,289,5,3,100,65535
122717Spry_BJ4_mov,548.18,410.126,100,2555,266,6,3,100,65535
122717Spry_BJ4_mov,577.362,325.178,100,2275,228,7,3,100,65535
122717Spry_BJ4_mov,574.911,242.994,100,1237,188,8,3,100,65535
122717Spry_BJ4_mov,572.919,203.285,100,816,177,9,3,100,65535
122717Spry_BJ4_mov,486.522,215.736,100,945,173,10,3,100,65535
122717Spry_BJ4_mov,454.889,226.267,100,1009,176,11,3,100,65535
122717Spry_BJ4_mov,444.932,221.739,100,760,179,12,3,100,65535
122717Spry_BJ4_mov,458.335,214.214,100,803,177,13,3,100,65535
122717Spry_BJ4_mov,488.973,207.653,100,792,180,14,3,100,65535
122717Spry_BJ4_mov,477.79,195.955,100,669,170,15,3,100,65535
122717Spry_BJ4_mov,450.523,176.889,100,592,156,16,3,100,65535
122717Spry_BJ4_mov,394.533,167.567,100,648,147,17,3,100,65535
122717Spry_BJ4_mov,334.254,163.546,100,649,143,18,3,100,65535
122717Spry_BJ4_mov,295.804,158.708,100,443,144,19,3,100,65535
122717Spry_BJ4_mov,255.133,155.174,100,389,141,20,3,100,65535
122717Spry_BJ4_mov,197.535,150.147,100,392,139,21,3,100,65535
122717Spry_BJ4_mov,158.089,141.863,100,322,130,22,3,100,65535
122717Spry_BJ4_mov,121.707,133.745,100,269,126,23,3,100,65535
122717Spry_BJ4_mov,82.261,127.635,100,249,120,24,3,100,65535
122717Spry_BJ4_mov,61.811,126.223,100,238,119,25,3,100,65535
122717Spry_BJ4_mov,48.407,125.831,100,217,118,26,3,100,65535
122717Spry_BJ4_mov,35.156,125.388,100,241,118,27,3,100,65535
122717Spry_BJ4_mov,32.016,133.342,100,262,128,28,3,100,65535
122717Spry_BJ4_mov,29.259,132.503,100,255,124,29,3,100,65535
122717Spry_BJ4_mov,24.127,127.419,100,223,121,30,3,100,65535
122717Spry_BJ4_mov,9.268,117.463,100,184,111,31,3,100,65535
122717Spry_BJ4_mov,6.587,118.605,100,177,113,32,3,100,65535
122717Spry_BJ4_mov,1.072,116.429,101,160,109,33,3,100,65535
122717Spry_BJ4_mov,0.23,106,102,108,108,34,3,100,65535
122717Spry_BJ4_mov,0.383,110,105,114,112,35,3,100,65535
122717Spry_BJ4_mov,0,NaN,65535,85,NaN,36,3,100,65535
122717Spry_BJ4_mov,0,NaN,65535,76,NaN,37,3,100,65535
122717Spry_BJ4_mov,0,NaN,65535,64,NaN,38,3,100,65535
122717Spry_BJ4_mov,0,NaN,65535,57,NaN,39,3,100,65535
122717Spry_BJ4_mov,0,NaN,65535,68,NaN,40,3,100,65535
122717Spry_BJ4_mov,0,NaN,65535,77,NaN,41,3,100,65535
122717Spry_BJ4_mov,0,NaN,65535,70,NaN,42,3,100,65535
122717Spry_BJ4_mov,0,NaN,65535,81,NaN,43,3,100,65535
122717Spry_BJ4_mov,0,NaN,65535,88,NaN,44,3,100,65535
122717Spry_BJ4_mov,0,NaN,65535,48,NaN,45,3,100,65535
