Embryo_ID,Area,Mean,Min,Max,Median,Slice,Frame,MinThr,MaxThr
122717Spry_BI5_mov,0,NaN,65535,16,NaN,1,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,13,NaN,2,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,13,NaN,3,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,39,NaN,4,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,87,NaN,5,1,100,65535
122717Spry_BI5_mov,0.46,116.833,106,130,114,6,1,100,65535
122717Spry_BI5_mov,26.348,151.727,100,317,136,7,1,100,65535
122717Spry_BI5_mov,55.454,156.905,100,467,136,8,1,100,65535
122717Spry_BI5_mov,110.141,168.146,100,512,146,9,1,100,65535
122717Spry_BI5_mov,154.566,194.182,100,702,166,10,1,100,65535
122717Spry_BI5_mov,226.027,216.567,100,726,195,11,1,100,65535
122717Spry_BI5_mov,288.757,206.417,100,683,189,12,1,100,65535
122717Spry_BI5_mov,305.914,189.462,100,475,178,13,1,100,65535
122717Spry_BI5_mov,298.715,182.283,100,537,165,14,1,100,65535
122717Spry_BI5_mov,272.52,180.429,100,656,146,15,1,100,65535
122717Spry_BI5_mov,238.972,188.859,100,1023,142,16,1,100,65535
122717Spry_BI5_mov,268.384,188.647,100,709,149,17,1,100,65535
122717Spry_BI5_mov,294.502,178.118,100,540,158,18,1,100,65535
122717Spry_BI5_mov,270.222,167.393,100,438,154,19,1,100,65535
122717Spry_BI5_mov,227.329,156.703,100,420,146,20,1,100,65535
122717Spry_BI5_mov,186.505,153.605,100,384,142,21,1,100,65535
122717Spry_BI5_mov,147.902,155.579,100,375,145,22,1,100,65535
122717Spry_BI5_mov,131.894,143.486,100,408,135,23,1,100,65535
122717Spry_BI5_mov,114.048,140.751,100,371,132,24,1,100,65535
122717Spry_BI5_mov,102.635,133.219,100,286,124,25,1,100,65535
122717Spry_BI5_mov,90.38,132.715,100,294,124,26,1,100,65535
122717Spry_BI5_mov,105.239,135.253,100,369,126,27,1,100,65535
122717Spry_BI5_mov,116.192,133.798,100,328,126,28,1,100,65535
122717Spry_BI5_mov,86.091,130.799,100,280,125,29,1,100,65535
122717Spry_BI5_mov,62.883,132.079,100,255,125,30,1,100,65535
122717Spry_BI5_mov,30.944,127.993,100,286,122,31,1,100,65535
122717Spry_BI5_mov,9.038,116.178,100,164,111,32,1,100,65535
122717Spry_BI5_mov,2.604,112.265,100,138,108,33,1,100,65535
122717Spry_BI5_mov,0.383,112,110,114,113,34,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,95,NaN,35,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,91,NaN,36,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,81,NaN,37,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,82,NaN,38,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,67,NaN,39,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,62,NaN,40,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,65,NaN,41,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,53,NaN,42,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,52,NaN,43,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,53,NaN,44,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,39,NaN,45,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,16,NaN,46,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,33,NaN,47,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,31,NaN,48,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,39,NaN,49,1,100,65535
122717Spry_BI5_mov,0,NaN,65535,14,NaN,1,2,100,65535
122717Spry_BI5_mov,0,NaN,65535,37,NaN,2,2,100,65535
122717Spry_BI5_mov,0,NaN,65535,83,NaN,3,2,100,65535
122717Spry_BI5_mov,0.306,105.5,100,108,108,4,2,100,65535
122717Spry_BI5_mov,4.442,110.552,100,144,109,5,2,100,65535
122717Spry_BI5_mov,12.408,119.883,100,220,115,6,2,100,65535
122717Spry_BI5_mov,42.433,135.807,100,321,123,7,2,100,65535
122717Spry_BI5_mov,89.385,147.514,100,412,133,8,2,100,65535
122717Spry_BI5_mov,151.885,183.112,100,513,167,9,2,100,65535
122717Spry_BI5_mov,195.85,251.941,100,1035,209,10,2,100,65535
122717Spry_BI5_mov,235.908,304.353,100,1658,229,11,2,100,65535
122717Spry_BI5_mov,296.34,244.992,100,1659,203,12,2,100,65535
122717Spry_BI5_mov,349.113,201.895,100,1013,172,13,2,100,65535
122717Spry_BI5_mov,360.908,170.411,100,515,154,14,2,100,65535
122717Spry_BI5_mov,316.331,161.569,100,446,149,15,2,100,65535
122717Spry_BI5_mov,260.494,155.458,100,393,142,16,2,100,65535
122717Spry_BI5_mov,232.921,153.663,100,371,140,17,2,100,65535
122717Spry_BI5_mov,201.9,154.188,100,445,139,18,2,100,65535
122717Spry_BI5_mov,176.471,159.14,100,502,146,19,2,100,65535
122717Spry_BI5_mov,170.191,161.552,100,400,153,20,2,100,65535
122717Spry_BI5_mov,157.783,158.488,100,357,148,21,2,100,65535
122717Spry_BI5_mov,128.141,145.079,100,326,135,22,2,100,65535
122717Spry_BI5_mov,102.329,136.82,100,314,128,23,2,100,65535
122717Spry_BI5_mov,105.163,135.799,100,274,126,24,2,100,65535
122717Spry_BI5_mov,120.558,135.45,100,308,129,25,2,100,65535
122717Spry_BI5_mov,141.698,134.675,100,276,128,26,2,100,65535
122717Spry_BI5_mov,110.524,136.204,100,330,128,27,2,100,65535
122717Spry_BI5_mov,80.347,132.064,100,278,122,28,2,100,65535
122717Spry_BI5_mov,58.977,129.84,100,265,121,29,2,100,65535
122717Spry_BI5_mov,30.178,120.393,100,223,116,30,2,100,65535
122717Spry_BI5_mov,13.021,119.612,100,198,113,31,2,100,65535
122717Spry_BI5_mov,4.059,122.717,101,224,114,32,2,100,65535
122717Spry_BI5_mov,2.604,122.765,100,179,114,33,2,100,65535
122717Spry_BI5_mov,0.383,123,107,130,130,34,2,100,65535
122717Spry_BI5_mov,0,NaN,65535,97,NaN,35,2,100,65535
122717Spry_BI5_mov,0,NaN,65535,74,NaN,36,2,100,65535
