Embryo_ID,Area,Mean,Min,Max,Median,Slice,Frame,MinThr,MaxThr
122717Spry_BI4_mov,0,NaN,65535,13,NaN,1,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,15,NaN,2,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,27,NaN,3,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,83,NaN,4,1,100,65535
122717Spry_BI4_mov,2.604,116.324,100,143,110,5,1,100,65535
122717Spry_BI4_mov,23.208,129.168,100,309,117,6,1,100,65535
122717Spry_BI4_mov,60.815,132.232,100,321,124,7,1,100,65535
122717Spry_BI4_mov,121.247,143.514,100,389,131,8,1,100,65535
122717Spry_BI4_mov,164.906,137.064,100,382,128,9,1,100,65535
122717Spry_BI4_mov,171.876,140.003,100,320,130,10,1,100,65535
122717Spry_BI4_mov,174.786,140.025,100,313,132,11,1,100,65535
122717Spry_BI4_mov,158.549,135.794,100,318,127,12,1,100,65535
122717Spry_BI4_mov,173.637,137.925,100,309,128,13,1,100,65535
122717Spry_BI4_mov,186.429,138.822,100,397,130,14,1,100,65535
122717Spry_BI4_mov,213.16,149.453,100,463,137,15,1,100,65535
122717Spry_BI4_mov,244.64,154.877,100,380,142,16,1,100,65535
122717Spry_BI4_mov,273.745,153.249,100,431,139,17,1,100,65535
122717Spry_BI4_mov,262.409,147.033,100,332,137,18,1,100,65535
122717Spry_BI4_mov,245.559,144.772,100,398,134,19,1,100,65535
122717Spry_BI4_mov,192.786,140.113,100,408,129,20,1,100,65535
122717Spry_BI4_mov,96.584,132.824,100,282,126,21,1,100,65535
122717Spry_BI4_mov,38.144,123.637,100,248,115,22,1,100,65535
122717Spry_BI4_mov,11.566,117.384,100,161,117,23,1,100,65535
122717Spry_BI4_mov,3.14,115.854,100,155,112,24,1,100,65535
122717Spry_BI4_mov,5.745,121.147,100,182,118,25,1,100,65535
122717Spry_BI4_mov,2.911,113.132,100,150,111,26,1,100,65535
122717Spry_BI4_mov,1.149,114.4,101,138,113,27,1,100,65535
122717Spry_BI4_mov,0.843,113.091,101,132,115,28,1,100,65535
122717Spry_BI4_mov,2.221,122.828,101,156,126,29,1,100,65535
122717Spry_BI4_mov,2.374,116.742,100,185,116,30,1,100,65535
122717Spry_BI4_mov,1.225,110.438,101,137,110,31,1,100,65535
122717Spry_BI4_mov,0.306,106,105,107,107,32,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,87,NaN,33,1,100,65535
122717Spry_BI4_mov,0.077,104,104,104,104,34,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,87,NaN,35,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,87,NaN,36,1,100,65535
122717Spry_BI4_mov,0.077,107,107,107,107,37,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,83,NaN,38,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,67,NaN,39,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,86,NaN,40,1,100,65535
122717Spry_BI4_mov,0.077,101,101,101,101,41,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,68,NaN,42,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,91,NaN,43,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,71,NaN,44,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,80,NaN,45,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,56,NaN,46,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,66,NaN,47,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,58,NaN,48,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,52,NaN,49,1,100,65535
122717Spry_BI4_mov,0,NaN,65535,24,NaN,1,2,100,65535
122717Spry_BI4_mov,0.077,116,116,116,116,2,2,100,65535
122717Spry_BI4_mov,2.298,115.767,100,147,118,3,2,100,65535
122717Spry_BI4_mov,17.234,125.631,100,220,120,4,2,100,65535
122717Spry_BI4_mov,26.578,127.571,100,204,122,5,2,100,65535
122717Spry_BI4_mov,66.33,129.642,100,297,121,6,2,100,65535
122717Spry_BI4_mov,153.187,144.834,100,384,135,7,2,100,65535
122717Spry_BI4_mov,164.446,151.188,100,452,138,8,2,100,65535
122717Spry_BI4_mov,181.067,146.723,100,323,137,9,2,100,65535
122717Spry_BI4_mov,161.765,141.092,100,332,132,10,2,100,65535
122717Spry_BI4_mov,162.225,133.306,100,280,126,11,2,100,65535
122717Spry_BI4_mov,167.51,131.909,100,302,124,12,2,100,65535
122717Spry_BI4_mov,184.973,136.567,100,341,127,13,2,100,65535
122717Spry_BI4_mov,190.411,140.269,100,352,130,14,2,100,65535
122717Spry_BI4_mov,213.696,140.297,100,322,129,15,2,100,65535
122717Spry_BI4_mov,232.691,143.598,100,372,132,16,2,100,65535
122717Spry_BI4_mov,244.41,146.158,100,348,132,17,2,100,65535
122717Spry_BI4_mov,248.852,143.252,100,359,134,18,2,100,65535
122717Spry_BI4_mov,217.602,141.732,100,329,132,19,2,100,65535
122717Spry_BI4_mov,154.949,135.728,100,305,126,20,2,100,65535
122717Spry_BI4_mov,70.926,129.275,100,287,121,21,2,100,65535
122717Spry_BI4_mov,17.31,122.035,100,200,114,22,2,100,65535
122717Spry_BI4_mov,4.136,115.407,100,165,111,23,2,100,65535
122717Spry_BI4_mov,3.14,113.317,100,159,106,24,2,100,65535
122717Spry_BI4_mov,2.374,114.387,100,148,107,25,2,100,65535
122717Spry_BI4_mov,2.068,109.444,100,127,107,26,2,100,65535
122717Spry_BI4_mov,1.915,118.16,101,153,113,27,2,100,65535
122717Spry_BI4_mov,0.919,109.583,100,121,111,28,2,100,65535
122717Spry_BI4_mov,1.302,116.294,102,133,121,29,2,100,65535
122717Spry_BI4_mov,2.068,115.63,100,157,110,30,2,100,65535
122717Spry_BI4_mov,0.919,123.167,102,146,132,31,2,100,65535
122717Spry_BI4_mov,0.766,119.5,102,138,118,32,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,94,NaN,33,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,97,NaN,34,2,100,65535
122717Spry_BI4_mov,0.077,102,102,102,102,35,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,90,NaN,36,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,72,NaN,37,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,69,NaN,38,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,52,NaN,39,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,89,NaN,40,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,95,NaN,41,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,86,NaN,42,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,78,NaN,43,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,77,NaN,44,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,63,NaN,45,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,37,NaN,46,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,46,NaN,47,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,43,NaN,48,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,42,NaN,49,2,100,65535
122717Spry_BI4_mov,0,NaN,65535,67,NaN,1,3,100,65535
122717Spry_BI4_mov,2.604,133.706,100,202,129,2,3,100,65535
122717Spry_BI4_mov,19.148,128.188,100,222,121,3,3,100,65535
122717Spry_BI4_mov,53.003,129.811,100,275,120,4,3,100,65535
122717Spry_BI4_mov,75.674,131.178,100,266,123,5,3,100,65535
122717Spry_BI4_mov,122.473,140.933,100,402,129,6,3,100,65535
122717Spry_BI4_mov,163.297,149.884,100,479,137,7,3,100,65535
122717Spry_BI4_mov,197.228,148.805,100,383,137,8,3,100,65535
122717Spry_BI4_mov,203.968,142.419,100,405,131,9,3,100,65535
122717Spry_BI4_mov,199.143,135.78,100,344,126,10,3,100,65535
122717Spry_BI4_mov,187.577,132.63,100,366,125,11,3,100,65535
122717Spry_BI4_mov,200.522,138.378,100,432,127,12,3,100,65535
122717Spry_BI4_mov,227.1,148.557,100,575,135,13,3,100,65535
122717Spry_BI4_mov,260.265,150.855,100,425,137,14,3,100,65535
122717Spry_BI4_mov,277.192,151.464,100,609,139,15,3,100,65535
122717Spry_BI4_mov,304,151.263,100,420,142,16,3,100,65535
122717Spry_BI4_mov,280.256,147.243,100,323,137,17,3,100,65535
122717Spry_BI4_mov,233.457,142.404,100,372,132,18,3,100,65535
122717Spry_BI4_mov,160.463,136.91,100,312,129,19,3,100,65535
122717Spry_BI4_mov,84.253,135.588,100,296,124,20,3,100,65535
122717Spry_BI4_mov,40.518,127.637,100,236,121,21,3,100,65535
122717Spry_BI4_mov,9.881,116.938,100,168,110,22,3,100,65535
122717Spry_BI4_mov,4.213,117.327,100,154,118,23,3,100,65535
122717Spry_BI4_mov,1.838,111.083,100,155,104,24,3,100,65535
122717Spry_BI4_mov,2.145,115.429,102,145,112,25,3,100,65535
122717Spry_BI4_mov,1.532,110.2,100,120,109,26,3,100,65535
122717Spry_BI4_mov,2.068,117.519,101,137,120,27,3,100,65535
122717Spry_BI4_mov,2.221,114.517,100,160,108,28,3,100,65535
122717Spry_BI4_mov,2.911,119.026,100,161,114,29,3,100,65535
122717Spry_BI4_mov,1.149,115.533,100,180,111,30,3,100,65535
122717Spry_BI4_mov,0.919,121.833,100,163,121,31,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,96,NaN,32,3,100,65535
122717Spry_BI4_mov,0.077,112,112,112,112,33,3,100,65535
122717Spry_BI4_mov,0.077,127,127,127,127,34,3,100,65535
122717Spry_BI4_mov,0.153,101,101,101,101,35,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,76,NaN,36,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,68,NaN,37,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,62,NaN,38,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,72,NaN,39,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,92,NaN,40,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,93,NaN,41,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,66,NaN,42,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,63,NaN,43,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,63,NaN,44,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,85,NaN,45,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,69,NaN,46,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,38,NaN,47,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,37,NaN,48,3,100,65535
122717Spry_BI4_mov,0,NaN,65535,17,NaN,49,3,100,65535
122717Spry_BI4_mov,0.843,106.364,100,122,105,1,4,100,65535
122717Spry_BI4_mov,23.131,124.205,100,201,119,2,4,100,65535
122717Spry_BI4_mov,57.981,133.617,100,306,127,3,4,100,65535
122717Spry_BI4_mov,74.985,130.859,100,232,122,4,4,100,65535
122717Spry_BI4_mov,89.614,136.977,100,342,128,5,4,100,65535
122717Spry_BI4_mov,143.536,156.677,100,518,144,6,4,100,65535
122717Spry_BI4_mov,201.977,159.253,100,458,146,7,4,100,65535
122717Spry_BI4_mov,224.342,158.248,100,443,147,8,4,100,65535
122717Spry_BI4_mov,245.252,144.926,100,347,135,9,4,100,65535
122717Spry_BI4_mov,230.317,141.736,100,353,134,10,4,100,65535
122717Spry_BI4_mov,198.377,138.543,100,432,127,11,4,100,65535
122717Spry_BI4_mov,242.112,139.747,100,396,129,12,4,100,65535
122717Spry_BI4_mov,309.284,157.916,100,492,143,13,4,100,65535
122717Spry_BI4_mov,336.628,162.789,100,430,150,14,4,100,65535
122717Spry_BI4_mov,355.7,162.396,100,463,149,15,4,100,65535
122717Spry_BI4_mov,353.785,156.942,100,417,146,16,4,100,65535
122717Spry_BI4_mov,304.689,147.737,100,382,139,17,4,100,65535
122717Spry_BI4_mov,216.07,141.552,100,351,131,18,4,100,65535
122717Spry_BI4_mov,126.915,133.206,100,258,125,19,4,100,65535
122717Spry_BI4_mov,67.785,129.714,100,275,123,20,4,100,65535
122717Spry_BI4_mov,28.876,121.645,100,232,117,21,4,100,65535
122717Spry_BI4_mov,12.715,124.241,100,177,119,22,4,100,65535
122717Spry_BI4_mov,3.523,114.63,100,157,111,23,4,100,65535
122717Spry_BI4_mov,3.064,117.75,100,151,118,24,4,100,65535
122717Spry_BI4_mov,3.6,113.213,101,163,107,25,4,100,65535
122717Spry_BI4_mov,1.608,111.714,100,129,113,26,4,100,65535
122717Spry_BI4_mov,2.681,111.771,100,147,105,27,4,100,65535
122717Spry_BI4_mov,2.911,117.184,103,164,113,28,4,100,65535
122717Spry_BI4_mov,1.915,118.32,100,157,112,29,4,100,65535
122717Spry_BI4_mov,1.379,113.167,102,148,107,30,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,98,NaN,31,4,100,65535
122717Spry_BI4_mov,0.153,106,106,106,106,32,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,86,NaN,33,4,100,65535
122717Spry_BI4_mov,0.153,108,108,108,108,34,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,69,NaN,35,4,100,65535
122717Spry_BI4_mov,0.153,106,106,106,106,36,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,74,NaN,37,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,75,NaN,38,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,68,NaN,39,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,82,NaN,40,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,82,NaN,41,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,83,NaN,42,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,71,NaN,43,4,100,65535
122717Spry_BI4_mov,0.077,107,107,107,107,44,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,67,NaN,45,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,43,NaN,46,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,33,NaN,47,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,36,NaN,48,4,100,65535
122717Spry_BI4_mov,0,NaN,65535,38,NaN,49,4,100,65535
122717Spry_BI4_mov,13.557,125.746,100,191,120,1,5,100,65535
122717Spry_BI4_mov,55.377,135.107,100,323,129,2,5,100,65535
122717Spry_BI4_mov,60.892,128.572,100,242,120,3,5,100,65535
122717Spry_BI4_mov,74.066,134.488,100,257,126,4,5,100,65535
122717Spry_BI4_mov,99.418,138.039,100,333,127,5,5,100,65535
122717Spry_BI4_mov,156.021,154.844,100,502,142,6,5,100,65535
122717Spry_BI4_mov,217.832,163.998,100,475,152,7,5,100,65535
122717Spry_BI4_mov,247.627,159.265,100,464,146,8,5,100,65535
122717Spry_BI4_mov,299.634,147.139,100,354,135,9,5,100,65535
122717Spry_BI4_mov,302.927,149.949,100,670,136,10,5,100,65535
122717Spry_BI4_mov,306.91,158.371,100,768,138,11,5,100,65535
122717Spry_BI4_mov,299.404,164.226,100,563,142,12,5,100,65535
122717Spry_BI4_mov,312.731,169.531,100,557,150,13,5,100,65535
122717Spry_BI4_mov,333.105,163.464,100,458,148,14,5,100,65535
122717Spry_BI4_mov,333.105,162.428,100,477,148,15,5,100,65535
122717Spry_BI4_mov,319.165,159.484,100,468,145,16,5,100,65535
122717Spry_BI4_mov,277.805,152.698,100,360,140,17,5,100,65535
122717Spry_BI4_mov,194.088,142.81,100,387,133,18,5,100,65535
122717Spry_BI4_mov,126.686,138.091,100,334,128,19,5,100,65535
122717Spry_BI4_mov,88.159,133.78,100,283,124,20,5,100,65535
