Embryo_ID,Area,Mean,Min,Max,Median,Slice,Frame,MinThr,MaxThr
121216Spry_Y7_mov,62.577,60.158,40,270,55,1,1,40,65535
121216Spry_Y7_mov,169.348,74.029,40,206,67,2,1,40,65535
121216Spry_Y7_mov,234.912,86.205,40,258,77,3,1,40,65535
121216Spry_Y7_mov,248.01,84.624,40,265,75,4,1,40,65535
121216Spry_Y7_mov,249.235,76.392,40,263,70,5,1,40,65535
121216Spry_Y7_mov,251.533,70.701,40,214,64,6,1,40,65535
121216Spry_Y7_mov,259.116,74.26,40,326,63,7,1,40,65535
121216Spry_Y7_mov,255.056,74.757,40,223,66,8,1,40,65535
121216Spry_Y7_mov,283.243,75.579,40,290,67,9,1,40,65535
121216Spry_Y7_mov,281.021,71.151,40,307,63,10,1,40,65535
121216Spry_Y7_mov,225.415,69.659,40,261,62,11,1,40,65535
121216Spry_Y7_mov,135.953,60.029,40,198,55,12,1,40,65535
121216Spry_Y7_mov,81.572,56.243,40,127,51,13,1,40,65535
121216Spry_Y7_mov,77.359,60.73,40,145,55,14,1,40,65535
121216Spry_Y7_mov,84.866,62.808,40,148,57,15,1,40,65535
121216Spry_Y7_mov,95.742,63.23,40,161,58,16,1,40,65535
121216Spry_Y7_mov,99.495,60.451,40,163,55,17,1,40,65535
121216Spry_Y7_mov,97.274,56.58,40,155,53,18,1,40,65535
121216Spry_Y7_mov,52.007,55.137,40,147,51,19,1,40,65535
121216Spry_Y7_mov,32.935,53.153,40,112,50,20,1,40,65535
121216Spry_Y7_mov,22.901,53.95,40,128,50,21,1,40,65535
121216Spry_Y7_mov,13.174,50.977,40,81,49,22,1,40,65535
121216Spry_Y7_mov,8.425,50.718,40,83,50,23,1,40,65535
121216Spry_Y7_mov,6.357,53.108,40,109,50,24,1,40,65535
121216Spry_Y7_mov,2.221,49,40,79,48,25,1,40,65535
121216Spry_Y7_mov,0.46,54.5,42,74,51,26,1,40,65535
121216Spry_Y7_mov,0.153,46.5,41,52,52,27,1,40,65535
121216Spry_Y7_mov,0.23,44,40,46,46,28,1,40,65535
121216Spry_Y7_mov,0.613,41.875,40,46,41,29,1,40,65535
121216Spry_Y7_mov,0.23,45.667,40,53,44,30,1,40,65535
121216Spry_Y7_mov,0.46,49.333,40,62,49,31,1,40,65535
121216Spry_Y7_mov,0.23,49,41,61,45,32,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,39,NaN,33,1,40,65535
121216Spry_Y7_mov,0.077,60,60,60,60,34,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,30,NaN,35,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,21,NaN,36,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,22,NaN,37,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,15,NaN,38,1,40,65535
121216Spry_Y7_mov,0.23,96,56,116,116,39,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,18,NaN,40,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,11,NaN,41,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,11,NaN,42,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,23,NaN,43,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,18,NaN,44,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,34,NaN,45,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,18,NaN,46,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,11,NaN,47,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,13,NaN,48,1,40,65535
121216Spry_Y7_mov,0,NaN,65535,11,NaN,49,1,40,65535
121216Spry_Y7_mov,264.401,80.481,40,340,72,1,2,40,65535
121216Spry_Y7_mov,256.205,83.67,40,278,76,2,2,40,65535
121216Spry_Y7_mov,262.409,78.603,40,259,70,3,2,40,65535
121216Spry_Y7_mov,232.538,71.338,40,230,65,4,2,40,65535
121216Spry_Y7_mov,235.372,67.932,40,251,62,5,2,40,65535
121216Spry_Y7_mov,252.376,70.435,40,297,62,6,2,40,65535
121216Spry_Y7_mov,260.724,71.908,40,280,64,7,2,40,65535
121216Spry_Y7_mov,282.63,71.967,40,320,64,8,2,40,65535
121216Spry_Y7_mov,277.881,69.725,40,312,63,9,2,40,65535
121216Spry_Y7_mov,210.019,66.212,40,249,59,10,2,40,65535
121216Spry_Y7_mov,130.592,59.463,40,188,55,11,2,40,65535
121216Spry_Y7_mov,84.176,57.728,40,135,54,12,2,40,65535
121216Spry_Y7_mov,62.577,57.013,40,146,53,13,2,40,65535
121216Spry_Y7_mov,82.108,63.117,40,179,57,14,2,40,65535
121216Spry_Y7_mov,83.87,60.597,40,165,54,15,2,40,65535
