Embryo_ID,Cell_ID,TE_ICM,Cell_cycle, Size, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum
041817Spry_AI4,1,TE,I,11038,243.64,220.25,6.066,3227,3.56E+07,62.157,6.86E+05,48.658,5.37E+05,1058.5,1.17E+07,306.82,3.39E+06
041817Spry_AI4,2,TE,I,8985,283.57,234.85,7.3176,2816.7,2.53E+07,57.28,5.15E+05,43.958,3.95E+05,1058.5,9.51E+06,177.48,1.59E+06
041817Spry_AI4,3,TE,I,8626,249.34,275.04,6.0525,2929.2,2.53E+07,55.096,4.75E+05,44.048,3.80E+05,1021.9,8.81E+06,230.88,1.99E+06
041817Spry_AI4,4,TE,I,10724,173.28,196.44,9.2733,2108.3,2.26E+07,47.603,5.11E+05,51.739,5.55E+05,1082,1.16E+07,252.08,2.70E+06
041817Spry_AI4,5,ICM,I,15804,188.41,246.02,7.9796,2163.4,3.42E+07,68.721,1.09E+06,353.81,5.59E+06,1101.3,1.74E+07,97.154,1.54E+06
041817Spry_AI4,6,TE,I,10654,314.28,259.42,8.5258,2837.8,3.02E+07,55.145,5.88E+05,64.843,6.91E+05,1080.6,1.15E+07,167.29,1.78E+06
041817Spry_AI4,7,TE,M,9457,290.51,192.28,11.041,2982.8,2.82E+07,50.664,4.79E+05,31.49,2.98E+05,1073.6,1.02E+07,84.427,7.98E+05
041817Spry_AI4,8,TE,I,11773,203.77,295.64,10.7,2535.9,2.99E+07,46.975,5.53E+05,128.82,1.52E+06,1063.9,1.25E+07,202.01,2.38E+06
041817Spry_AI4,9,TE,I,7652,345.48,247.29,14.044,1874.9,1.43E+07,43.212,3.31E+05,38.505,2.95E+05,1050.5,8.04E+06,130.3,9.97E+05
041817Spry_AI4,10,TE,I,1415,289.27,290.39,11.808,2018.8,2.86E+06,45.42,64269,43.379,61381,1071.7,1.52E+06,293.17,4.15E+05
041817Spry_AI4,11,TE,I,5522,259.28,294.62,13.633,2382.2,1.32E+07,49.629,2.74E+05,41.852,2.31E+05,1061.8,5.86E+06,291.44,1.61E+06
041817Spry_AI4,12,TE,I,12116,257.58,170.81,16.427,3068.1,3.72E+07,37.756,4.57E+05,29.417,3.56E+05,1183.8,1.43E+07,67.429,8.17E+05
041817Spry_AI4,13,ICM,I,7640,218.45,205.53,14.609,1857.5,1.42E+07,59.263,4.53E+05,47.813,3.65E+05,1078.7,8.24E+06,784.36,5.99E+06
041817Spry_AI4,14,ICM,I,1920,229.61,247.54,10.817,1840.2,3.53E+06,70.314,1.35E+05,55.028,1.06E+05,1150.2,2.21E+06,744.9,1.43E+06
041817Spry_AI4,15,TE,I,5067,312.45,289.36,17.897,2353.1,1.19E+07,43.992,2.23E+05,35.575,1.80E+05,1102.1,5.58E+06,145.28,7.36E+05
041817Spry_AI4,16,ICM,I,15306,150.54,210.48,19.92,1835.6,2.81E+07,62.508,9.57E+05,470.88,7.21E+06,1123,1.72E+07,80.096,1.23E+06
041817Spry_AI4,17,ICM,I,10767,149.02,253.62,18.82,1477.6,1.59E+07,52.734,5.68E+05,362.1,3.90E+06,1079.8,1.16E+07,62.147,6.69E+05
041817Spry_AI4,18,TE,I,9789,315.25,181.07,21.337,2551.1,2.50E+07,39.835,3.90E+05,34.01,3.33E+05,1143.6,1.12E+07,85.684,8.39E+05
041817Spry_AI4,19,TE,I,11692,346.5,201.6,21.994,2371.9,2.77E+07,41.929,4.90E+05,78.368,9.16E+05,1103,1.29E+07,142.05,1.66E+06
041817Spry_AI4,20,TE,I,15996,114.21,255.7,24.681,2039.3,3.26E+07,34.854,5.58E+05,32.312,5.17E+05,1133.5,1.81E+07,167.91,2.69E+06
041817Spry_AI4,21,TE,I,5959,366.74,251.05,22.883,2086.1,1.24E+07,39.198,2.34E+05,47.391,2.82E+05,1076.8,6.42E+06,185.36,1.10E+06
041817Spry_AI4,22,ICM,I,6074,189.78,285.04,20.813,1288.4,7.83E+06,42.834,2.60E+05,470.55,2.86E+06,1165.8,7.08E+06,93.482,5.68E+05
041817Spry_AI4,23,ICM,I,3042,194.7,224.98,19.017,1306.5,3.97E+06,54.581,1.66E+05,50.755,1.54E+05,1064.4,3.24E+06,466.26,1.42E+06
041817Spry_AI4,24,ICM,I,4282,257.47,250.47,20.758,2159.4,9.25E+06,84.479,3.62E+05,39.522,1.69E+05,1093.6,4.68E+06,614.54,2.63E+06
041817Spry_AI4,25,TE,I,6293,359.13,278.56,23.511,2090.7,1.32E+07,42.271,2.66E+05,34.349,2.16E+05,1115.5,7.02E+06,118.49,7.46E+05
041817Spry_AI4,26,TE,I,9604,240.32,319.06,23.283,1822.4,1.75E+07,31.429,3.02E+05,29.241,2.81E+05,1156.5,1.11E+07,156.23,1.50E+06
041817Spry_AI4,27,TE,I,8638,208.04,158.78,24.535,1885.9,1.63E+07,32.371,2.80E+05,31.074,2.68E+05,1135.4,9.81E+06,211.16,1.82E+06
041817Spry_AI4,28,ICM,I,10006,159.1,293.13,24.314,1183.8,1.18E+07,44.166,4.42E+05,383.52,3.84E+06,1056.3,1.06E+07,63.061,6.31E+05
041817Spry_AI4,29,TE,I,7572,301.19,313.93,25.439,1352.5,1.02E+07,40.486,3.07E+05,36.959,2.80E+05,1155.5,8.75E+06,137.73,1.04E+06
041817Spry_AI4,30,ICM,I,14496,186.3,187.34,25.831,1417.1,2.05E+07,38.053,5.52E+05,109.75,1.59E+06,1105.7,1.60E+07,399.88,5.80E+06
041817Spry_AI4,31,TE,I,8771,376.85,215.91,28.409,1620.3,1.42E+07,34.456,3.02E+05,31.964,2.80E+05,1142,1.00E+07,106.25,9.32E+05
041817Spry_AI4,32,TE,I,10953,172.12,325.02,29.262,1608.2,1.76E+07,33.23,3.64E+05,36.741,4.02E+05,1129.4,1.24E+07,98.448,1.08E+06
041817Spry_AI4,33,TE,I,11760,296.46,162.54,29.761,1671.8,1.97E+07,27.684,3.26E+05,32.398,3.81E+05,1071.9,1.26E+07,103.36,1.22E+06
041817Spry_AI4,34,ICM,I,11867,222.09,220.26,30.372,1079.3,1.28E+07,52.146,6.19E+05,29.533,3.50E+05,1064.6,1.26E+07,338.77,4.02E+06
041817Spry_AI4,35,ICM,I,140,139.44,239.56,22.979,2017.7,2.82E+05,62.357,8730,273.39,38274,1188.1,1.66E+05,47.314,6624
041817Spry_AI4,36,ICM,I,4221,224.87,271.91,26.316,985.32,4.16E+06,52.972,2.24E+05,38.654,1.63E+05,988.29,4.17E+06,378.36,1.60E+06
041817Spry_AI4,37,TE,I,3937,262.38,325.4,29.408,1604.5,6.32E+06,34.545,1.36E+05,28.766,1.13E+05,1107,4.36E+06,180.75,7.12E+05
041817Spry_AI4,38,TE,I,8030,336.95,304.71,32.085,1123.8,9.02E+06,32.171,2.58E+05,27.403,2.20E+05,1127.4,9.05E+06,87.65,7.04E+05
041817Spry_AI4,39,ICM,I,8464,188.73,238.26,32.757,728.61,6.17E+06,34.255,2.90E+05,40.003,3.39E+05,1090,9.23E+06,265.88,2.25E+06
041817Spry_AI4,40,TE,I,6293,371.24,285.19,31.722,1276.7,8.03E+06,35.488,2.23E+05,34.91,2.20E+05,1037.1,6.53E+06,99.9,6.29E+05
041817Spry_AI4,41,TE,I,6235,294.67,321.86,34.523,1399.9,8.73E+06,34.091,2.13E+05,32.943,2.05E+05,1133.3,7.07E+06,135.48,8.45E+05
041817Spry_AI4,42,ICM,I,3291,227.73,183.5,33.195,651.03,2.14E+06,30.527,1.00E+05,27.211,89551,934.93,3.08E+06,276.99,9.12E+05
041817Spry_AI4,43,TE,I,5862,379.83,246.64,34.188,1493.3,8.75E+06,32.045,1.88E+05,32.299,1.89E+05,1079.8,6.33E+06,128.76,7.55E+05
041817Spry_AI4,44,ICM,I,17277,151.05,273.26,35.464,777.67,1.34E+07,32.892,5.68E+05,134,2.32E+06,1044.3,1.80E+07,203.71,3.52E+06
041817Spry_AI4,45,ICM,I,17563,139.87,220.82,35.982,943.1,1.66E+07,44.895,7.88E+05,249.34,4.38E+06,1066.6,1.87E+07,40.831,7.17E+05
041817Spry_AI4,46,TE,I,10619,231.91,337.49,36.38,1454.5,1.54E+07,29.526,3.14E+05,25.79,2.74E+05,1113.3,1.18E+07,98.492,1.05E+06
041817Spry_AI4,46.2,TE,I,10619,253,317,44,760.309,,26.485,,28.885,,1063.443,,102.375,
041817Spry_AI4,47,TE,I,10872,326.88,179.17,37.513,1019,1.11E+07,25.918,2.82E+05,24.704,2.69E+05,1037.1,1.13E+07,77.039,8.38E+05
041817Spry_AI4,48,ICM,I,12035,199.5,275.21,36.888,593.25,7.14E+06,26.641,3.21E+05,72.465,8.72E+05,1046.4,1.26E+07,160.42,1.93E+06
041817Spry_AI4,49,TE,I,11051,260.37,166.95,38.318,871.93,9.64E+06,25.659,2.84E+05,23.788,2.63E+05,1014.9,1.12E+07,82.043,9.07E+05
041817Spry_AI4,50,ICM,I,6427,240.36,287.37,38.19,566.3,3.64E+06,34.674,2.23E+05,36.895,2.37E+05,1039.5,6.68E+06,241.14,1.55E+06
041817Spry_AI4,51,ICM,I,13274,170.1,194.97,38.591,929.3,1.23E+07,34.222,4.54E+05,280.05,3.72E+06,1056.3,1.40E+07,166.81,2.21E+06
041817Spry_AI4,52,TE,I,9234,368.51,211.56,40.251,1286.6,1.19E+07,28.627,2.64E+05,25.467,2.35E+05,1031.2,9.52E+06,79.353,7.33E+05
041817Spry_AI4,53,TE,I,13168,369.93,265.16,42.5,1056.1,1.39E+07,28.692,3.78E+05,28.037,3.69E+05,1026.9,1.35E+07,56.958,7.50E+05
041817Spry_AI4,54,ICM,I,8486,190.63,317.47,42.373,528.86,4.49E+06,27.974,2.37E+05,37.904,3.22E+05,1064.2,9.03E+06,126.23,1.07E+06
041817Spry_AI4,55,TE,I,23086,207.46,179.4,48.397,320.77,7.41E+06,20.763,4.79E+05,22.565,5.21E+05,996.16,2.30E+07,53.427,1.23E+06
041817Spry_AI4,56,TE,I,17436,295.66,188.5,50.158,455.5,7.94E+06,20.268,3.53E+05,19.173,3.34E+05,972.35,1.70E+07,34.929,6.09E+05
041817Spry_AI4,57,TE,I,4667,302.06,306.58,44.588,601.38,2.81E+06,24.695,1.15E+05,22.918,1.07E+05,1007.3,4.70E+06,67.485,3.15E+05
041817Spry_AI4,58,ICM,I,1708,213.15,234.16,43.674,499.31,8.53E+05,27.803,47488,27.878,47616,1139.7,1.95E+06,230.56,3.94E+05
041817Spry_AI4,59,TE,I,10151,344.33,293.63,47.794,488.34,4.96E+06,24.653,2.50E+05,25.076,2.55E+05,982.75,9.98E+06,52.674,5.35E+05
041817Spry_AI4,60,TE,I,14958,341.55,222.55,52.342,593.1,8.87E+06,20.063,3.00E+05,20.075,3.00E+05,1108.9,1.66E+07,37.584,5.62E+05
