Embryo_ID,Cell_ID,TE_ICM,Cell_cycle, Size, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum
041817Spry_AI7,1,TE,I,8130,229.15,213.85,5.1598,2334.2,1.90E+07,47.618,3.87E+05,43.185,3.51E+05,1045.3,8.50E+06,203.28,1.65E+06
041817Spry_AI7,2,TE,I,8063,237.2,273.26,4.8829,2244.9,1.81E+07,39.359,3.17E+05,35.254,2.84E+05,1053.4,8.49E+06,218.06,1.76E+06
041817Spry_AI7,3,TE,I,6482,186.31,237.43,5.2458,2484,1.61E+07,49.019,3.18E+05,52.205,3.38E+05,999.04,6.48E+06,265.4,1.72E+06
041817Spry_AI7,4,TE,I,7047,153.38,251.15,5.575,2295.1,1.62E+07,38.643,2.72E+05,39.372,2.77E+05,925.13,6.52E+06,227.88,1.61E+06
041817Spry_AI7,5,TE,I,10243,299.58,254.04,6.1165,2087.1,2.14E+07,37.329,3.82E+05,45.711,4.68E+05,1029.5,1.05E+07,168.96,1.73E+06
041817Spry_AI7,6,ICM,I,9705,205.22,241.67,12.019,2225.5,2.16E+07,39.698,3.85E+05,185.53,1.80E+06,1048.9,1.02E+07,773.17,7.50E+06
041817Spry_AI7,7,TE,I,7178,310.38,204.48,9.9953,2337.4,1.68E+07,32.91,2.36E+05,29.155,2.09E+05,1053.5,7.56E+06,159.97,1.15E+06
041817Spry_AI7,8,TE,I,5498,233.72,162.66,11.59,2398.9,1.32E+07,39.365,2.16E+05,36.64,2.01E+05,1001.2,5.50E+06,220.96,1.21E+06
041817Spry_AI7,9,ICM,I,9655,186.64,204.34,13.309,1897.7,1.83E+07,41.556,4.01E+05,553.63,5.35E+06,941.24,9.09E+06,97.022,9.37E+05
041817Spry_AI7,10,TE,I,6378,338.73,269.4,11.633,2827.6,1.80E+07,36.027,2.30E+05,31.179,1.99E+05,1044.6,6.66E+06,105.02,6.70E+05
041817Spry_AI7,11,TE,I,8712,245.04,327.07,12.433,2015.8,1.76E+07,34.888,3.04E+05,33.237,2.90E+05,1075.1,9.37E+06,158.94,1.38E+06
041817Spry_AI7,12,TE,I,9619,307.31,313.71,11.671,1956.1,1.88E+07,31.793,3.06E+05,448.33,4.31E+06,1056.8,1.02E+07,274.01,2.64E+06
041817Spry_AI7,13,ICM,I,5569,191.04,320.81,13.143,2787.5,1.55E+07,61.398,3.42E+05,105.86,5.90E+05,1013.3,5.64E+06,474.82,2.64E+06
041817Spry_AI7,14,ICM,I,4987,157.96,213.82,13.974,2042.4,1.02E+07,44.076,2.20E+05,597.22,2.98E+06,995.2,4.96E+06,105.15,5.24E+05
041817Spry_AI7,15,TE,I,6584,161.06,324.54,15.251,2493.1,1.64E+07,42.962,2.83E+05,41.871,2.76E+05,978.08,6.44E+06,224.97,1.48E+06
041817Spry_AI7,16,ICM,I,7569,165.02,279.59,15.795,1800.2,1.36E+07,34.929,2.64E+05,453.96,3.44E+06,1024.6,7.76E+06,98.297,7.44E+05
041817Spry_AI7,17,TE,I,30894,143,177,16,2207.56,,34.322,,42.371,,1021.064,,281.164,
041817Spry_AI7,17.2,ICM,I,30894,156,174,24,1714.569,,29.234,,139.443,,1010.882,,362.973,
041817Spry_AI7,17.3,ICM,I,30894,165,177,33,1218.085,,28.134,,351.229,,1060.367,,98.125,
041817Spry_AI7,18,ICM,I,11324,199.95,166.33,19.408,1618.7,1.83E+07,31.875,3.61E+05,370.82,4.20E+06,1003.1,1.14E+07,413.76,4.69E+06
041817Spry_AI7,19,ICM,I,16649,128.51,242.97,17.878,1471.5,2.45E+07,37.342,6.22E+05,395.3,6.58E+06,1019.7,1.70E+07,65.541,1.09E+06
041817Spry_AI7,20,TE,I,10779,199.66,136,21.842,1551.3,1.67E+07,28.345,3.06E+05,43.113,4.65E+05,816.73,8.80E+06,121.5,1.31E+06
041817Spry_AI7,21,TE,I,5874,371.82,252.11,19.056,2955.6,1.74E+07,34.726,2.04E+05,27.952,1.64E+05,1033.6,6.07E+06,74.806,4.39E+05
041817Spry_AI7,22,TE,I,5966,357.73,192.96,19.874,2678.8,1.60E+07,34.734,2.07E+05,29.593,1.77E+05,1025.3,6.12E+06,95.445,5.69E+05
041817Spry_AI7,23,ICM,I,4768,176.79,249.28,19.967,1799,8.58E+06,32.273,1.54E+05,103.91,4.95E+05,1017.5,4.85E+06,498.54,2.38E+06
041817Spry_AI7,24,TE,I,7191,280.65,360.58,21.308,2191.2,1.58E+07,35.047,2.52E+05,29.865,2.15E+05,1001.6,7.20E+06,175.01,1.26E+06
041817Spry_AI7,25,TE,I,11915,311.68,148.24,23.315,2324.1,2.77E+07,32.704,3.90E+05,29.926,3.57E+05,1021,1.22E+07,145.74,1.74E+06
041817Spry_AI7,26,TE,I,5364,104.14,300.82,22.393,2446,1.31E+07,35.545,1.91E+05,32.75,1.76E+05,989.19,5.31E+06,180.75,9.70E+05
041817Spry_AI7,27,TE,I,5049,248.6,137.9,23.501,1866.6,9.42E+06,29.239,1.48E+05,24.168,1.22E+05,1110,5.60E+06,128.14,6.47E+05
041817Spry_AI7,28,TE,I,6783,106.97,193.23,24.64,1573.7,1.07E+07,34.037,2.31E+05,35.55,2.41E+05,922.8,6.26E+06,228.6,1.55E+06
041817Spry_AI7,29,ICM,I,5689,130.09,289.82,23.006,1662.9,9.46E+06,31.834,1.81E+05,90.797,5.17E+05,913.21,5.20E+06,425.2,2.42E+06
041817Spry_AI7,30,TE,I,5454,176.98,351.91,24.227,2568.9,1.40E+07,36.21,1.97E+05,31.207,1.70E+05,1056.3,5.76E+06,218.19,1.19E+06
